SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2000-01,26.268,3.596,7.649,0.47,2.628,5.213,0.504,0.968,2.436,0.397,1.638,2.032,0.806,0.319,1.691,2.011,3.638,0.723,0.16,1.298,1.511,9.798,7.935,1.394,0.573,0.533,0.318,0.214,1.473,7.19,4.474,23.43,1.426,0.341,14.176,17.599,111.783,103.826,1.053
2001-02,25.735,3.269,7.409,0.441,2.591,5.129,0.505,0.677,2.28,0.297,1.903,2.495,0.763,0.28,1.903,2.183,2.613,0.591,0.161,0.806,1.258,9.118,6.994,3.054,0.536,0.487,0.308,0.257,1.27,8.109,4.782,16.338,1.212,0.415,8.365,17.025,111.891,105.402,0.346
2002-03,11.016,1.057,2.33,0.454,0.818,1.602,0.511,0.239,0.727,0.328,0.75,0.886,0.846,0.159,0.75,0.909,1.102,0.386,0.114,0.386,0.545,3.102,2.809,-0.648,0.57,0.505,0.312,0.322,1.87,9.24,5.544,15.66,1.474,1.044,11.138,11.589,104.726,107.658,-0.597
2003-04,18.714,2.309,4.914,0.47,1.79,3.481,0.514,0.519,1.432,0.362,1.914,2.272,0.842,0.284,1.469,1.753,3.679,0.556,0.074,0.753,0.79,7.049,7.143,0.531,0.596,0.523,0.291,0.389,1.689,9.545,5.732,28.765,1.631,0.272,10.208,15.523,115.563,111.789,1.265
2004-05,26.767,3.602,8.148,0.442,3.0,6.114,0.491,0.602,2.034,0.296,3.5,4.25,0.824,0.273,2.0,2.273,4.068,0.705,0.034,1.011,1.034,11.307,9.686,2.102,0.564,0.479,0.25,0.43,1.229,8.56,5.05,25.513,1.42,0.093,9.688,19.105,123.244,113.174,2.087
2005-06,28.403,2.932,6.841,0.429,2.636,5.568,0.473,0.295,1.273,0.232,3.455,4.068,0.849,0.239,1.909,2.148,3.455,0.625,0.102,1.125,1.136,9.614,8.027,1.602,0.557,0.45,0.186,0.505,0.894,7.981,4.365,18.42,1.091,0.245,12.173,15.248,113.165,112.247,-1.482
2006-07,22.52,2.198,4.965,0.443,1.965,4.174,0.471,0.233,0.791,0.294,2.628,3.151,0.834,0.233,1.733,1.965,3.919,0.512,0.116,0.884,0.965,7.256,7.199,-0.558,0.571,0.466,0.159,0.529,1.16,9.14,5.081,24.064,1.061,0.464,11.346,14.335,121.071,114.833,-0.936
2007-08,29.415,2.782,6.077,0.458,2.551,5.077,0.503,0.231,1.0,0.231,2.372,3.026,0.784,0.308,2.474,2.782,4.577,0.91,0.051,1.231,1.077,8.167,8.21,0.295,0.551,0.477,0.165,0.39,1.27,10.255,5.661,24.562,1.551,0.137,13.308,13.175,116.816,113.171,-1.199
2008-09,13.396,1.247,3.074,0.406,0.963,2.284,0.422,0.284,0.79,0.359,1.099,1.37,0.802,0.074,0.914,0.988,2.296,0.346,0.025,0.827,0.691,3.877,3.307,-2.926,0.527,0.452,0.257,0.357,0.863,8.344,4.605,27.353,1.389,0.165,18.024,17.02,105.797,113.62,-3.33
2010-11,3.208,0.182,0.455,0.4,0.182,0.273,0.667,0.0,0.182,0.0,0.182,0.182,1.0,0.0,0.455,0.455,0.182,0.0,0.0,0.091,0.0,0.545,0.473,1.091,0.51,0.4,0.4,0.4,0.0,22.4,10.275,8.05,0.0,0.0,6.45,7.9,65.5,113.25,-5.675
