SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2004-05,14.749,2.65,5.125,0.517,2.65,5.088,0.521,0.0,0.038,0.0,1.175,1.838,0.639,1.7,2.762,4.462,0.325,0.325,0.788,0.875,2.638,6.475,4.875,-0.25,0.546,0.517,0.007,0.229,12.188,21.281,16.81,3.883,0.978,3.696,13.76,21.201,106.41,104.564,-3.495
2005-06,17.707,3.15,6.317,0.499,3.15,6.25,0.504,0.0,0.067,0.0,1.433,2.233,0.642,1.617,3.367,4.983,0.5,0.5,0.767,1.033,2.767,7.733,5.64,-1.817,0.53,0.499,0.011,0.227,10.71,23.963,17.369,5.554,1.31,3.195,12.336,21.79,102.136,104.424,-3.088
2006-07,33.135,6.471,12.6,0.514,6.471,12.586,0.514,0.0,0.014,0.0,2.871,4.214,0.681,3.386,7.414,10.8,1.257,0.686,1.514,1.943,3.314,15.814,12.997,-2.343,0.547,0.514,0.001,0.228,12.022,28.026,19.659,7.448,1.077,3.574,11.942,22.486,107.971,104.029,0.303
2007-08,35.166,8.687,17.361,0.5,8.687,17.301,0.502,0.0,0.06,0.0,3.422,4.747,0.721,3.711,7.265,10.976,1.41,0.892,1.434,2.012,2.675,20.795,16.164,-6.614,0.535,0.5,0.003,0.197,11.57,24.698,17.927,7.641,1.295,3.352,9.752,27.526,108.207,108.585,1.415
2008-09,35.996,9.51,19.118,0.497,9.51,19.039,0.499,0.0,0.078,0.0,3.647,4.941,0.738,3.373,7.373,10.745,1.549,0.765,1.627,1.804,2.765,22.667,17.222,-2.039,0.532,0.497,0.004,0.191,10.37,24.436,17.338,9.188,1.126,3.556,7.95,28.694,110.32,107.28,2.332
2009-10,31.99,7.273,14.61,0.498,7.273,14.558,0.5,0.0,0.052,0.0,2.351,3.455,0.68,2.338,6.792,9.13,1.779,0.818,1.273,1.766,2.662,16.896,12.934,-6.701,0.524,0.498,0.004,0.161,7.93,23.979,15.857,10.366,1.333,2.897,9.803,24.503,105.355,109.342,0.292
2010-11,35.427,7.88,15.892,0.496,7.88,15.892,0.496,0.0,0.0,0.0,2.651,3.482,0.761,2.831,6.735,9.566,1.795,0.554,1.843,1.265,2.867,18.41,14.796,-2.024,0.528,0.496,0.0,0.167,9.46,23.306,16.326,9.284,0.846,4.284,6.713,24.178,109.732,108.963,0.293
2011-12,33.574,8.364,16.909,0.495,8.348,16.833,0.496,0.015,0.076,0.2,2.091,2.742,0.762,2.121,7.258,9.379,2.182,0.788,1.576,1.015,2.5,18.833,15.147,1.364,0.52,0.495,0.004,0.124,7.095,25.188,15.974,12.398,1.263,3.672,5.023,25.966,110.923,104.677,3.637
2012-13,32.636,7.734,15.646,0.494,7.709,15.43,0.5,0.025,0.215,0.118,2.114,2.747,0.77,1.975,7.139,9.114,2.076,1.013,1.127,1.329,2.152,17.608,14.085,-2.013,0.522,0.495,0.014,0.135,7.138,26.342,16.476,12.182,1.578,2.747,7.065,25.597,107.885,104.782,2.091
2013-14,34.533,9.429,18.558,0.508,9.39,18.364,0.511,0.039,0.195,0.2,2.532,3.662,0.691,2.104,8.545,10.649,2.039,0.883,1.091,1.623,2.377,21.429,16.294,-0.026,0.531,0.509,0.01,0.136,6.737,27.807,17.311,12.871,1.308,2.589,7.404,29.454,104.382,101.487,2.604
2014-15,30.179,7.364,15.303,0.481,7.333,15.227,0.482,0.03,0.076,0.4,1.636,2.5,0.655,1.5,6.803,8.303,1.712,0.712,1.273,1.03,2.106,16.394,12.302,-1.803,0.5,0.482,0.005,0.107,5.298,25.817,15.165,11.323,1.252,3.308,6.051,26.425,99.492,101.523,1.352
2015-16,22.586,5.125,10.5,0.488,5.125,10.5,0.488,0.0,0.0,0.0,1.446,2.214,0.653,1.268,4.875,6.143,1.393,0.607,0.786,0.714,2.304,11.696,8.936,-0.268,0.51,0.488,0.0,0.138,6.078,23.702,14.863,10.898,1.35,2.75,5.941,24.517,100.944,102.037,-0.774
2016-17,11.78,2.975,5.962,0.499,2.975,5.949,0.5,0.0,0.013,0.0,0.823,1.076,0.765,0.949,2.57,3.519,0.722,0.241,0.203,0.418,1.582,6.772,4.959,-1.253,0.526,0.499,0.002,0.138,9.277,24.303,16.852,9.742,1.023,1.498,6.111,26.241,102.0,109.03,-1.976
2017-18,5.373,1.233,2.311,0.534,1.233,2.278,0.541,0.0,0.033,0.0,0.333,0.4,0.833,0.333,1.256,1.589,0.333,0.178,0.256,0.233,0.733,2.8,2.322,-0.111,0.563,0.534,0.014,0.144,6.081,26.378,16.519,12.542,1.953,4.467,8.575,21.414,106.139,102.639,2.428
