SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2006-07,22.06,2.265,5.422,0.418,2.193,5.072,0.432,0.072,0.349,0.207,1.434,2.217,0.647,0.892,2.627,3.518,3.578,1.542,0.096,1.651,2.181,6.036,5.837,0.47,0.472,0.424,0.064,0.264,4.55,14.336,9.365,24.079,3.455,0.353,20.679,16.049,93.538,104.808,-1.805
2007-08,30.156,4.404,9.385,0.469,4.308,9.01,0.478,0.096,0.375,0.256,1.481,2.337,0.634,1.125,3.0,4.125,5.433,1.673,0.202,1.865,2.51,10.385,9.67,6.452,0.499,0.474,0.04,0.158,4.786,11.395,8.252,29.739,2.989,0.583,15.187,19.448,106.068,100.398,2.252
2008-09,33.887,5.011,10.337,0.485,4.789,9.579,0.5,0.221,0.758,0.292,2.274,3.526,0.645,1.389,4.421,5.811,8.379,1.937,0.147,2.6,2.526,12.516,13.377,5.832,0.526,0.495,0.073,0.22,5.006,14.871,10.161,39.396,3.077,0.359,19.636,19.781,110.883,101.649,3.887
2009-10,37.15,5.755,11.604,0.496,5.509,10.623,0.519,0.245,0.981,0.25,2.292,3.736,0.614,1.302,3.358,4.66,9.594,2.217,0.132,3.0,2.406,14.047,14.631,3.604,0.53,0.507,0.085,0.198,4.375,10.461,7.534,43.314,3.226,0.274,19.397,20.67,109.4,103.61,3.518
2010-11,36.356,4.671,9.835,0.475,4.544,9.253,0.491,0.127,0.582,0.217,1.253,2.152,0.582,1.241,3.139,4.38,10.709,2.063,0.139,3.38,1.722,10.722,12.744,6.278,0.497,0.481,0.059,0.127,4.332,9.945,7.316,45.331,3.064,0.295,24.726,18.877,103.857,102.442,2.592
2011-12,37.402,5.365,11.797,0.455,5.122,10.824,0.473,0.243,0.973,0.25,1.986,3.203,0.62,1.311,3.892,5.203,11.446,1.892,0.068,3.581,1.878,12.959,14.065,2.878,0.491,0.465,0.082,0.168,4.101,11.462,7.983,52.532,2.754,0.135,22.833,21.381,102.917,100.722,3.261
2012-13,34.702,5.488,11.341,0.484,5.195,10.122,0.513,0.293,1.22,0.24,1.463,2.268,0.645,1.049,4.122,5.171,10.244,1.707,0.22,3.61,2.341,12.732,13.122,-1.366,0.516,0.497,0.108,0.129,3.592,13.803,8.684,49.697,2.613,0.45,23.453,22.055,102.842,103.816,1.979
2013-14,27.729,3.917,9.722,0.403,3.194,7.222,0.442,0.722,2.5,0.289,1.167,1.861,0.627,0.611,3.944,4.556,8.167,1.111,0.056,2.75,1.806,9.722,9.211,-4.778,0.461,0.44,0.257,0.12,2.303,17.513,9.423,47.787,2.163,0.153,20.063,21.57,100.367,110.067,-0.387
2014-15,28.958,4.0,9.366,0.427,3.606,8.127,0.444,0.394,1.239,0.318,0.437,1.099,0.397,1.042,4.239,5.282,7.662,1.282,0.099,2.986,2.239,8.831,8.444,-1.324,0.448,0.448,0.132,0.047,3.77,15.704,9.697,37.327,2.144,0.249,23.951,19.291,91.571,106.157,-1.507
2015-16,33.822,4.733,10.427,0.454,3.907,8.16,0.479,0.827,2.267,0.365,1.16,2.0,0.58,1.027,4.773,5.8,11.187,1.88,0.133,3.707,2.333,11.453,13.027,-2.053,0.506,0.494,0.217,0.111,3.288,15.319,9.243,47.306,2.621,0.306,24.889,19.096,104.222,107.917,0.636
2016-17,24.819,3.092,7.605,0.407,2.434,5.816,0.419,0.658,1.789,0.368,0.408,0.684,0.596,1.053,3.803,4.855,6.25,1.382,0.158,2.211,1.934,7.25,7.813,-0.303,0.458,0.45,0.235,0.054,4.326,15.946,10.056,37.27,2.857,0.517,23.633,17.696,96.586,106.1,-0.587
2017-18,25.731,3.449,7.513,0.459,2.705,5.346,0.506,0.744,2.167,0.343,0.436,0.769,0.567,0.513,3.731,4.244,8.244,1.064,0.154,2.359,1.782,8.077,9.413,0.436,0.514,0.509,0.288,0.058,2.036,14.622,8.577,41.154,1.95,0.497,23.795,17.392,107.703,110.176,-0.723
2018-19,27.932,3.571,8.816,0.405,2.531,5.918,0.428,1.041,2.898,0.359,0.469,0.735,0.639,0.694,4.265,4.959,7.49,1.163,0.143,2.592,2.041,8.653,8.667,-5.0,0.473,0.464,0.329,0.053,2.578,15.689,9.128,34.761,1.952,0.367,23.402,17.383,97.37,111.913,-2.2
2019-20,20.288,2.824,6.603,0.428,1.926,4.029,0.478,0.897,2.574,0.349,0.588,0.882,0.667,0.529,2.574,3.103,5.074,0.912,0.059,1.838,1.382,7.132,6.778,1.309,0.51,0.496,0.39,0.089,2.822,13.577,8.367,34.223,2.033,0.353,21.752,18.502,102.625,110.641,-0.534
2020-21,13.936,1.592,3.775,0.422,0.93,2.127,0.437,0.662,1.648,0.402,0.338,0.408,0.828,0.31,1.718,2.028,3.507,0.592,0.099,1.31,1.0,4.183,4.287,-0.085,0.529,0.509,0.437,0.09,2.533,13.545,8.122,33.152,2.24,0.617,24.129,17.145,105.638,113.483,-2.15
2021-22,12.968,1.246,3.281,0.38,0.684,1.614,0.424,0.561,1.667,0.337,0.333,0.456,0.731,0.263,1.719,1.982,3.175,0.544,0.105,1.263,1.088,3.386,3.381,-2.211,0.486,0.465,0.508,0.102,3.18,14.28,8.778,33.478,2.032,0.771,27.451,16.049,95.854,112.415,-2.532
