SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2001-02,29.448,3.453,9.058,0.381,2.965,7.012,0.423,0.488,2.047,0.239,1.547,2.198,0.704,0.93,2.651,3.581,7.814,1.628,0.465,3.279,3.023,8.942,8.103,0.419,0.446,0.408,0.226,0.171,3.776,9.519,6.639,41.836,2.872,1.052,27.951,20.489,88.929,103.988,-1.626
2002-03,29.921,2.963,7.296,0.406,2.296,5.086,0.451,0.667,2.21,0.302,1.025,1.457,0.703,0.79,2.642,3.432,7.247,1.593,0.222,2.469,2.728,7.617,8.128,1.827,0.48,0.452,0.303,0.14,2.996,9.953,6.515,37.37,2.868,0.527,22.789,15.728,95.823,102.709,-0.334
2003-04,22.751,2.557,6.241,0.41,1.38,2.937,0.47,1.177,3.304,0.356,0.81,1.051,0.771,0.43,1.873,2.304,4.848,1.418,0.253,1.785,2.38,7.101,6.775,5.0,0.53,0.504,0.529,0.13,2.16,9.676,5.906,37.097,3.284,0.806,21.888,17.841,101.868,97.691,1.837
2004-05,29.266,4.717,11.528,0.409,3.585,8.245,0.435,1.132,3.283,0.345,2.528,3.491,0.724,0.604,2.981,3.585,5.811,1.792,0.283,3.038,2.698,13.094,9.785,1.925,0.501,0.458,0.285,0.219,2.29,13.004,7.712,38.09,3.165,0.833,23.147,26.227,94.143,102.571,0.937
2005-06,24.548,3.457,8.457,0.409,3.109,6.891,0.451,0.348,1.565,0.222,1.261,1.978,0.637,0.761,2.13,2.891,4.609,1.087,0.13,2.391,2.109,8.522,6.039,0.13,0.457,0.429,0.185,0.149,3.46,9.707,6.616,32.023,2.295,0.351,23.391,21.97,89.442,105.023,-2.337
2006-07,30.723,4.74,12.178,0.389,3.904,9.534,0.409,0.836,2.644,0.316,2.356,3.274,0.72,0.822,2.466,3.288,6.767,1.603,0.342,2.74,2.603,12.671,9.789,-1.219,0.465,0.424,0.217,0.193,2.842,9.526,6.033,39.55,2.643,0.853,19.314,23.518,96.264,106.181,0.36
2007-08,32.33,4.4,11.575,0.38,3.4,8.05,0.422,1.0,3.525,0.284,1.8,2.5,0.72,0.6,2.925,3.525,8.15,1.65,0.25,3.25,2.425,11.6,9.585,0.075,0.458,0.423,0.305,0.156,1.679,9.464,5.474,37.126,2.467,0.615,22.844,20.41,95.641,108.359,-1.992
2009-10,8.921,0.788,2.121,0.371,0.682,1.53,0.446,0.106,0.591,0.179,0.333,0.409,0.815,0.167,0.833,1.0,1.636,0.5,0.076,0.955,1.015,2.015,1.52,-0.045,0.438,0.396,0.279,0.157,1.811,10.697,6.339,23.603,2.934,0.584,32.803,14.774,74.974,109.474,-5.268
2011-12,8.413,0.912,2.368,0.385,0.75,1.765,0.425,0.162,0.603,0.268,0.25,0.309,0.81,0.088,0.603,0.691,1.985,0.279,0.118,0.853,0.794,2.235,1.743,-0.765,0.446,0.419,0.255,0.106,0.837,7.544,4.151,29.263,1.978,1.707,27.851,17.139,76.268,109.537,-6.049
2012-13,15.257,1.075,2.925,0.368,0.588,1.338,0.439,0.488,1.588,0.307,0.225,0.325,0.692,0.212,1.225,1.438,3.625,0.8,0.175,1.325,1.325,2.862,3.326,0.088,0.467,0.451,0.543,0.077,1.339,9.318,5.167,33.205,2.759,0.783,29.973,13.076,100.939,107.727,-2.205
2013-14,12.243,0.444,2.222,0.2,0.333,0.556,0.6,0.111,1.667,0.067,0.0,0.0,0.0,0.222,1.0,1.222,2.556,0.222,0.0,1.0,1.111,1.0,0.644,-5.222,0.225,0.225,0.75,0.0,1.6,9.938,5.425,34.662,0.862,0.0,29.588,12.462,77.75,113.125,-8.312
