SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2014-15,4.931,0.657,1.642,0.4,0.448,1.0,0.448,0.209,0.642,0.326,0.179,0.254,0.706,0.104,0.567,0.672,0.104,0.06,0.015,0.269,0.433,1.701,0.73,-0.985,0.485,0.464,0.391,0.109,2.5,11.785,7.241,8.105,0.321,0.09,11.087,18.949,61.795,108.128,-6.162
2015-16,22.69,3.549,7.854,0.452,2.207,4.695,0.47,1.341,3.159,0.425,0.878,1.024,0.857,0.451,1.927,2.378,0.72,0.171,0.073,0.646,1.549,9.317,5.534,-0.854,0.561,0.537,0.402,0.112,2.248,8.67,5.57,4.423,0.327,0.26,8.112,17.344,98.864,112.481,-4.1
2016-17,21.453,3.125,6.944,0.45,2.014,3.972,0.507,1.111,2.972,0.374,0.986,1.167,0.845,0.278,2.264,2.542,0.792,0.194,0.083,0.514,1.111,8.347,5.386,-0.333,0.56,0.53,0.428,0.142,1.284,11.23,6.157,5.35,0.464,0.329,6.431,15.804,110.986,114.671,-2.01
2017-18,21.303,2.855,6.12,0.467,1.747,3.518,0.497,1.108,2.602,0.426,0.771,0.976,0.79,0.482,1.928,2.41,0.952,0.229,0.193,0.675,1.47,7.59,5.049,-0.434,0.579,0.557,0.425,0.126,2.421,9.637,6.059,6.764,0.519,0.778,9.635,14.899,109.346,114.123,-2.179
2018-19,16.692,2.549,5.268,0.484,1.524,2.671,0.571,1.024,2.598,0.394,0.829,1.012,0.819,0.244,1.146,1.39,0.866,0.22,0.11,0.512,1.293,6.951,4.598,1.5,0.608,0.581,0.493,0.157,1.688,7.379,4.581,7.434,0.679,0.584,8.535,16.059,109.375,113.45,-2.069
2019-20,19.279,3.662,7.595,0.482,1.905,3.486,0.547,1.757,4.108,0.428,0.649,0.784,0.828,0.351,2.041,2.392,1.068,0.176,0.068,0.581,1.622,9.73,6.423,0.905,0.613,0.598,0.541,0.085,1.937,10.922,6.615,8.522,0.448,0.388,7.149,20.137,112.918,114.055,-1.375
2020-21,23.843,5.229,9.8,0.534,3.543,5.529,0.641,1.686,4.271,0.395,1.186,1.443,0.822,0.9,2.329,3.229,1.257,0.286,0.086,0.786,1.714,13.329,9.54,-0.6,0.639,0.62,0.436,0.121,4.475,11.068,7.696,8.025,0.585,0.24,7.091,20.257,121.382,117.941,-0.863
2021-22,23.524,4.135,8.942,0.462,2.058,4.019,0.512,2.077,4.923,0.422,0.769,0.981,0.784,0.346,1.865,2.212,1.231,0.25,0.115,0.827,1.519,11.115,6.985,-0.731,0.593,0.578,0.551,0.086,1.576,8.1,4.796,7.025,0.484,0.349,8.671,19.076,107.745,118.431,-2.743
2022-23,19.617,3.567,7.806,0.457,1.731,3.358,0.516,1.836,4.448,0.413,0.791,1.045,0.757,0.343,1.716,2.06,1.358,0.194,0.09,0.866,1.761,9.761,6.015,-3.522,0.59,0.575,0.57,0.101,2.1,10.288,5.895,9.933,0.427,0.342,9.534,19.706,107.078,123.969,-4.477
2023-24,11.393,1.506,3.471,0.434,0.365,0.682,0.534,1.141,2.788,0.409,0.129,0.224,0.579,0.141,0.588,0.729,0.906,0.188,0.047,0.341,0.812,4.282,2.882,-1.906,0.6,0.598,0.803,0.037,1.543,4.807,3.214,9.98,0.697,0.416,5.65,13.48,96.324,123.473,-4.403
