SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2012-13,27.969,5.288,10.242,0.516,5.288,10.152,0.521,0.0,0.091,0.0,2.561,3.409,0.751,2.5,5.409,7.909,0.955,1.136,1.697,1.348,2.394,13.136,11.802,-2.333,0.559,0.516,0.009,0.25,10.472,23.077,16.841,5.759,2.292,5.317,10.686,22.009,112.188,103.734,2.577
2013-14,33.208,7.352,14.155,0.519,7.324,14.028,0.522,0.028,0.127,0.222,4.901,6.197,0.791,2.915,6.563,9.479,1.479,1.254,2.662,1.535,2.817,19.634,17.648,-1.606,0.582,0.52,0.009,0.346,9.546,23.801,16.548,7.852,1.948,6.549,8.176,25.216,116.657,105.269,3.915
2014-15,32.424,8.506,15.877,0.536,8.494,15.704,0.541,0.012,0.173,0.071,4.975,6.136,0.811,2.247,6.889,9.136,1.938,1.296,2.617,1.333,1.889,22.0,19.86,3.037,0.592,0.536,0.011,0.313,7.958,24.393,16.111,11.303,2.094,6.0,6.508,28.422,121.347,101.139,8.543
2015-16,32.792,8.485,17.212,0.493,7.955,15.576,0.511,0.53,1.636,0.324,4.939,6.515,0.758,1.97,7.53,9.5,1.758,1.182,1.894,1.833,2.242,22.439,17.8,-3.03,0.559,0.508,0.095,0.287,6.197,26.508,15.956,11.134,1.736,4.438,8.836,30.42,107.902,105.311,3.257
2016-17,34.197,9.731,19.256,0.505,9.231,17.564,0.526,0.5,1.692,0.295,6.538,8.179,0.799,2.192,9.013,11.205,1.974,1.179,2.128,2.244,2.103,26.5,21.462,0.667,0.58,0.518,0.088,0.34,6.666,27.547,17.104,11.657,1.634,5.047,9.316,32.692,111.189,102.0,5.597
2017-18,35.462,10.184,19.149,0.532,9.483,17.034,0.557,0.701,2.115,0.332,6.299,7.609,0.828,2.425,8.529,10.954,2.172,1.529,2.46,2.126,2.172,27.368,23.545,3.448,0.608,0.55,0.11,0.329,7.525,24.961,16.517,10.056,1.992,5.62,8.479,29.802,118.607,102.536,6.483
2018-19,31.355,8.983,17.39,0.517,8.169,14.932,0.547,0.814,2.458,0.331,5.831,7.339,0.794,2.949,8.441,11.39,3.695,1.492,2.288,1.898,2.237,24.61,22.91,2.22,0.597,0.54,0.141,0.335,10.073,27.495,18.854,19.361,2.3,6.184,9.141,29.629,120.375,104.893,9.221
2019-20,34.527,9.0,17.321,0.52,7.869,14.012,0.562,1.131,3.31,0.342,7.06,8.381,0.842,2.345,6.952,9.298,3.25,1.393,2.06,2.464,2.524,26.19,22.5,5.06,0.623,0.552,0.191,0.408,7.676,22.39,15.113,16.022,1.934,5.641,10.905,29.098,122.711,103.639,8.148
2020-21,31.346,7.814,16.256,0.481,7.14,13.535,0.527,0.674,2.721,0.248,4.581,6.047,0.758,1.651,6.047,7.698,2.907,1.163,1.581,1.93,1.698,20.86,16.686,2.349,0.551,0.501,0.167,0.282,5.674,21.771,13.645,15.921,1.743,4.207,8.719,28.8,112.929,105.357,3.962
2021-22,34.25,9.024,16.951,0.532,8.707,15.244,0.571,0.317,1.707,0.186,4.244,5.951,0.713,2.585,7.024,9.61,2.976,1.195,2.195,2.0,2.366,22.61,19.456,-2.244,0.578,0.542,0.101,0.25,8.43,20.942,14.712,14.152,1.653,5.655,9.41,27.108,114.725,106.95,3.548
2022-23,34.525,9.243,16.689,0.554,8.919,15.473,0.576,0.324,1.216,0.267,6.0,7.541,0.796,3.27,9.459,12.73,2.608,1.122,2.257,2.176,2.635,24.811,22.634,3.554,0.62,0.564,0.073,0.36,10.484,28.0,19.567,12.675,1.526,5.545,9.914,27.26,122.836,105.753,6.014
2023-24,35.584,9.452,16.857,0.561,9.107,15.524,0.587,0.345,1.333,0.259,5.464,6.726,0.812,3.155,9.631,12.786,3.464,1.119,2.298,2.107,2.405,24.714,23.371,1.631,0.624,0.571,0.079,0.324,10.678,28.563,20.016,15.824,1.58,5.554,9.667,26.707,124.361,108.976,5.171
