SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2009-10,7.943,1.023,2.364,0.433,0.705,1.455,0.484,0.318,0.909,0.35,0.818,1.159,0.706,0.136,0.614,0.75,0.523,0.318,0.136,0.659,0.977,3.182,1.809,-0.159,0.554,0.5,0.385,0.346,1.521,6.515,3.942,9.758,1.403,0.912,17.452,20.261,69.758,111.0,-4.636
2010-11,6.77,0.588,2.0,0.294,0.294,0.912,0.323,0.294,1.088,0.27,0.206,0.5,0.412,0.029,0.647,0.676,0.941,0.324,0.176,0.676,0.706,1.676,0.756,-0.941,0.378,0.368,0.544,0.103,1.017,10.258,5.529,17.962,2.225,2.958,17.817,19.912,59.917,107.333,-7.692
2012-13,19.924,1.81,4.448,0.407,1.362,3.069,0.444,0.448,1.379,0.325,0.448,0.638,0.703,0.5,1.621,2.121,1.983,0.862,0.293,1.052,1.621,4.517,3.643,-0.379,0.478,0.457,0.31,0.101,2.422,8.988,5.712,11.757,1.878,1.096,13.351,13.41,86.412,104.51,-2.639
2013-14,6.878,0.564,1.521,0.371,0.489,1.202,0.407,0.074,0.319,0.233,0.319,0.457,0.698,0.223,0.5,0.723,0.766,0.372,0.117,0.457,0.819,1.521,1.138,-1.117,0.442,0.395,0.21,0.21,2.78,7.355,5.562,11.826,2.266,1.958,14.092,11.875,67.212,102.459,-10.431
2014-15,10.726,0.972,2.479,0.392,0.507,1.197,0.424,0.465,1.282,0.363,0.563,0.789,0.714,0.352,0.958,1.31,0.803,0.62,0.127,0.521,1.127,2.972,2.368,-0.775,0.526,0.486,0.517,0.227,4.818,7.429,7.1,9.987,4.45,0.789,14.504,16.738,72.768,97.429,5.643
2015-16,23.509,2.422,6.084,0.398,1.349,2.976,0.453,1.072,3.108,0.345,1.096,1.506,0.728,0.434,2.12,2.554,1.687,0.831,0.217,0.771,2.349,7.012,4.951,-0.422,0.52,0.486,0.511,0.18,2.02,10.304,6.089,9.384,1.711,0.839,9.695,13.971,100.288,108.1,-4.606
2016-17,24.692,2.614,6.171,0.424,1.443,3.029,0.476,1.171,3.143,0.373,0.829,1.057,0.784,0.457,2.171,2.629,2.4,1.2,0.4,1.114,2.014,7.229,6.074,-2.543,0.545,0.519,0.509,0.134,2.105,10.329,6.303,15.105,2.443,1.555,13.145,14.215,104.323,112.215,-0.789
2017-18,21.825,2.689,6.432,0.418,1.486,3.365,0.442,1.203,3.068,0.392,0.811,1.054,0.769,0.297,1.757,2.054,1.676,0.77,0.365,1.068,1.824,7.392,5.004,-3.554,0.536,0.512,0.477,0.126,1.355,9.077,5.069,11.508,1.772,1.608,11.934,16.257,97.123,114.138,-3.265
2018-19,25.342,2.542,6.072,0.419,1.446,2.807,0.515,1.096,3.265,0.336,1.048,1.41,0.744,0.349,2.337,2.687,1.301,0.952,0.373,0.867,2.554,7.229,5.031,-1.072,0.54,0.509,0.538,0.173,1.495,10.689,5.964,7.447,1.923,1.323,10.335,13.142,103.802,112.259,-3.135
2019-20,27.455,3.515,9.353,0.376,1.515,3.147,0.481,2.0,6.206,0.322,1.103,1.368,0.806,0.426,2.941,3.368,2.412,0.765,0.441,1.0,1.765,10.132,7.122,-1.132,0.509,0.483,0.664,0.118,1.659,10.559,6.229,12.388,1.38,1.405,9.183,16.633,103.348,111.894,-1.715
2020-21,25.902,2.678,6.458,0.415,1.542,3.068,0.503,1.136,3.39,0.335,0.678,0.847,0.8,0.492,2.22,2.712,2.102,0.729,0.508,0.983,2.136,7.169,5.381,0.814,0.525,0.503,0.525,0.105,1.943,9.175,5.616,10.295,1.346,1.609,13.929,13.207,102.375,114.446,-4.152
2021-22,12.793,1.291,3.43,0.376,0.605,1.279,0.473,0.686,2.151,0.319,0.326,0.477,0.683,0.337,1.337,1.674,0.86,0.5,0.267,0.488,0.942,3.593,2.709,-3.814,0.494,0.476,0.627,0.095,2.465,11.515,6.948,9.32,2.033,1.943,11.105,13.372,94.383,113.65,-2.58
2022-23,1.974,0.22,0.549,0.4,0.085,0.232,0.368,0.134,0.317,0.423,0.037,0.049,0.75,0.061,0.146,0.207,0.159,0.11,0.024,0.049,0.183,0.61,0.511,-0.207,0.535,0.522,0.578,0.067,3.576,6.872,5.216,9.604,1.62,0.784,7.152,13.968,102.76,111.96,-2.668
2023-24,3.609,0.362,0.975,0.372,0.212,0.475,0.447,0.15,0.5,0.3,0.225,0.275,0.818,0.225,0.338,0.562,0.35,0.15,0.038,0.175,0.35,1.1,0.908,-0.988,0.502,0.449,0.513,0.231,7.267,13.167,10.307,12.907,2.115,0.8,13.615,17.078,117.481,124.63,-5.115
