SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2006-07,11.723,1.675,4.373,0.383,1.024,2.59,0.395,0.651,1.783,0.365,0.843,1.072,0.787,0.699,1.578,2.277,0.59,0.325,0.205,0.614,1.771,4.843,2.882,-2.398,0.5,0.457,0.408,0.193,7.909,13.865,10.855,6.064,2.1,1.186,11.383,22.344,90.0,110.909,-4.477
2009-10,22.825,3.856,8.656,0.445,2.9,5.822,0.498,0.956,2.833,0.337,1.422,1.956,0.727,1.978,4.356,6.333,0.967,0.644,0.267,0.9,2.944,10.089,7.48,1.522,0.53,0.501,0.327,0.164,9.705,22.485,15.759,7.106,1.46,0.939,8.422,20.852,105.659,102.898,-0.685
2010-11,24.678,3.623,8.311,0.436,3.033,6.328,0.479,0.59,1.984,0.298,1.525,1.705,0.894,1.721,4.262,5.984,0.918,0.836,0.393,1.033,2.607,9.361,7.082,0.984,0.516,0.471,0.239,0.183,8.045,20.198,13.963,5.952,1.61,1.082,8.623,18.71,97.283,102.883,-2.203
2011-12,26.692,4.742,9.629,0.492,3.919,7.823,0.501,0.823,1.806,0.455,2.306,2.952,0.781,3.161,5.371,8.532,1.145,0.677,0.71,1.226,2.145,12.613,11.227,0.306,0.577,0.535,0.188,0.24,12.348,22.282,17.14,6.81,1.252,2.013,11.942,20.193,114.25,104.3,0.853
2012-13,26.957,4.949,10.747,0.461,3.696,7.911,0.467,1.253,2.835,0.442,1.608,2.013,0.799,2.076,4.873,6.949,1.57,0.924,0.468,1.025,2.443,12.759,10.318,0.0,0.548,0.519,0.264,0.15,7.706,20.391,13.855,9.845,1.757,1.178,8.286,20.204,108.987,105.234,1.143
2013-14,22.402,3.591,8.773,0.409,3.03,6.788,0.446,0.561,1.985,0.282,1.621,1.97,0.823,1.621,3.561,5.182,1.091,0.697,0.121,0.924,2.045,9.364,6.526,-4.03,0.486,0.441,0.226,0.185,7.836,19.805,13.536,8.198,1.658,0.475,10.345,21.589,98.036,111.273,-3.609
2014-15,21.177,4.101,8.957,0.458,2.957,5.87,0.504,1.145,3.087,0.371,1.101,1.696,0.65,1.246,3.101,4.348,0.855,0.594,0.319,0.725,2.304,10.449,7.155,-0.42,0.538,0.522,0.345,0.123,5.925,16.281,10.98,6.938,1.436,1.314,8.094,22.509,105.797,105.609,-1.095
2015-16,23.215,3.457,8.16,0.424,2.272,4.963,0.458,1.185,3.198,0.371,1.37,1.901,0.721,1.778,3.198,4.975,0.827,0.642,0.407,0.877,2.111,9.469,6.916,-1.753,0.526,0.496,0.392,0.168,8.055,16.368,12.009,5.37,1.395,1.266,8.931,18.554,108.581,107.392,-0.673
2016-17,25.084,4.404,10.258,0.429,2.798,5.685,0.492,1.607,4.573,0.351,1.888,2.427,0.778,1.449,4.303,5.753,1.607,0.663,0.258,1.36,2.449,12.303,8.603,-0.236,0.543,0.508,0.446,0.184,6.811,18.451,12.64,11.069,1.266,0.851,10.534,21.818,107.42,108.682,-0.743
2017-18,23.366,3.726,8.298,0.449,2.536,4.917,0.516,1.19,3.381,0.352,1.393,1.857,0.75,1.714,4.012,5.726,1.226,0.81,0.357,0.976,2.167,10.036,8.011,0.798,0.551,0.521,0.407,0.168,7.741,18.632,13.241,8.073,1.648,1.3,9.957,18.465,107.81,108.127,-1.076
2018-19,17.284,2.322,5.31,0.437,1.517,3.011,0.504,0.805,2.299,0.35,0.931,1.138,0.818,1.31,2.977,4.287,0.839,0.483,0.299,0.632,2.437,6.379,4.991,3.782,0.549,0.513,0.433,0.175,7.57,15.859,11.917,6.545,1.28,1.627,10.702,15.761,108.317,106.061,-2.02
2019-20,12.621,1.862,4.025,0.463,1.225,2.25,0.544,0.638,1.775,0.359,0.925,1.112,0.831,0.775,3.05,3.825,0.612,0.325,0.212,0.438,1.225,5.288,4.573,0.8,0.586,0.542,0.441,0.23,6.097,21.479,14.315,6.135,1.4,1.788,9.362,15.598,107.439,103.167,-0.258
2020-21,3.212,0.468,1.191,0.393,0.085,0.298,0.286,0.383,0.894,0.429,0.149,0.149,1.0,0.149,0.468,0.617,0.085,0.213,0.064,0.17,0.617,1.468,0.966,0.234,0.584,0.554,0.75,0.125,5.933,12.911,9.628,3.728,2.1,0.778,14.744,21.106,102.111,105.278,-4.267
2021-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
