SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2005-06,28.635,3.898,7.409,0.526,3.898,7.375,0.529,0.0,0.034,0.0,1.42,2.295,0.619,2.25,4.614,6.864,2.375,0.591,0.773,1.511,3.182,9.216,8.208,0.466,0.547,0.526,0.005,0.192,9.371,19.686,14.428,13.408,1.117,2.078,15.233,16.385,107.598,107.793,-0.662
2006-07,33.702,5.194,9.388,0.553,5.179,9.313,0.556,0.015,0.075,0.2,1.672,2.896,0.577,2.507,6.209,8.716,2.955,0.731,0.522,2.239,3.224,12.075,10.346,-1.955,0.566,0.554,0.008,0.178,8.577,22.015,15.224,14.233,1.202,1.22,18.294,17.461,105.758,109.076,-0.245
2007-08,34.431,5.886,11.519,0.511,5.886,11.43,0.515,0.0,0.089,0.0,2.392,4.076,0.587,3.101,6.557,9.658,2.519,0.81,1.709,2.177,3.215,14.165,12.227,-4.418,0.532,0.511,0.008,0.208,9.995,22.795,16.241,12.685,1.221,3.832,14.626,20.331,105.064,109.718,-0.268
2008-09,30.369,4.946,8.568,0.577,4.946,8.568,0.577,0.0,0.0,0.0,1.514,2.649,0.571,3.162,6.811,9.973,1.946,0.622,1.0,2.324,3.514,11.405,10.143,2.514,0.586,0.577,0.0,0.177,11.958,26.85,19.242,12.056,1.228,2.842,20.386,18.736,106.111,100.778,1.164
2009-10,31.399,6.662,12.817,0.52,6.662,12.789,0.521,0.0,0.028,0.0,2.099,3.338,0.629,2.93,6.944,9.873,1.789,0.549,2.465,1.845,3.127,15.423,13.185,3.141,0.54,0.52,0.002,0.164,10.349,26.39,17.996,9.907,0.849,6.132,11.575,23.358,106.565,98.435,2.812
2010-11,34.289,5.478,11.075,0.495,5.478,11.015,0.497,0.0,0.06,0.0,1.433,3.239,0.442,2.97,7.776,10.746,1.955,0.701,2.507,1.866,3.239,12.388,11.181,0.134,0.496,0.495,0.005,0.129,9.525,26.674,17.868,10.455,1.112,5.851,13.372,19.808,97.354,97.015,1.235
2011-12,27.978,4.692,10.462,0.449,4.692,10.385,0.452,0.0,0.077,0.0,1.077,1.769,0.609,1.692,6.0,7.692,2.385,0.923,1.846,1.846,2.769,10.462,8.654,1.385,0.465,0.449,0.007,0.103,7.083,25.608,16.175,13.633,1.708,6.708,14.692,21.133,91.5,94.667,0.033
2012-13,24.721,2.711,5.578,0.486,2.689,5.556,0.484,0.022,0.022,1.0,0.6,1.356,0.443,2.378,5.978,8.356,1.978,0.578,1.622,1.267,2.756,6.044,7.109,1.622,0.489,0.488,0.004,0.108,10.932,25.448,18.302,11.514,1.232,4.898,17.175,13.775,101.727,100.045,0.855
2013-14,26.021,3.456,5.515,0.627,3.456,5.515,0.627,0.0,0.0,0.0,0.324,0.941,0.344,2.676,7.191,9.868,1.647,0.691,1.779,1.426,3.088,7.235,8.969,4.5,0.61,0.627,0.0,0.059,11.357,29.53,20.584,9.746,1.361,5.151,18.406,12.584,118.463,96.806,2.715
2014-15,22.72,2.719,4.831,0.563,2.719,4.82,0.564,0.0,0.011,0.0,0.303,0.618,0.491,2.045,5.775,7.82,2.427,0.562,1.652,1.483,2.888,5.742,7.264,6.18,0.563,0.563,0.002,0.063,9.636,27.909,19.31,14.931,1.216,5.985,23.606,13.166,109.477,95.116,1.801
2015-16,19.326,2.372,3.787,0.626,2.362,3.755,0.629,0.011,0.032,0.333,0.309,0.681,0.453,1.787,4.777,6.564,2.043,0.5,1.585,1.085,3.117,5.064,6.604,4.596,0.62,0.628,0.008,0.081,10.562,25.27,18.24,14.527,1.137,6.36,21.507,11.742,123.641,99.891,1.835
2016-17,19.441,1.267,2.7,0.469,1.267,2.667,0.475,0.0,0.033,0.0,0.1,0.367,0.273,1.867,5.4,7.267,1.633,0.433,0.833,1.433,2.867,2.633,3.65,-1.133,0.46,0.469,0.012,0.037,9.948,32.926,20.511,12.163,1.126,3.863,31.844,9.848,96.481,103.074,-4.267
2017-18,6.011,0.472,0.694,0.68,0.472,0.694,0.68,0.0,0.0,0.0,0.056,0.056,1.0,0.722,1.444,2.167,0.417,0.111,0.361,0.528,1.111,1.0,1.325,-0.806,0.696,0.68,0.0,0.08,12.904,26.443,19.339,8.735,0.648,4.013,44.322,8.9,103.696,107.435,-3.317
2018-19,9.203,1.235,2.147,0.575,1.235,2.147,0.575,0.0,0.0,0.0,0.206,0.235,0.875,1.029,2.765,3.794,0.941,0.235,0.412,0.529,1.765,2.676,3.153,0.0,0.595,0.575,0.0,0.096,14.373,33.723,24.55,13.653,1.02,3.67,14.653,12.87,121.0,105.9,-0.44
