SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2000-01,20.638,3.312,7.613,0.435,2.591,5.742,0.451,0.72,1.871,0.385,1.151,1.602,0.718,1.226,1.688,2.914,1.29,0.742,0.215,0.903,1.871,8.495,5.818,1.065,0.511,0.482,0.246,0.151,6.628,9.765,8.175,9.747,1.814,0.682,11.256,20.265,97.716,106.159,-2.199
2001-02,31.081,5.13,11.841,0.433,3.884,8.246,0.471,1.246,3.594,0.347,1.957,2.594,0.754,1.362,2.072,3.435,2.377,1.13,0.203,1.348,2.768,13.464,9.029,-0.203,0.519,0.486,0.304,0.165,4.749,8.291,6.468,13.584,1.971,0.481,9.947,21.288,104.044,106.868,-0.384
2002-03,35.481,5.072,12.928,0.392,3.675,8.783,0.418,1.398,4.145,0.337,2.349,2.976,0.789,1.169,3.205,4.373,2.265,1.06,0.386,1.542,2.795,13.892,8.655,-3.47,0.488,0.446,0.321,0.182,3.607,10.806,7.04,10.677,1.632,0.77,9.926,20.515,99.256,109.683,-2.245
2003-04,25.776,2.867,7.072,0.405,1.349,2.976,0.453,1.518,4.096,0.371,0.916,1.133,0.809,0.422,2.723,3.145,1.361,1.06,0.169,0.831,2.482,8.169,5.698,-0.614,0.539,0.513,0.579,0.129,1.711,12.077,6.816,10.088,2.424,0.444,8.839,16.202,102.744,101.341,0.034
2004-05,30.357,4.289,10.217,0.42,2.735,6.181,0.442,1.554,4.036,0.385,2.265,2.723,0.832,0.855,3.241,4.096,2.036,1.096,0.217,1.12,2.639,12.398,8.847,-0.639,0.543,0.496,0.395,0.222,3.211,12.276,7.604,10.343,1.752,0.623,9.41,19.107,104.232,110.22,-1.088
2005-06,37.834,5.759,13.205,0.436,3.627,7.807,0.465,2.133,5.398,0.395,2.904,3.542,0.82,0.783,3.807,4.59,2.289,1.253,0.181,1.518,2.687,16.554,11.439,-2.614,0.561,0.517,0.409,0.22,2.345,13.152,7.521,10.245,1.704,0.402,9.441,19.926,109.732,113.683,0.08
2006-07,21.229,2.962,6.825,0.434,1.562,2.988,0.523,1.4,3.838,0.365,1.112,1.612,0.69,0.462,2.838,3.3,0.612,0.588,0.175,0.738,1.825,8.438,5.491,-1.45,0.56,0.537,0.562,0.163,2.639,15.806,9.105,4.395,2.148,0.656,8.691,18.742,98.221,105.558,-0.11
2007-08,23.332,2.784,6.568,0.424,1.318,2.943,0.448,1.466,3.625,0.404,0.784,1.034,0.758,0.432,2.227,2.659,0.83,0.602,0.114,0.523,1.716,7.818,5.258,2.841,0.557,0.535,0.552,0.119,2.024,11.2,6.475,4.997,1.416,0.368,6.701,15.334,107.345,108.92,-1.546
2008-09,8.642,1.194,3.032,0.394,0.645,1.613,0.4,0.548,1.419,0.386,0.242,0.371,0.652,0.226,1.177,1.403,0.274,0.258,0.032,0.242,0.871,3.177,1.874,-0.355,0.497,0.484,0.468,0.08,4.12,17.667,10.86,7.418,1.578,0.211,6.798,20.124,86.022,109.244,-3.762
2009-10,13.323,1.589,4.123,0.385,0.74,1.781,0.415,0.849,2.342,0.363,0.452,0.74,0.611,0.233,1.493,1.726,0.562,0.342,0.068,0.37,1.11,4.479,2.695,-1.699,0.503,0.488,0.568,0.11,2.146,13.126,7.661,4.987,1.137,0.393,6.667,17.874,94.5,114.13,-5.917
2010-11,1.274,0.111,0.278,0.4,0.111,0.222,0.5,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.056,0.0,0.0,0.0,0.278,0.222,0.05,0.444,0.4,0.4,0.2,0.0,0.0,11.35,5.075,3.925,0.0,0.0,0.0,7.1,46.25,110.5,-8.775
