SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2007-08,31.649,4.124,8.315,0.496,4.124,8.258,0.499,0.0,0.056,0.0,1.966,2.685,0.732,3.034,6.607,9.64,1.674,0.708,0.933,1.708,3.292,10.213,9.369,-2.247,0.538,0.496,0.007,0.236,11.086,23.776,17.52,8.607,1.217,2.09,15.43,16.772,108.193,107.432,-1.747
2008-09,31.574,4.266,8.266,0.516,4.266,8.241,0.518,0.0,0.025,0.0,2.038,2.823,0.722,1.987,6.57,8.557,2.291,0.747,1.278,1.354,2.734,10.57,10.335,-0.443,0.556,0.516,0.003,0.247,7.382,24.837,16.014,11.534,1.343,2.979,12.055,16.268,112.434,105.289,1.07
2009-10,34.397,5.681,10.372,0.548,5.66,10.351,0.547,0.021,0.021,1.0,2.543,3.202,0.794,2.809,6.745,9.553,2.223,0.713,1.17,1.457,2.766,13.926,13.187,4.84,0.591,0.549,0.002,0.245,9.445,23.408,16.318,10.422,1.117,2.529,10.986,17.855,120.663,106.402,2.523
2010-11,35.24,6.344,11.756,0.54,6.322,11.689,0.541,0.022,0.067,0.333,1.889,2.378,0.794,2.3,6.956,9.256,3.422,0.711,1.022,1.511,2.511,14.6,13.717,-0.256,0.57,0.541,0.006,0.161,8.034,23.676,15.86,17.109,1.12,2.151,10.488,19.646,114.921,105.427,2.863
2011-12,30.383,5.133,9.133,0.562,5.133,9.067,0.566,0.0,0.067,0.0,1.867,2.533,0.737,2.067,4.733,6.8,2.133,0.933,1.2,1.867,2.133,12.133,10.94,3.6,0.592,0.562,0.007,0.204,8.964,18.814,14.043,11.857,1.564,3.121,13.314,20.407,115.714,99.714,3.993
2012-13,34.99,7.259,13.447,0.54,7.224,13.376,0.54,0.035,0.071,0.5,1.788,2.765,0.647,2.435,7.094,9.529,3.035,0.988,0.976,1.835,2.118,16.341,14.388,1.459,0.557,0.541,0.005,0.133,8.1,23.106,15.671,15.354,1.468,2.145,11.029,22.158,109.912,102.812,2.095
2013-14,31.925,7.933,14.0,0.567,7.8,13.633,0.572,0.133,0.367,0.364,1.933,2.833,0.682,2.2,5.933,8.133,2.533,0.9,1.467,2.133,1.867,17.933,15.087,2.367,0.588,0.571,0.026,0.138,7.772,21.193,14.414,14.49,1.379,3.669,12.3,24.872,111.0,103.379,2.828
2014-15,29.893,6.589,12.379,0.532,6.453,11.905,0.542,0.137,0.474,0.289,1.284,1.695,0.758,1.8,5.379,7.179,3.189,0.853,1.274,1.316,1.632,14.6,13.288,3.484,0.556,0.538,0.038,0.104,6.796,19.58,13.407,19.289,1.467,3.605,9.015,22.171,114.685,102.13,4.129
2015-16,31.812,6.269,12.516,0.501,5.204,9.462,0.55,1.065,3.054,0.349,1.269,1.559,0.814,1.731,5.376,7.108,3.151,0.86,1.559,1.333,2.022,14.871,13.341,2.032,0.563,0.543,0.244,0.101,5.802,17.904,11.977,16.717,1.349,3.96,9.233,20.529,113.043,101.739,3.733
2016-17,32.221,5.632,11.391,0.494,4.333,8.011,0.541,1.299,3.379,0.384,1.494,1.885,0.793,1.448,5.253,6.701,4.989,0.77,1.149,1.701,1.966,14.057,13.349,1.609,0.575,0.551,0.297,0.131,5.031,18.281,11.686,24.686,1.202,3.05,12.451,19.362,117.593,109.558,3.924
2017-18,31.785,5.151,10.29,0.501,3.946,7.398,0.533,1.204,2.892,0.416,1.677,2.097,0.8,1.452,5.935,7.387,4.323,0.667,1.075,1.763,1.903,13.183,12.589,4.473,0.588,0.559,0.281,0.163,5.036,20.704,12.887,22.362,1.044,2.819,14.158,18.616,116.451,104.725,4.331
2018-19,29.268,5.551,10.679,0.52,4.385,7.513,0.584,1.167,3.167,0.368,1.192,1.449,0.823,1.705,5.205,6.91,4.141,0.808,1.192,1.551,1.885,13.462,13.095,3.667,0.595,0.574,0.297,0.112,6.116,18.84,12.553,21.992,1.364,3.594,12.355,19.079,119.506,106.74,4.813
2019-20,29.108,4.473,9.919,0.451,3.135,6.041,0.519,1.338,3.878,0.345,0.878,1.176,0.747,1.514,5.041,6.554,3.77,0.716,0.892,1.122,2.108,11.162,10.476,1.135,0.535,0.518,0.391,0.089,5.362,19.307,12.363,18.901,1.208,2.687,9.575,17.121,115.873,109.535,1.992
2020-21,26.059,5.4,12.0,0.45,3.533,6.933,0.51,1.867,5.067,0.368,0.6,0.733,0.818,0.967,5.3,6.267,3.133,0.833,0.867,0.967,1.6,13.267,11.267,-3.367,0.538,0.528,0.422,0.05,3.857,21.089,12.529,20.793,1.507,2.936,6.8,22.211,108.25,107.0,3.207
