SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2003-04,14.289,1.222,3.111,0.393,1.222,3.056,0.4,0.0,0.056,0.0,0.778,1.0,0.778,0.722,2.278,3.0,0.833,0.222,0.778,1.0,2.222,3.222,2.094,-1.611,0.454,0.393,0.018,0.25,5.075,19.444,12.225,10.619,0.688,4.456,25.069,15.925,79.375,103.0,-5.394
2004-05,11.735,1.014,2.356,0.43,1.014,2.356,0.43,0.0,0.0,0.0,0.712,0.973,0.732,1.178,1.89,3.068,0.671,0.137,0.438,0.712,2.192,2.74,2.108,-1.836,0.492,0.43,0.0,0.302,12.082,20.097,15.712,8.469,0.579,2.681,22.122,13.579,95.478,109.119,-5.422
