SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2012-13,15.687,2.354,5.785,0.407,1.532,3.304,0.464,0.823,2.481,0.332,0.38,0.532,0.714,0.443,1.38,1.823,0.671,0.544,0.177,0.608,1.544,5.911,3.38,-0.848,0.491,0.478,0.429,0.066,2.508,9.749,6.015,7.17,1.588,0.949,9.892,19.049,80.466,110.342,-5.307
2013-14,26.03,3.73,8.966,0.416,1.876,4.112,0.456,1.854,4.854,0.382,0.955,1.157,0.825,0.494,2.494,2.989,0.91,0.787,0.337,1.079,2.27,10.27,6.172,1.213,0.542,0.519,0.541,0.107,2.272,11.266,6.798,5.649,1.576,0.941,10.553,18.225,97.17,107.784,-1.399
2014-15,25.269,3.678,8.989,0.409,1.943,4.299,0.452,1.736,4.69,0.37,0.506,0.644,0.786,0.368,2.299,2.667,1.034,0.644,0.333,0.816,1.678,9.598,5.783,-0.011,0.518,0.506,0.522,0.056,1.727,10.597,6.083,6.59,1.3,1.077,8.056,18.103,97.721,111.186,-1.794
2015-16,21.694,3.292,7.76,0.424,1.708,3.562,0.48,1.583,4.198,0.377,0.646,0.854,0.756,0.26,2.0,2.26,0.698,0.698,0.312,0.646,1.542,8.812,5.539,1.583,0.542,0.526,0.541,0.083,1.322,10.955,6.141,5.323,1.753,1.272,7.411,18.589,100.613,107.946,-0.183
2016-17,24.825,4.141,9.487,0.436,2.333,4.5,0.519,1.808,4.987,0.362,0.821,0.987,0.831,0.231,2.372,2.603,1.103,1.115,0.423,0.872,1.782,10.91,7.331,1.679,0.55,0.532,0.526,0.086,1.005,10.906,5.89,6.521,2.371,1.432,8.056,19.243,105.286,111.026,0.042
2017-18,23.093,2.923,7.346,0.398,1.769,3.769,0.469,1.154,3.577,0.323,1.038,1.385,0.75,0.385,2.423,2.808,1.462,1.038,0.423,1.115,1.731,8.038,5.473,-1.731,0.505,0.476,0.487,0.141,1.742,10.854,6.45,9.358,1.988,1.825,12.004,17.767,98.583,111.0,-3.046
2018-19,26.392,5.287,12.425,0.426,2.655,5.517,0.481,2.632,6.908,0.381,1.609,1.851,0.87,0.322,3.103,3.425,1.632,0.897,0.356,1.149,1.483,14.816,9.839,-0.31,0.56,0.531,0.556,0.13,1.274,12.769,6.98,10.041,1.647,1.165,8.221,24.007,103.826,109.884,0.562
2019-20,26.988,4.947,12.133,0.408,2.453,5.013,0.489,2.493,7.12,0.35,2.253,2.64,0.854,0.187,3.067,3.253,1.16,1.08,0.333,1.04,1.64,14.64,9.451,-0.813,0.551,0.51,0.587,0.186,0.73,12.622,6.47,6.707,1.986,1.109,7.145,23.135,103.73,111.459,-0.465
2020-21,22.823,4.305,10.441,0.412,2.797,5.966,0.469,1.508,4.475,0.337,2.034,2.339,0.87,0.254,2.424,2.678,1.831,0.797,0.356,1.254,1.492,12.153,7.825,-3.983,0.53,0.485,0.429,0.195,1.057,11.754,6.143,13.322,1.704,1.446,10.448,23.937,100.5,115.652,-2.557
2021-22,18.807,2.857,7.195,0.397,1.857,3.766,0.493,1.0,3.429,0.292,1.455,1.688,0.862,0.26,1.831,2.091,1.506,0.364,0.156,0.974,0.883,8.169,5.113,-4.532,0.515,0.467,0.477,0.202,1.479,10.427,5.916,12.181,0.832,0.697,11.86,20.27,95.492,117.556,-5.065
2022-23,16.275,2.419,5.721,0.423,1.244,2.465,0.505,1.174,3.256,0.361,0.314,0.395,0.794,0.256,1.628,1.884,1.116,0.419,0.14,0.512,1.198,6.326,4.23,-0.907,0.537,0.525,0.569,0.055,1.932,11.506,6.681,9.422,1.254,0.839,7.962,16.801,100.899,118.246,-3.62
