SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2008-09,23.927,2.981,6.673,0.447,2.077,4.298,0.483,0.904,2.375,0.381,0.971,1.154,0.842,0.231,1.856,2.087,1.135,0.913,0.163,0.856,1.913,7.837,5.204,2.519,0.546,0.514,0.356,0.146,1.147,8.666,5.03,7.084,1.728,0.514,10.035,15.896,99.327,105.571,-1.106
2009-10,32.534,4.63,10.616,0.436,3.589,7.534,0.476,1.041,3.082,0.338,1.822,2.096,0.869,0.822,2.63,3.452,1.658,1.274,0.274,1.041,1.781,12.123,8.671,-5.671,0.525,0.485,0.29,0.172,2.708,11.172,6.586,8.935,2.073,0.624,8.262,17.696,100.62,113.648,-1.97
2010-11,21.008,3.085,7.024,0.439,2.22,4.902,0.453,0.866,2.122,0.408,1.159,1.463,0.792,0.622,1.927,2.549,1.22,0.707,0.22,0.829,1.244,8.195,5.791,0.134,0.534,0.501,0.302,0.165,3.349,10.858,7.093,8.459,1.672,0.698,11.063,17.679,99.778,110.877,-2.123
2011-12,29.779,4.254,9.831,0.433,2.78,6.153,0.452,1.475,3.678,0.401,1.203,1.458,0.826,0.441,2.254,2.695,1.492,1.153,0.373,1.085,1.797,11.186,7.544,0.814,0.534,0.508,0.374,0.122,1.571,9.126,5.333,8.221,2.093,0.895,9.598,17.619,104.328,107.241,-0.005
2012-13,23.295,2.906,6.294,0.462,2.224,4.435,0.501,0.682,1.859,0.367,0.776,0.894,0.868,0.365,1.894,2.259,1.694,1.071,0.247,0.988,1.671,7.271,5.576,-1.282,0.544,0.516,0.295,0.123,1.565,9.227,5.456,11.726,2.434,0.966,12.835,15.589,99.232,104.963,-0.962
2013-14,24.965,3.636,7.659,0.475,2.75,5.239,0.525,0.886,2.42,0.366,1.284,1.477,0.869,0.364,1.92,2.284,1.432,0.795,0.341,0.898,1.67,9.443,6.76,0.42,0.568,0.533,0.316,0.168,1.628,8.801,5.28,9.102,1.701,1.126,10.873,17.316,105.709,106.884,-0.078
2014-15,30.577,3.854,8.348,0.462,2.685,5.494,0.489,1.169,2.854,0.409,1.494,1.708,0.875,0.27,2.045,2.315,1.966,0.978,0.135,1.022,1.719,10.371,7.524,1.393,0.57,0.532,0.342,0.179,1.033,7.806,4.388,10.001,1.701,0.372,9.77,15.251,109.455,107.489,-0.357
2015-16,29.445,3.534,7.841,0.451,2.557,5.273,0.485,0.977,2.568,0.381,1.284,1.511,0.85,0.386,2.17,2.557,1.648,1.034,0.352,0.875,1.739,9.33,6.949,1.489,0.548,0.513,0.328,0.164,1.449,8.669,4.965,9.095,1.793,1.027,9.259,14.88,106.988,109.233,-1.336
2016-17,31.49,4.117,9.026,0.456,2.727,5.558,0.491,1.39,3.468,0.401,1.104,1.273,0.867,0.675,2.623,3.299,2.26,1.039,0.312,0.87,1.818,10.727,8.49,-3.065,0.56,0.533,0.384,0.122,2.213,9.142,5.651,11.062,1.632,0.805,8.045,14.613,114.566,115.132,-1.078
2017-18,29.999,4.455,9.805,0.454,2.987,6.195,0.482,1.468,3.61,0.406,1.481,1.61,0.919,0.39,2.519,2.909,2.338,1.039,0.221,1.091,1.416,11.857,8.925,-3.338,0.564,0.529,0.368,0.151,1.371,9.136,5.259,11.197,1.742,0.662,9.708,16.889,110.053,113.434,-0.747
2018-19,7.512,0.93,2.263,0.411,0.649,1.298,0.5,0.281,0.965,0.291,0.246,0.368,0.667,0.158,0.789,0.947,0.649,0.368,0.053,0.246,0.561,2.386,1.861,-0.982,0.492,0.473,0.426,0.109,1.388,11.788,6.279,10.559,1.809,0.618,11.609,15.774,86.706,115.706,-5.103
2019-20,5.398,0.625,1.281,0.488,0.297,0.547,0.543,0.328,0.734,0.447,0.094,0.109,0.857,0.109,0.391,0.5,0.188,0.281,0.094,0.172,0.516,1.672,1.312,0.609,0.629,0.616,0.573,0.073,1.721,8.029,4.871,5.112,1.708,1.204,12.729,12.458,105.792,109.875,-1.062
