SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2018-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-20,4.372,0.456,0.971,0.47,0.324,0.588,0.55,0.132,0.382,0.346,0.235,0.353,0.667,0.426,0.5,0.926,0.191,0.191,0.132,0.309,0.838,1.279,0.957,-0.618,0.568,0.538,0.394,0.242,9.309,11.726,10.609,4.423,2.486,2.974,25.16,14.277,85.457,112.457,-4.811
2020-21,3.705,0.369,0.923,0.4,0.169,0.431,0.393,0.2,0.492,0.406,0.169,0.262,0.647,0.308,0.523,0.831,0.169,0.138,0.123,0.231,0.492,1.108,0.86,0.0,0.533,0.508,0.533,0.183,10.862,17.448,14.267,6.071,1.981,2.757,26.071,16.119,65.952,110.429,-7.71
2021-22,9.441,1.421,2.895,0.491,1.211,2.158,0.561,0.211,0.737,0.286,0.658,1.105,0.595,1.026,1.526,2.553,0.368,0.132,0.289,0.421,1.789,3.711,2.705,1.158,0.549,0.527,0.255,0.227,18.888,19.435,19.627,4.788,0.6,2.823,11.454,19.731,100.385,118.846,-7.858
2022-23,11.426,1.71,2.903,0.589,1.602,2.516,0.637,0.108,0.387,0.278,0.581,0.935,0.621,1.333,1.839,3.172,0.387,0.301,0.409,0.516,1.656,4.108,3.782,-0.57,0.62,0.607,0.133,0.2,12.41,15.838,14.391,4.17,1.042,2.914,12.987,14.058,106.987,113.19,-4.942
2023-24,13.503,1.333,3.667,0.364,1.167,2.667,0.438,0.167,1.0,0.167,0.0,0.833,0.0,1.167,3.0,4.167,0.5,0.333,0.333,1.333,1.667,2.833,1.1,-2.667,0.351,0.386,0.273,0.0,10.56,27.16,18.2,7.4,1.34,2.54,22.48,17.3,65.6,114.8,-12.56
