SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2009-10,26.039,4.642,9.741,0.477,4.074,8.321,0.49,0.568,1.42,0.4,1.827,2.148,0.851,0.506,1.864,2.37,5.333,0.963,0.049,2.494,1.136,11.679,9.285,-2.185,0.546,0.506,0.146,0.188,1.991,9.901,5.766,30.234,1.805,0.232,18.411,23.364,101.934,112.789,-2.316
2010-11,29.481,4.894,10.776,0.454,4.365,9.247,0.472,0.529,1.529,0.346,2.459,2.859,0.86,0.518,2.282,2.8,4.976,1.082,0.188,2.388,1.365,12.776,9.841,-1.894,0.531,0.479,0.142,0.228,1.942,8.531,5.318,27.74,1.955,0.477,16.573,21.729,104.595,109.119,-0.574
2011-12,28.529,3.644,8.123,0.449,3.123,6.685,0.467,0.521,1.438,0.362,2.014,2.411,0.835,0.452,2.301,2.753,4.384,0.863,0.192,1.712,1.534,9.822,8.181,0.877,0.535,0.481,0.177,0.248,1.783,8.697,5.273,25.132,1.675,0.479,15.432,17.706,108.887,106.507,0.676
2012-13,28.924,4.159,8.829,0.471,3.573,7.171,0.498,0.585,1.659,0.353,2.951,3.354,0.88,0.378,2.293,2.671,5.061,1.22,0.098,2.11,1.695,11.854,10.171,-1.0,0.575,0.504,0.188,0.334,1.486,8.683,5.093,26.296,2.153,0.257,17.27,19.669,109.481,109.222,-0.335
2013-14,24.663,3.819,8.34,0.458,3.053,6.202,0.492,0.766,2.138,0.358,2.457,2.862,0.859,0.606,1.681,2.287,3.489,1.053,0.17,1.532,1.777,10.862,8.69,2.064,0.566,0.504,0.256,0.295,3.032,7.922,5.565,21.052,2.189,0.606,13.737,20.246,109.871,108.688,0.724
2014-15,32.598,5.417,11.458,0.473,4.167,8.104,0.514,1.25,3.354,0.373,3.021,3.833,0.788,0.396,2.583,2.979,5.25,1.396,0.292,2.333,1.979,15.104,12.127,0.729,0.575,0.527,0.293,0.264,1.373,8.989,5.284,27.731,2.133,0.742,15.327,21.056,112.378,110.133,1.782
2015-16,29.584,5.027,10.347,0.486,3.867,7.453,0.519,1.16,2.893,0.401,2.587,3.013,0.858,0.373,1.88,2.253,4.24,1.013,0.053,1.733,1.893,13.8,10.751,-0.92,0.591,0.542,0.28,0.25,1.299,6.722,4.039,20.751,1.618,0.153,12.805,19.37,114.608,113.216,-0.196
2016-17,26.966,4.44,9.307,0.477,3.493,7.027,0.497,0.947,2.28,0.415,1.907,2.213,0.861,0.307,1.64,1.947,4.053,0.853,0.12,1.467,1.547,11.733,9.268,-1.973,0.571,0.528,0.245,0.205,1.315,7.094,4.181,24.376,1.542,0.442,11.684,19.834,111.731,115.91,-1.336
2017-18,28.991,4.506,9.169,0.492,3.156,6.208,0.508,1.351,2.961,0.456,1.766,2.026,0.872,0.494,2.091,2.584,5.208,1.286,0.195,1.234,1.675,12.13,11.547,1.922,0.603,0.565,0.323,0.193,1.945,8.399,5.178,25.3,2.188,0.605,10.725,17.559,122.447,110.868,2.289
2018-19,27.903,4.037,8.691,0.464,3.012,6.16,0.489,1.025,2.531,0.405,2.025,2.42,0.837,0.494,2.519,3.012,5.864,1.383,0.111,1.667,1.84,11.123,10.76,1.37,0.57,0.523,0.291,0.233,1.931,9.716,5.853,29.569,2.468,0.392,14.759,17.891,114.925,108.538,1.064
2021-22,9.292,0.5,1.75,0.286,0.5,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.25,0.0,0.25,1.25,1.0,0.125,-3.5,0.286,0.286,0.429,0.0,0.0,12.3,5.833,5.767,1.567,0.0,11.1,9.367,71.0,119.333,-10.967
