SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2005-06,4.709,0.491,1.228,0.4,0.491,1.228,0.4,0.0,0.0,0.0,0.211,0.333,0.632,0.316,0.877,1.193,0.053,0.053,0.123,0.193,0.316,1.193,0.821,-0.895,0.434,0.4,0.0,0.171,6.145,25.21,16.21,1.2,0.259,2.476,13.776,14.821,74.345,106.172,-5.497
2006-07,2.738,0.254,0.746,0.341,0.254,0.729,0.349,0.0,0.017,0.0,0.203,0.271,0.75,0.22,0.508,0.729,0.051,0.034,0.051,0.169,0.271,0.712,0.398,-0.305,0.411,0.341,0.023,0.273,7.333,22.581,14.605,3.795,0.267,0.986,12.124,18.09,78.667,109.095,-3.148
2007-08,19.645,3.059,6.129,0.499,3.059,6.082,0.503,0.0,0.047,0.0,2.165,2.588,0.836,1.624,2.812,4.435,0.694,0.282,0.6,1.0,1.871,8.282,6.466,-0.553,0.57,0.499,0.008,0.353,9.152,16.075,12.673,5.843,0.763,2.092,12.39,19.827,105.181,107.964,-1.255
2008-09,18.991,3.065,6.108,0.502,3.065,6.043,0.507,0.0,0.065,0.0,2.258,2.591,0.871,1.527,2.86,4.387,0.538,0.366,0.634,0.968,1.742,8.387,6.653,0.968,0.579,0.502,0.011,0.37,9.036,16.618,12.931,4.366,0.96,2.474,12.198,20.713,112.692,109.89,-1.886
2009-10,7.193,1.312,2.562,0.512,1.312,2.562,0.512,0.0,0.0,0.0,0.594,0.719,0.826,0.583,0.823,1.406,0.208,0.125,0.281,0.333,0.74,3.219,2.394,0.5,0.559,0.512,0.0,0.232,9.591,11.861,10.682,4.672,0.796,2.674,9.147,19.842,101.947,106.965,-2.274
2010-11,25.535,4.193,8.229,0.51,4.193,8.205,0.511,0.0,0.024,0.0,2.434,2.964,0.821,1.759,3.651,5.41,0.711,0.361,0.687,1.253,2.0,10.819,8.137,1.663,0.567,0.51,0.003,0.296,8.43,16.515,12.623,5.478,0.684,1.954,12.401,19.804,111.195,103.866,-0.091
2011-12,30.959,4.8,10.088,0.476,4.8,10.088,0.476,0.0,0.0,0.0,2.388,2.838,0.841,1.512,4.362,5.875,0.875,0.6,0.8,1.0,2.312,11.988,8.881,1.575,0.529,0.476,0.0,0.237,6.143,16.289,11.435,4.961,0.991,1.996,7.738,19.568,105.316,100.165,-0.68
2012-13,27.759,3.409,7.023,0.485,3.409,7.0,0.487,0.0,0.023,0.0,1.602,1.875,0.855,1.557,3.727,5.284,1.034,0.523,0.739,0.966,2.33,8.42,6.833,-2.091,0.536,0.485,0.003,0.228,6.794,15.52,11.32,6.092,0.997,2.162,11.523,15.397,105.483,105.207,-2.489
2013-14,27.306,4.241,8.735,0.486,4.217,8.663,0.487,0.024,0.072,0.333,2.47,2.88,0.858,1.94,3.723,5.663,1.048,0.434,0.855,1.229,2.289,10.976,8.49,-4.735,0.549,0.487,0.008,0.283,7.823,15.534,11.562,6.245,0.812,2.306,10.774,18.611,109.451,109.256,-1.741
2014-15,23.155,4.034,8.08,0.499,3.931,7.713,0.51,0.103,0.368,0.281,2.011,2.575,0.781,1.632,3.034,4.667,1.31,0.483,0.402,0.989,1.655,10.184,8.0,-2.506,0.553,0.506,0.046,0.249,7.162,14.081,10.585,8.9,1.117,1.356,9.586,19.643,112.465,106.977,-0.54
2015-16,16.993,2.203,4.013,0.549,2.203,3.987,0.552,0.0,0.025,0.0,1.582,1.873,0.845,1.316,2.291,3.608,0.937,0.418,0.696,0.532,1.582,5.987,5.948,-0.253,0.619,0.549,0.006,0.394,8.868,16.388,12.632,8.258,1.068,2.844,8.783,14.582,128.621,112.0,0.003
2016-17,6.452,1.2,2.1,0.571,1.189,2.067,0.575,0.011,0.033,0.333,0.856,0.978,0.875,0.489,0.956,1.444,0.233,0.167,0.122,0.322,0.5,3.267,2.75,-1.667,0.646,0.574,0.016,0.407,9.56,15.245,12.545,5.185,1.396,1.206,9.028,20.047,117.585,109.906,-0.181
