SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2003-04,10.382,1.386,3.94,0.352,0.41,1.446,0.283,0.976,2.494,0.391,0.229,0.289,0.792,0.361,0.976,1.337,0.482,0.301,0.096,0.494,1.229,3.976,2.014,0.12,0.489,0.476,0.633,0.058,3.634,10.646,7.184,7.554,1.535,0.427,8.653,18.851,75.0,105.527,-5.132
2004-05,31.938,3.693,8.943,0.413,1.045,2.33,0.449,2.648,6.614,0.4,0.955,1.114,0.857,0.489,3.966,4.455,2.159,1.216,0.386,1.295,3.216,10.989,8.09,0.307,0.582,0.561,0.74,0.107,1.644,13.907,7.684,10.592,1.911,0.982,12.003,15.006,112.253,105.759,0.876
2005-06,30.883,3.94,9.169,0.43,1.723,3.892,0.443,2.217,5.277,0.42,1.217,1.434,0.849,0.325,2.928,3.253,1.964,0.783,0.313,1.181,2.699,11.313,7.607,-0.639,0.577,0.551,0.576,0.133,1.217,10.822,5.991,9.787,1.226,0.761,10.315,16.605,109.61,111.646,-1.256
2006-07,30.508,4.96,11.267,0.44,3.2,7.173,0.446,1.76,4.093,0.43,2.547,2.787,0.914,0.4,3.053,3.453,1.4,0.76,0.267,1.56,2.507,14.227,8.788,-2.36,0.569,0.518,0.363,0.226,1.549,11.724,6.645,8.011,1.309,0.657,11.011,21.703,106.986,109.392,-0.415
2007-08,22.393,3.195,7.287,0.438,1.828,3.54,0.516,1.368,3.747,0.365,1.575,1.713,0.919,0.299,1.954,2.253,1.23,0.506,0.391,0.943,2.471,9.333,5.96,2.54,0.58,0.532,0.514,0.216,1.421,10.116,5.855,8.195,1.113,1.532,11.481,17.975,106.035,109.212,-0.556
2008-09,23.653,3.094,7.129,0.434,1.741,3.682,0.473,1.353,3.447,0.392,1.376,1.576,0.873,0.435,2.729,3.165,1.765,0.588,0.365,1.082,2.106,8.918,6.362,1.694,0.57,0.529,0.483,0.193,1.948,13.034,7.516,11.371,1.169,1.116,12.247,17.22,109.94,110.277,-0.695
2009-10,14.897,2.179,4.372,0.499,1.282,2.667,0.481,0.897,1.705,0.526,0.603,0.744,0.81,0.128,1.436,1.564,1.308,0.397,0.154,0.628,1.256,5.859,4.424,2.449,0.623,0.601,0.39,0.138,0.995,10.695,6.068,15.363,1.147,0.789,12.045,16.226,110.597,110.597,1.066
2010-11,19.442,2.828,6.616,0.427,1.394,3.172,0.439,1.434,3.444,0.416,0.848,0.949,0.894,0.131,1.576,1.707,1.424,0.434,0.232,0.768,1.929,7.939,5.018,3.525,0.564,0.536,0.521,0.128,0.89,8.844,4.944,12.183,1.292,0.836,9.631,18.473,109.276,104.551,0.324
2011-12,21.713,2.597,6.028,0.431,0.903,2.083,0.433,1.694,3.944,0.43,0.778,0.944,0.824,0.375,1.972,2.347,1.681,0.542,0.25,0.806,1.667,7.667,5.694,4.694,0.595,0.571,0.654,0.129,1.821,9.837,5.892,12.025,1.285,0.786,11.441,15.387,109.437,102.028,1.251
2012-13,29.352,3.566,7.831,0.455,1.145,2.434,0.47,2.422,5.398,0.449,0.94,1.084,0.867,0.277,3.494,3.771,1.807,0.867,0.494,0.916,2.217,10.494,8.299,2.265,0.632,0.61,0.689,0.12,1.199,13.539,7.492,9.526,1.619,1.228,9.75,14.946,114.738,105.575,1.212
2013-14,33.234,3.988,8.438,0.473,1.388,2.862,0.485,2.6,5.575,0.466,1.225,1.325,0.925,0.3,3.688,3.988,2.662,0.925,0.325,1.412,2.025,11.8,9.559,2.8,0.654,0.627,0.661,0.145,1.014,12.471,6.828,12.236,1.41,0.776,13.565,14.336,116.564,108.795,0.919
2014-15,31.649,3.699,7.882,0.469,0.903,1.871,0.483,2.796,6.011,0.465,1.28,1.441,0.888,0.172,3.849,4.022,2.462,0.774,0.613,1.376,1.796,11.473,9.478,7.366,0.674,0.647,0.763,0.162,0.613,13.36,7.149,11.658,1.23,1.494,14.265,14.38,115.955,105.528,2.282
2015-16,29.859,3.33,7.593,0.438,1.33,2.637,0.504,2.0,4.956,0.404,0.593,0.692,0.857,0.187,3.198,3.385,1.912,0.758,0.429,1.165,2.022,9.253,6.743,5.231,0.586,0.57,0.653,0.078,0.674,11.213,6.142,9.324,1.286,1.037,12.459,13.673,106.344,105.822,-1.096
2016-17,23.102,3.033,6.611,0.459,0.933,1.856,0.503,2.1,4.756,0.442,0.533,0.578,0.923,0.1,2.3,2.4,1.367,0.456,0.289,0.844,1.433,8.7,6.224,-1.256,0.634,0.618,0.719,0.081,0.541,10.911,5.906,8.049,0.956,0.992,10.454,14.939,117.188,114.059,-0.458
2017-18,21.649,2.927,6.51,0.45,0.75,1.458,0.514,2.177,5.052,0.431,0.865,0.979,0.883,0.156,2.104,2.26,1.115,0.417,0.375,0.719,1.812,8.896,6.22,3.302,0.641,0.617,0.776,0.133,0.831,10.968,5.962,7.726,0.962,1.332,9.5,15.918,109.368,115.042,-1.394
