SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2008-09,8.669,0.792,2.708,0.292,0.417,1.0,0.417,0.375,1.708,0.22,0.208,0.417,0.5,0.5,1.208,1.708,0.708,0.208,0.042,0.292,0.667,2.167,1.392,0.25,0.375,0.362,0.631,0.077,5.6,17.842,11.511,11.911,1.379,0.226,5.632,21.637,79.895,103.789,-9.889
2009-10,26.937,3.642,8.472,0.43,2.698,5.604,0.481,0.943,2.868,0.329,1.943,2.528,0.769,1.585,4.453,6.038,1.642,0.604,0.623,0.868,2.415,10.17,8.262,-0.151,0.531,0.486,0.339,0.229,5.9,17.93,11.776,8.226,1.059,1.552,8.441,16.489,102.348,112.761,-3.046
2010-11,20.643,2.136,4.742,0.45,1.424,3.0,0.475,0.712,1.742,0.409,1.591,1.985,0.802,1.394,3.076,4.47,1.242,0.424,0.424,0.742,2.197,6.576,5.821,-1.167,0.585,0.526,0.367,0.335,7.071,16.471,11.525,9.569,1.262,1.4,13.3,13.205,117.508,112.123,-0.578
2011-12,13.157,1.06,2.716,0.39,0.687,1.209,0.568,0.373,1.507,0.248,0.612,0.821,0.745,0.746,1.537,2.284,0.328,0.269,0.284,0.522,1.284,3.104,2.188,-0.522,0.504,0.459,0.555,0.225,5.229,13.845,9.471,3.024,0.986,1.365,12.702,11.659,75.922,108.098,-4.614
2012-13,11.591,1.011,2.584,0.391,0.427,0.966,0.442,0.584,1.618,0.361,0.506,0.607,0.833,0.382,1.461,1.843,0.371,0.18,0.146,0.416,0.82,3.112,2.171,-0.528,0.546,0.504,0.626,0.196,3.572,15.968,9.904,4.776,0.741,0.799,12.176,13.859,85.574,107.25,-4.074
2013-14,15.159,1.494,3.552,0.421,0.31,0.69,0.45,1.184,2.862,0.414,0.414,0.506,0.818,0.391,1.586,1.977,0.494,0.218,0.172,0.264,0.966,4.586,3.445,0.724,0.608,0.587,0.806,0.117,2.737,13.744,8.174,5.419,0.651,0.769,7.259,12.335,107.5,108.779,-1.34
2014-15,17.263,1.94,4.735,0.41,0.663,1.241,0.534,1.277,3.494,0.366,0.651,0.831,0.783,0.614,2.229,2.843,0.711,0.289,0.193,0.614,1.651,5.807,3.942,1.265,0.569,0.545,0.738,0.137,3.418,14.554,8.954,6.316,0.855,0.803,9.472,14.886,99.882,109.724,-2.537
2015-16,17.085,1.625,4.2,0.387,0.4,0.775,0.516,1.225,3.425,0.358,0.362,0.588,0.617,0.5,2.412,2.912,0.662,0.325,0.212,0.35,1.075,4.838,3.689,0.0,0.543,0.533,0.815,0.086,3.1,14.964,8.805,5.868,0.901,1.113,6.485,12.301,106.213,108.56,-0.069
2016-17,18.392,1.924,4.329,0.444,0.823,1.506,0.546,1.101,2.823,0.39,0.772,1.038,0.744,0.646,2.278,2.924,0.975,0.405,0.253,0.696,1.342,5.722,4.522,-1.253,0.598,0.572,0.652,0.178,4.098,15.02,9.577,8.172,0.983,1.145,12.717,13.295,111.578,114.562,-1.598
2017-18,21.427,2.671,5.756,0.464,0.732,1.305,0.561,1.939,4.451,0.436,1.293,1.622,0.797,0.61,2.329,2.939,1.098,0.39,0.256,0.707,1.756,8.573,6.534,0.317,0.663,0.632,0.773,0.225,3.238,11.878,7.548,7.144,0.895,1.02,9.847,15.129,120.949,111.063,0.041
2018-19,13.003,1.193,3.12,0.382,0.217,0.53,0.409,0.976,2.59,0.377,0.566,0.723,0.783,0.181,1.952,2.133,0.554,0.205,0.253,0.434,1.096,3.928,2.767,-0.795,0.571,0.539,0.83,0.181,1.289,16.135,8.734,5.449,0.642,1.286,9.398,13.337,95.369,116.369,-10.282
2019-20,11.781,0.882,2.447,0.36,0.224,0.513,0.436,0.658,1.934,0.34,0.303,0.408,0.742,0.461,1.605,2.066,0.553,0.25,0.158,0.447,1.053,2.724,2.004,-1.092,0.518,0.495,0.79,0.124,4.52,12.777,8.646,5.845,0.98,1.329,15.579,10.9,95.661,114.268,-4.359
2020-21,3.246,0.129,0.548,0.235,0.0,0.097,0.0,0.129,0.452,0.286,0.161,0.194,0.833,0.097,0.226,0.323,0.065,0.097,0.065,0.097,0.258,0.548,0.326,0.968,0.433,0.353,0.824,0.294,4.35,4.558,4.758,2.792,2.025,1.158,8.508,10.45,43.75,113.083,-9.058
