SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2007-08,11.23,1.738,3.967,0.438,1.59,3.475,0.458,0.148,0.492,0.3,0.557,0.885,0.63,0.623,1.459,2.082,0.541,0.246,0.262,0.443,1.361,4.18,2.662,-1.557,0.48,0.457,0.124,0.14,5.243,14.846,11.186,7.846,1.006,1.317,9.803,20.966,81.086,112.829,-7.094
2008-09,32.949,5.482,12.699,0.432,4.241,8.916,0.476,1.241,3.783,0.328,2.06,2.59,0.795,1.096,4.265,5.361,2.048,0.855,0.904,1.675,3.012,14.265,9.446,-2.723,0.515,0.481,0.298,0.162,3.446,14.635,8.826,9.874,1.311,2.011,11.656,20.534,100.817,111.366,-1.418
2009-10,34.626,6.149,12.836,0.479,5.552,10.597,0.524,0.597,2.239,0.267,1.925,2.388,0.806,1.388,3.806,5.194,2.06,0.687,0.731,1.612,2.746,14.821,10.154,-1.851,0.534,0.502,0.174,0.15,4.805,12.522,8.638,9.817,0.988,1.588,10.622,20.563,104.831,111.646,-2.345
2010-11,32.248,5.603,12.59,0.445,4.154,8.397,0.495,1.449,4.192,0.346,1.756,2.179,0.806,0.987,4.526,5.513,1.564,0.654,1.256,1.385,2.744,14.41,9.864,2.231,0.532,0.503,0.333,0.14,3.549,15.677,9.74,7.968,0.992,2.849,9.892,20.668,101.818,107.87,-1.191
2011-12,19.509,2.818,7.182,0.392,2.545,6.091,0.418,0.273,1.091,0.25,0.909,1.091,0.833,0.545,3.182,3.727,1.545,0.545,0.545,1.636,1.636,6.818,3.9,-1.727,0.445,0.411,0.152,0.127,2.775,16.125,9.862,9.812,1.212,1.862,17.212,20.85,75.25,110.875,-6.012
2012-13,24.707,4.558,10.212,0.446,3.385,7.231,0.468,1.173,2.981,0.394,1.865,2.365,0.789,0.962,3.865,4.827,1.269,1.019,0.288,1.288,2.769,12.154,8.175,3.231,0.54,0.504,0.292,0.183,4.894,18.667,11.755,7.349,2.086,0.871,10.382,22.116,102.388,105.898,-0.629
2013-14,29.642,4.723,11.354,0.416,2.846,5.954,0.478,1.877,5.4,0.348,1.692,2.338,0.724,0.892,3.631,4.523,1.754,0.708,0.477,1.215,2.969,13.015,8.278,-2.677,0.526,0.499,0.476,0.149,3.302,13.434,8.302,9.376,1.235,1.15,9.673,19.573,106.613,111.065,-0.627
2014-15,30.889,5.225,12.188,0.429,3.488,7.112,0.49,1.738,5.075,0.342,1.375,1.775,0.775,1.2,4.738,5.938,1.675,0.725,0.362,1.375,2.888,13.562,8.844,-2.675,0.523,0.5,0.416,0.113,4.199,17.863,10.738,8.883,1.133,0.987,9.263,20.254,104.962,109.5,-0.673
2016-17,29.684,5.851,12.689,0.461,4.365,8.284,0.527,1.486,4.405,0.337,1.905,2.622,0.727,1.392,4.824,6.216,1.905,0.689,0.405,1.541,2.324,15.095,10.524,-0.514,0.545,0.52,0.347,0.15,5.111,17.859,11.556,9.632,1.114,0.944,10.624,22.034,106.901,114.085,-1.52
2017-18,30.874,3.697,8.303,0.445,2.539,5.066,0.501,1.158,3.237,0.358,1.158,1.5,0.772,1.342,3.895,5.237,2.092,0.566,0.513,1.211,2.053,9.711,7.707,0.842,0.542,0.515,0.39,0.139,4.78,13.77,9.3,9.43,0.858,1.596,12.389,14.328,104.946,113.459,-2.253
2018-19,20.478,1.983,4.817,0.412,0.983,2.017,0.488,1.0,2.8,0.357,0.367,0.483,0.759,0.8,2.883,3.683,1.4,0.45,0.35,0.817,2.167,5.333,4.125,1.917,0.53,0.516,0.581,0.076,4.02,15.842,10.067,8.173,1.065,1.367,12.269,12.558,104.345,113.855,-3.947
2019-20,17.906,1.805,4.463,0.404,0.902,1.512,0.597,0.902,2.951,0.306,0.488,0.561,0.87,0.268,3.268,3.537,0.951,0.39,0.293,0.829,1.927,5.0,3.398,-2.927,0.531,0.505,0.661,0.109,1.483,18.429,10.12,8.44,1.06,1.369,12.906,13.263,100.114,108.314,-3.031
