SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2011-12,24.709,3.821,8.522,0.448,2.582,5.254,0.491,1.239,3.269,0.379,2.299,2.761,0.832,0.716,1.791,2.507,3.97,0.791,0.119,1.567,1.806,11.179,8.96,-1.119,0.574,0.521,0.384,0.27,2.826,8.155,5.297,24.462,1.586,0.412,14.526,19.269,110.754,113.723,1.043
2012-13,25.872,4.463,10.146,0.44,3.061,6.232,0.491,1.402,3.915,0.358,3.085,3.5,0.882,0.354,1.61,1.963,3.854,0.817,0.037,1.707,2.037,13.415,9.68,-1.683,0.574,0.509,0.386,0.304,1.322,7.19,4.124,22.82,1.591,0.101,13.501,22.596,109.595,115.734,-0.408
2013-14,33.297,6.613,14.613,0.453,4.92,9.76,0.504,1.693,4.853,0.349,4.613,5.427,0.85,0.627,2.173,2.8,6.053,1.24,0.107,2.84,2.467,19.533,14.44,0.373,0.574,0.51,0.332,0.316,2.178,7.186,4.653,32.319,1.929,0.278,14.558,26.331,113.792,111.139,3.068
2014-15,25.631,4.903,11.819,0.415,3.069,6.764,0.454,1.833,5.056,0.363,4.625,5.278,0.876,0.472,1.819,2.292,4.333,0.833,0.069,2.181,2.222,16.264,11.413,2.361,0.575,0.492,0.428,0.391,1.968,7.885,4.92,27.861,1.561,0.228,13.292,27.949,111.732,109.901,2.548
2015-16,32.179,7.169,16.865,0.425,5.146,11.124,0.463,2.022,5.742,0.352,5.753,6.64,0.866,0.539,2.393,2.933,6.056,1.067,0.157,2.629,2.079,22.112,15.871,2.899,0.559,0.485,0.34,0.341,1.741,7.913,4.761,32.388,1.634,0.399,11.702,29.89,112.909,107.42,4.135
2016-17,33.587,8.62,18.848,0.457,5.565,10.652,0.522,3.054,8.196,0.373,7.402,8.261,0.896,0.522,2.217,2.739,5.957,0.902,0.163,2.826,2.196,27.696,20.118,2.772,0.616,0.538,0.435,0.393,1.721,7.644,4.664,32.76,1.369,0.397,11.2,33.565,119.473,113.725,5.543
2017-18,23.289,4.243,11.378,0.373,2.757,6.297,0.438,1.486,5.081,0.293,3.162,3.541,0.893,0.459,1.351,1.811,4.135,0.405,0.081,2.568,1.568,13.135,7.605,-3.189,0.508,0.438,0.447,0.278,2.066,6.716,4.362,27.278,0.762,0.272,17.572,28.809,98.156,119.25,-5.109
2018-19,4.409,0.829,2.415,0.343,0.537,1.366,0.393,0.293,1.049,0.279,0.415,0.659,0.63,0.122,0.195,0.317,0.561,0.122,0.024,0.439,0.415,2.366,0.98,-0.537,0.437,0.404,0.434,0.172,2.575,5.008,3.717,20.008,1.133,0.258,15.583,28.208,83.917,112.333,-6.458
2019-20,20.55,3.867,9.467,0.408,2.133,5.267,0.405,1.733,4.2,0.413,1.378,1.689,0.816,0.244,1.267,1.511,3.244,0.289,0.133,1.711,1.711,10.844,6.449,-4.467,0.531,0.5,0.444,0.146,1.14,6.92,3.908,21.522,0.61,0.532,15.95,25.05,103.175,122.8,-4.735
2020-21,8.045,1.5,4.5,0.333,1.0,2.5,0.4,0.5,2.0,0.25,0.333,0.333,1.0,0.167,0.5,0.667,0.833,0.167,0.0,1.0,0.5,3.833,1.1,1.333,0.412,0.389,0.444,0.074,11.3,10.867,10.7,13.4,0.833,0.0,21.333,29.233,81.333,125.667,-12.933
2021-22,12.563,2.519,6.333,0.398,1.444,3.222,0.448,1.074,3.111,0.345,0.815,0.963,0.846,0.222,0.926,1.148,1.296,0.259,0.185,0.556,1.296,6.926,4.096,-0.37,0.512,0.482,0.491,0.129,2.739,8.065,5.452,16.952,1.03,1.226,6.409,27.391,102.13,121.478,-5.161
2023-24,1.211,0.158,0.632,0.25,0.053,0.368,0.143,0.105,0.263,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.0,0.0,0.053,0.0,0.421,0.1,-1.0,0.333,0.333,0.417,0.0,0.0,0.0,0.0,16.029,0.0,0.0,4.757,24.171,49.0,122.143,-17.971
