SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2000-01,37.869,7.097,15.161,0.468,5.333,10.473,0.509,1.763,4.688,0.376,5.742,6.796,0.845,1.43,7.548,8.978,2.011,0.968,1.172,1.828,3.032,21.699,16.924,5.441,0.598,0.526,0.309,0.379,4.316,21.899,13.274,9.147,1.321,2.232,9.19,24.285,117.109,101.511,5.509
2001-02,38.21,7.918,16.729,0.473,6.094,12.282,0.496,1.824,4.447,0.41,5.941,6.941,0.856,1.612,8.506,10.118,2.4,1.165,0.976,1.965,2.929,23.6,18.728,4.718,0.596,0.528,0.266,0.355,4.535,23.713,14.342,10.63,1.57,1.904,9.182,25.769,117.833,105.06,5.205
2002-03,39.217,8.571,18.388,0.466,6.786,13.786,0.492,1.786,4.602,0.388,5.98,6.745,0.887,0.98,9.092,10.071,2.816,1.347,1.0,1.959,2.633,24.908,19.579,7.898,0.583,0.515,0.25,0.325,2.611,25.418,13.978,12.587,1.793,1.929,8.258,27.249,115.732,100.392,6.66
2003-04,37.724,7.831,16.988,0.461,6.554,13.313,0.492,1.277,3.675,0.348,4.904,5.602,0.875,1.241,7.542,8.783,2.578,1.193,1.41,1.699,2.795,21.843,17.104,4.94,0.561,0.499,0.216,0.289,3.318,22.13,12.451,10.83,1.584,2.751,8.222,24.556,115.646,105.305,3.672
2004-05,38.93,8.326,18.489,0.45,7.228,15.685,0.461,1.098,2.804,0.391,7.685,8.902,0.863,1.315,8.337,9.652,3.076,1.25,1.522,2.272,2.837,25.435,19.82,6.065,0.568,0.48,0.152,0.416,3.778,23.947,14.082,14.16,1.679,2.91,9.035,28.57,117.385,102.615,6.773
2005-06,38.778,9.019,18.886,0.478,7.752,15.667,0.495,1.267,3.219,0.393,7.086,7.876,0.9,1.543,7.943,9.486,2.79,0.79,0.924,1.952,2.171,26.39,20.494,5.876,0.59,0.511,0.17,0.375,4.701,24.479,14.62,14.287,1.136,1.825,7.925,29.5,124.0,104.183,8.404
2006-07,35.994,8.341,16.882,0.494,7.447,14.624,0.509,0.894,2.259,0.396,6.353,7.071,0.899,1.729,7.224,8.953,3.259,0.741,0.824,2.129,2.247,23.929,19.109,7.059,0.598,0.521,0.134,0.376,5.477,24.437,15.117,17.151,1.088,1.751,9.619,28.796,122.738,103.452,7.846
2007-08,35.822,8.098,16.878,0.48,7.073,14.024,0.504,1.024,2.854,0.359,6.195,7.11,0.871,1.244,7.402,8.646,3.488,0.634,0.927,2.061,2.549,23.415,18.209,5.549,0.585,0.51,0.169,0.367,4.067,22.916,13.744,18.4,1.002,1.865,9.086,28.969,118.654,104.988,6.879
2008-09,37.438,9.37,19.413,0.483,8.641,17.337,0.498,0.728,2.076,0.351,6.207,6.935,0.895,1.087,7.413,8.5,2.478,0.761,0.772,1.957,2.141,25.674,18.749,2.891,0.571,0.501,0.107,0.32,3.391,22.756,13.153,12.316,1.078,1.492,8.162,30.156,114.769,109.033,3.753
2009-10,37.18,8.841,18.205,0.486,8.216,16.75,0.491,0.625,1.455,0.43,6.545,7.136,0.917,0.989,6.614,7.602,2.682,0.852,0.943,1.807,2.534,24.852,18.655,3.739,0.582,0.503,0.08,0.36,3.076,20.318,11.792,13.593,1.215,1.936,7.93,28.749,117.172,106.345,4.692
