SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2001-02,8.286,1.049,2.317,0.453,0.951,1.976,0.481,0.098,0.341,0.286,0.537,0.732,0.733,0.61,0.659,1.268,0.415,0.317,0.122,0.341,0.756,2.732,2.124,-0.195,0.518,0.474,0.147,0.232,8.683,6.333,7.533,5.063,2.093,1.233,8.21,14.05,75.167,108.767,-1.543
2002-03,6.794,0.8,2.036,0.393,0.8,1.945,0.411,0.0,0.091,0.0,0.582,0.636,0.914,0.6,0.8,1.4,0.364,0.182,0.055,0.145,0.927,2.182,1.673,-0.145,0.471,0.393,0.045,0.286,11.053,10.628,11.008,7.367,0.914,0.522,3.828,18.886,88.694,110.778,1.419
2003-04,23.281,2.492,6.322,0.394,2.458,6.119,0.402,0.034,0.203,0.167,2.39,2.864,0.834,1.949,2.492,4.441,1.627,0.864,0.288,1.237,2.864,7.407,5.722,-1.017,0.488,0.397,0.032,0.378,9.566,12.468,11.271,10.454,1.73,0.771,15.239,16.834,97.929,108.268,-2.871
2004-05,34.275,5.78,12.402,0.466,5.171,11.0,0.47,0.61,1.402,0.435,2.817,3.329,0.846,1.561,3.878,5.439,2.5,1.293,0.195,1.646,2.768,14.988,11.095,0.902,0.54,0.491,0.113,0.227,5.584,12.975,9.375,12.952,2.112,0.464,11.093,21.504,110.493,107.973,0.541
2005-06,32.882,4.634,10.366,0.447,3.293,7.171,0.459,1.341,3.195,0.42,2.012,2.439,0.825,1.159,3.122,4.28,2.22,1.159,0.268,1.573,3.232,12.622,8.83,0.329,0.552,0.512,0.308,0.194,4.019,11.628,7.707,11.36,1.868,0.612,12.245,18.052,106.375,109.712,-0.171
2007-08,20.016,2.75,6.526,0.421,1.961,4.276,0.458,0.789,2.25,0.351,0.697,0.921,0.757,0.882,2.092,2.974,1.053,0.658,0.066,1.026,1.842,6.987,4.351,-2.855,0.504,0.482,0.345,0.107,4.78,12.974,8.674,7.773,1.554,0.403,12.101,17.726,93.5,113.657,-4.51
2008-09,23.688,2.712,6.041,0.449,1.11,2.452,0.453,1.603,3.589,0.447,0.589,0.795,0.741,0.986,2.808,3.795,1.26,0.685,0.137,0.849,2.548,7.616,5.718,0.178,0.596,0.582,0.594,0.098,4.514,14.834,9.523,8.921,1.483,0.514,11.714,14.383,118.38,112.648,-0.127
2009-10,9.627,1.024,2.854,0.359,0.537,1.317,0.407,0.488,1.537,0.317,0.439,0.488,0.9,0.268,1.268,1.537,0.366,0.366,0.073,0.463,1.268,2.976,1.639,-1.049,0.485,0.444,0.538,0.154,2.861,14.565,8.439,5.991,1.861,0.422,10.991,17.452,94.739,110.13,-5.196
2010-11,3.104,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,-0.3,1.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.05,0.0,0.0,0.0,9.4,44.5,110.0,-12.85
2011-12,10.23,0.75,2.25,0.333,0.273,0.795,0.343,0.477,1.455,0.328,0.091,0.159,0.571,0.386,0.886,1.273,0.25,0.341,0.068,0.25,1.091,2.068,1.18,-0.227,0.446,0.439,0.646,0.04,3.294,9.259,6.397,2.512,1.55,0.759,8.941,11.294,84.344,109.125,-4.906
