SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2000-01,19.774,2.552,5.115,0.499,2.552,5.092,0.501,0.0,0.023,0.0,0.276,0.862,0.32,1.989,2.575,4.563,0.368,0.322,0.908,0.966,2.92,5.379,3.831,1.529,0.49,0.499,0.004,0.054,12.67,15.359,14.045,3.213,0.838,3.798,14.145,15.19,94.616,104.023,-3.852
2003-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.182,0.091,0.091,0.0,0.364,0.182,0.0,-0.191,0.091,0.0,0.0,0.0,0.0,5.65,5.65,5.65,8.35,2.95,0.0,100.0,19.5,22.5,101.0,-24.6
