SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2000-01,34.091,2.654,5.42,0.49,2.642,5.37,0.492,0.012,0.049,0.25,0.988,2.938,0.336,3.741,9.247,12.988,1.519,1.321,2.296,1.444,2.37,6.309,9.788,0.42,0.47,0.491,0.009,0.182,11.42,30.12,20.61,6.664,1.994,4.621,17.985,10.511,98.062,94.412,1.609
2001-02,36.56,3.11,5.923,0.525,3.11,5.89,0.528,0.0,0.033,0.0,1.275,3.0,0.425,4.022,9.165,13.187,1.396,1.725,3.33,0.978,2.22,7.495,12.634,1.231,0.517,0.525,0.006,0.215,12.882,29.631,21.271,6.049,2.488,6.53,11.982,10.81,115.5,92.989,4.144
2002-03,39.498,2.89,6.0,0.482,2.879,5.923,0.486,0.011,0.077,0.143,1.429,3.187,0.448,4.165,11.253,15.418,1.626,1.604,3.099,1.132,2.516,7.22,12.537,2.747,0.488,0.483,0.013,0.238,12.193,34.268,23.046,6.834,2.253,5.866,13.723,10.306,109.611,90.356,4.317
2003-04,37.972,3.886,9.076,0.428,3.876,8.971,0.432,0.01,0.105,0.091,1.829,3.876,0.472,3.99,8.714,12.705,1.733,1.781,2.876,1.524,2.095,9.61,12.045,6.114,0.446,0.429,0.012,0.201,12.265,26.242,19.31,7.935,2.615,5.895,12.333,15.545,97.51,87.567,3.739
2004-05,36.135,3.931,8.545,0.46,3.921,8.416,0.466,0.01,0.129,0.077,1.752,4.02,0.436,3.832,7.891,11.723,1.465,1.475,2.327,1.109,2.218,9.624,11.491,4.248,0.467,0.461,0.015,0.205,12.276,25.804,19.131,6.72,2.289,5.097,9.645,15.244,102.646,93.727,2.855
2005-06,34.974,2.673,5.307,0.504,2.673,5.257,0.508,0.0,0.05,0.0,1.396,3.584,0.39,3.574,7.436,11.01,1.871,1.683,2.01,1.02,2.03,6.743,10.523,6.772,0.49,0.504,0.009,0.263,11.609,25.713,18.57,8.126,2.692,4.222,13.7,10.963,108.38,96.59,3.038
2006-07,34.84,2.523,5.42,0.465,2.511,5.352,0.469,0.011,0.068,0.167,1.545,3.648,0.424,3.773,6.636,10.409,2.273,1.432,1.966,1.261,1.955,6.602,9.964,2.17,0.47,0.466,0.013,0.285,11.953,21.361,16.666,9.064,2.111,4.318,15.145,10.64,104.333,96.644,3.269
2007-08,28.903,1.802,4.477,0.403,1.802,4.43,0.407,0.0,0.047,0.0,0.919,2.174,0.422,3.081,4.849,7.93,1.384,1.105,1.523,0.86,1.698,4.523,6.82,-1.453,0.416,0.403,0.01,0.205,11.836,20.357,15.86,7.545,1.917,4.307,14.821,9.754,102.31,101.583,0.387
2008-09,20.982,1.085,2.366,0.458,1.085,2.366,0.458,0.0,0.0,0.0,0.38,0.986,0.386,2.169,3.465,5.634,0.676,0.732,1.113,0.521,1.338,2.549,4.57,5.732,0.455,0.458,0.0,0.161,12.524,19.361,16.21,4.546,1.75,4.166,15.267,7.311,112.714,99.829,1.319
2009-10,28.22,2.257,4.171,0.541,2.257,4.143,0.545,0.0,0.029,0.0,0.929,2.286,0.406,3.5,5.029,8.529,1.5,1.229,1.2,0.914,1.871,5.443,8.297,-0.657,0.526,0.541,0.007,0.223,13.886,22.471,18.0,8.091,2.387,3.723,15.207,10.049,115.435,105.739,1.733
2010-11,20.298,1.098,2.443,0.45,1.082,2.41,0.449,0.016,0.033,0.5,0.311,0.934,0.333,2.115,3.623,5.738,1.18,0.885,0.885,0.721,1.328,2.525,4.651,-2.803,0.442,0.453,0.013,0.128,11.578,22.959,16.985,7.446,2.256,3.502,17.059,7.985,97.389,106.019,-0.872
2011-12,15.318,0.531,1.344,0.395,0.516,1.281,0.402,0.016,0.062,0.25,0.25,0.734,0.34,1.266,2.938,4.203,0.672,0.734,0.797,0.531,0.938,1.328,3.03,-1.656,0.398,0.401,0.047,0.186,9.326,23.995,16.531,6.711,2.587,4.01,19.677,6.363,96.952,101.613,0.34
