SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2013-14,5.328,0.485,1.147,0.423,0.485,1.147,0.423,0.0,0.0,0.0,0.294,0.456,0.645,0.574,0.882,1.456,0.059,0.059,0.265,0.382,1.0,1.265,0.76,-0.853,0.469,0.423,0.0,0.256,11.144,17.656,14.512,1.744,0.48,3.6,23.746,14.807,68.366,107.293,-8.454
2014-15,21.686,2.557,5.043,0.507,2.543,5.0,0.509,0.014,0.043,0.333,1.043,1.486,0.702,2.029,4.457,6.486,0.457,0.486,1.5,1.057,3.043,6.171,5.826,-0.329,0.542,0.508,0.008,0.207,10.338,21.703,15.974,3.1,1.199,5.177,17.007,13.757,104.841,103.696,-2.33
2015-16,23.048,3.342,7.899,0.423,3.329,7.81,0.426,0.013,0.089,0.143,2.203,3.025,0.728,2.253,5.266,7.519,1.228,0.481,0.785,1.835,2.911,8.899,6.424,-3.608,0.482,0.424,0.011,0.279,10.478,24.844,17.46,7.706,1.051,2.787,20.076,19.886,90.679,107.179,-5.521
2016-17,19.741,2.911,5.861,0.497,2.873,5.709,0.503,0.038,0.152,0.25,1.899,2.633,0.721,1.975,4.481,6.456,0.557,0.481,1.241,1.291,3.063,7.759,6.477,-5.025,0.553,0.5,0.026,0.324,10.794,24.999,17.787,4.253,1.056,5.055,14.61,17.956,107.13,109.597,-2.749
2017-18,18.606,2.853,5.04,0.566,2.84,5.0,0.568,0.013,0.04,0.333,2.107,3.08,0.684,2.333,4.573,6.907,1.093,0.36,0.813,1.04,2.107,7.827,7.868,-3.44,0.612,0.567,0.008,0.418,12.851,25.314,19.088,9.267,0.99,3.188,13.596,17.326,120.217,110.464,-0.92
2018-19,19.301,4.0,8.1,0.494,3.075,5.55,0.554,0.925,2.55,0.363,1.75,2.7,0.648,1.975,3.325,5.3,1.075,0.338,0.862,1.212,2.5,10.675,8.086,-2.062,0.575,0.551,0.315,0.216,10.682,17.952,14.257,8.288,0.76,3.766,11.247,21.642,105.636,114.169,-2.481
2019-20,17.028,3.105,5.596,0.555,2.825,4.561,0.619,0.281,1.035,0.271,1.193,1.842,0.648,1.754,3.877,5.632,0.877,0.404,0.842,0.965,2.228,7.684,6.891,-1.947,0.6,0.58,0.185,0.213,10.507,24.36,17.335,9.385,1.225,4.587,16.487,18.367,107.582,110.364,-1.893
2020-21,13.239,2.316,3.823,0.606,2.215,3.506,0.632,0.101,0.316,0.32,0.987,1.582,0.624,1.076,2.494,3.57,0.671,0.278,0.823,0.734,1.759,5.722,5.122,-1.772,0.633,0.619,0.083,0.258,7.41,19.172,13.304,7.939,0.925,5.53,15.362,15.923,104.0,111.761,-1.717
2021-22,8.496,1.288,2.411,0.534,1.205,2.123,0.568,0.082,0.288,0.286,0.562,0.863,0.651,0.712,1.493,2.205,0.616,0.178,0.342,0.589,1.37,3.219,2.585,-1.041,0.577,0.551,0.119,0.233,7.9,18.554,13.213,10.531,1.023,3.221,17.797,16.897,107.667,113.308,-4.082
2022-23,2.536,0.271,0.459,0.59,0.271,0.435,0.622,0.0,0.024,0.0,0.188,0.259,0.727,0.365,0.576,0.941,0.153,0.047,0.165,0.271,0.506,0.729,0.713,0.471,0.637,0.59,0.051,0.41,9.809,19.745,15.106,11.1,0.421,3.473,24.503,14.07,86.424,114.576,-7.645
2023-24,7.038,0.769,1.277,0.602,0.769,1.231,0.625,0.0,0.046,0.0,0.308,0.523,0.588,0.738,1.292,2.031,0.785,0.185,0.508,0.415,1.031,1.846,2.34,2.246,0.612,0.602,0.036,0.241,9.726,19.678,14.53,15.452,1.462,5.858,23.054,11.624,109.5,110.88,-0.964
