SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2000-01,23.041,2.608,5.886,0.443,2.291,4.722,0.485,0.316,1.165,0.272,1.152,1.595,0.722,1.544,3.734,5.278,0.975,0.506,0.544,1.468,2.253,6.684,4.83,1.937,0.507,0.47,0.198,0.196,7.801,17.899,12.955,6.803,1.222,1.549,20.157,16.349,96.351,104.162,-2.804
2001-02,33.992,5.425,11.356,0.478,5.425,11.137,0.487,0.0,0.219,0.0,3.055,4.603,0.664,2.164,4.904,7.068,1.877,1.164,0.904,1.959,2.644,13.904,10.586,-3.74,0.52,0.478,0.019,0.269,6.962,16.819,11.762,10.322,1.935,1.787,12.861,21.189,102.278,106.125,-0.335
2002-03,30.007,3.975,8.354,0.476,3.975,8.354,0.476,0.0,0.0,0.0,2.101,2.861,0.735,2.873,5.241,8.114,1.557,0.886,0.418,1.709,2.671,10.051,8.563,1.405,0.523,0.476,0.0,0.252,10.847,20.39,15.662,8.306,1.576,0.972,16.078,17.369,101.846,103.462,-1.571
2003-04,36.054,5.08,10.84,0.469,5.067,10.773,0.47,0.013,0.067,0.2,3.24,4.307,0.752,3.48,6.52,10.0,1.48,1.093,0.44,2.293,2.92,13.413,10.799,-2.04,0.527,0.469,0.006,0.299,11.308,21.576,16.526,7.764,1.649,0.946,14.985,19.589,104.189,101.365,-1.086
2004-05,29.058,4.875,10.325,0.472,4.862,10.262,0.474,0.012,0.062,0.2,2.338,3.088,0.757,2.512,4.725,7.238,2.05,0.888,0.238,1.738,3.112,12.1,9.205,-1.538,0.518,0.473,0.006,0.226,9.509,18.753,14.023,12.053,1.506,0.609,13.65,20.746,102.641,107.962,-1.909
2005-06,27.429,3.573,7.056,0.506,3.573,7.045,0.507,0.0,0.011,0.0,1.652,2.438,0.677,2.371,4.876,7.247,1.978,0.865,0.438,1.618,2.449,8.798,8.054,-0.921,0.541,0.506,0.002,0.234,9.299,20.935,15.172,11.278,1.599,1.198,17.186,16.723,101.83,104.83,-1.125
2006-07,21.718,2.246,4.662,0.482,2.246,4.646,0.483,0.0,0.015,0.0,0.6,1.169,0.513,2.062,3.738,5.8,1.169,0.662,0.246,1.385,2.169,5.092,4.465,-2.815,0.492,0.482,0.003,0.129,10.227,20.784,15.289,8.481,1.331,0.885,26.284,13.802,88.726,107.371,-4.313
2007-08,5.117,0.291,0.691,0.421,0.291,0.691,0.421,0.0,0.0,0.0,0.0,0.091,0.0,0.327,0.782,1.109,0.236,0.109,0.018,0.382,0.691,0.582,0.271,-1.509,0.398,0.421,0.0,0.0,7.47,16.97,12.296,6.565,0.73,0.252,30.774,10.27,58.043,110.783,-8.326
2008-09,1.765,0.086,0.229,0.375,0.086,0.229,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.314,0.429,0.029,0.171,0.029,0.029,0.257,0.171,0.3,-0.171,0.375,0.375,0.0,0.0,10.163,22.9,15.888,3.35,3.863,0.475,6.25,9.612,60.375,111.25,-7.975
2009-10,8.466,0.459,0.946,0.486,0.459,0.946,0.486,0.0,0.0,0.0,0.189,0.324,0.583,0.946,1.378,2.324,0.405,0.27,0.27,0.459,1.135,1.108,1.481,-0.135,0.509,0.486,0.0,0.2,13.804,14.842,14.204,9.292,2.162,1.435,28.604,8.662,109.808,109.0,-2.781
