SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2014-15,7.619,0.66,1.894,0.348,0.596,1.66,0.359,0.064,0.234,0.273,0.191,0.298,0.643,0.106,1.426,1.532,0.596,0.319,0.149,0.213,0.596,1.574,1.362,-0.745,0.389,0.365,0.124,0.101,4.727,17.345,12.758,13.352,2.039,1.63,6.703,12.4,66.576,101.848,-0.985
2015-16,14.933,1.587,3.478,0.456,1.446,3.043,0.475,0.141,0.435,0.325,0.739,0.978,0.756,0.293,2.62,2.913,1.413,0.717,0.348,0.685,1.174,4.054,3.946,2.141,0.519,0.477,0.125,0.212,2.167,18.841,10.694,11.544,2.257,1.888,14.797,13.832,90.352,97.67,-0.131
2016-17,12.457,1.32,2.784,0.474,1.134,2.268,0.5,0.186,0.515,0.36,0.515,0.67,0.769,0.464,2.144,2.608,1.196,0.629,0.289,0.464,0.732,3.34,3.737,1.753,0.543,0.507,0.185,0.185,3.183,19.59,12.138,11.441,2.038,1.685,14.827,12.212,96.628,101.849,0.47
2017-18,25.648,3.038,5.725,0.531,2.8,4.962,0.564,0.238,0.762,0.311,1.338,1.875,0.713,1.112,4.0,5.112,2.562,1.512,0.762,1.212,1.55,7.65,8.629,1.538,0.584,0.551,0.133,0.234,4.6,17.084,10.899,14.406,3.07,2.306,14.762,13.443,115.595,102.089,2.676
2018-19,26.697,3.125,5.75,0.543,2.938,5.042,0.583,0.188,0.708,0.265,0.771,1.333,0.578,1.0,4.229,5.229,2.667,1.125,0.771,1.208,2.333,7.208,7.567,-1.208,0.569,0.56,0.123,0.134,4.137,18.719,11.274,15.109,2.184,2.716,16.151,13.014,111.628,105.465,0.521
2019-20,19.114,2.268,4.746,0.478,1.915,3.535,0.542,0.352,1.211,0.291,0.746,1.113,0.671,0.831,3.268,4.099,2.408,0.789,0.535,1.014,1.606,5.634,5.827,-1.141,0.538,0.515,0.255,0.157,4.784,18.051,11.457,16.307,2.044,2.284,15.916,13.541,109.544,109.221,0.116
2020-21,26.588,4.19,9.076,0.462,2.937,5.582,0.526,1.253,3.494,0.359,1.937,2.456,0.789,0.747,4.785,5.532,3.468,1.253,0.797,1.177,1.671,11.57,11.037,0.633,0.57,0.531,0.385,0.213,2.949,19.339,11.082,17.704,2.271,2.558,10.114,18.195,116.513,109.987,2.847
2021-22,20.782,2.902,6.341,0.458,2.427,4.866,0.499,0.476,1.476,0.322,0.951,1.5,0.634,0.963,4.159,5.122,2.488,1.073,0.634,0.988,1.585,7.232,7.293,0.805,0.516,0.495,0.233,0.15,4.456,21.511,12.625,15.88,2.563,2.804,13.349,15.936,109.346,107.321,1.107
2022-23,27.743,3.584,7.117,0.504,2.948,5.571,0.529,0.636,1.545,0.412,1.338,1.805,0.741,0.922,4.208,5.13,4.805,1.156,0.909,1.506,2.156,9.143,10.103,1.182,0.578,0.548,0.217,0.188,3.563,16.655,10.145,22.345,1.975,2.808,15.504,14.268,116.4,112.8,1.968
2023-24,20.755,2.32,5.052,0.459,2.186,4.474,0.488,0.134,0.577,0.232,1.103,1.536,0.718,0.804,2.423,3.227,3.804,0.835,0.536,1.041,1.588,5.876,6.581,1.351,0.513,0.472,0.114,0.218,4.524,12.518,8.662,24.48,2.066,2.205,15.779,14.697,113.84,110.309,0.784
