SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2008-09,10.568,1.274,2.014,0.633,1.274,2.014,0.633,0.0,0.0,0.0,0.575,1.493,0.385,0.986,2.26,3.247,0.151,0.151,0.808,0.562,1.315,3.123,2.959,-3.329,0.585,0.633,0.0,0.286,10.538,22.826,17.126,1.311,0.609,4.523,16.502,12.751,77.755,112.887,-6.077
2009-10,14.966,1.895,3.132,0.605,1.895,3.105,0.61,0.0,0.026,0.0,0.632,1.684,0.375,1.605,3.026,4.632,0.276,0.211,0.816,0.987,2.0,4.421,3.786,-3.263,0.571,0.605,0.008,0.202,11.931,21.621,16.609,2.597,2.35,3.84,20.524,16.167,94.929,103.543,-4.307
2010-11,25.27,2.889,4.21,0.686,2.889,4.198,0.688,0.0,0.012,0.0,1.21,2.679,0.452,2.556,4.543,7.099,0.519,0.506,1.753,1.247,3.148,6.988,7.351,-1.259,0.648,0.686,0.003,0.287,11.421,20.816,16.155,2.986,1.004,5.471,21.276,11.731,110.838,106.612,-1.111
2011-12,26.248,2.91,4.692,0.62,2.91,4.679,0.622,0.0,0.013,0.0,1.051,2.115,0.497,2.821,4.923,7.744,0.269,0.474,1.949,1.038,2.679,6.872,7.694,0.987,0.611,0.62,0.003,0.224,12.887,22.719,17.712,1.717,0.945,5.975,16.022,11.977,116.403,103.649,-0.639
2012-13,24.205,3.64,5.73,0.635,3.64,5.73,0.635,0.0,0.0,0.0,1.101,2.899,0.38,2.528,4.573,7.101,0.326,0.551,1.371,1.225,2.36,8.382,7.819,2.73,0.598,0.635,0.0,0.192,12.36,21.37,16.965,2.051,1.238,4.695,15.319,15.9,111.568,103.125,-0.945
2013-14,34.5,4.104,6.021,0.682,4.104,6.021,0.682,0.0,0.0,0.0,2.01,4.688,0.429,3.896,9.406,13.302,0.875,0.958,2.458,1.521,3.219,10.219,12.607,5.01,0.632,0.682,0.0,0.334,12.708,29.551,21.253,3.624,1.373,5.392,17.032,12.122,118.442,100.147,2.208
2014-15,34.046,4.505,6.34,0.711,4.495,6.299,0.714,0.01,0.041,0.25,2.619,6.474,0.404,4.598,9.969,14.567,0.794,1.0,2.227,1.299,2.959,11.639,14.302,6.691,0.633,0.711,0.007,0.413,15.373,31.98,23.812,3.344,1.504,5.517,13.05,13.885,126.531,99.417,3.134
2015-16,33.285,4.536,6.5,0.698,4.536,6.488,0.699,0.0,0.012,0.0,3.429,8.071,0.425,3.536,10.238,13.774,1.202,0.69,2.298,1.357,2.667,12.5,14.17,5.274,0.622,0.698,0.002,0.527,11.558,32.935,22.466,5.483,1.035,5.435,12.239,15.727,122.181,97.771,3.004
2016-17,31.85,5.112,7.169,0.713,5.112,7.135,0.717,0.0,0.034,0.0,2.551,5.404,0.472,3.629,10.022,13.652,1.135,0.607,1.573,1.483,2.708,12.775,14.144,4.966,0.669,0.713,0.005,0.356,13.319,34.541,24.265,5.682,0.939,4.039,13.873,15.747,127.602,103.284,2.981
2017-18,30.294,4.662,7.225,0.645,4.662,7.225,0.645,0.0,0.0,0.0,2.262,3.9,0.58,4.112,10.525,14.638,1.462,0.488,0.888,1.712,2.538,11.588,13.181,-1.625,0.648,0.645,0.0,0.313,14.94,37.921,26.677,7.479,0.778,2.492,16.035,15.255,124.597,106.234,1.39
2018-19,26.588,3.714,5.792,0.641,3.714,5.792,0.641,0.0,0.0,0.0,2.416,3.429,0.705,2.922,8.792,11.714,2.026,0.545,0.948,1.987,2.169,9.844,11.326,-2.831,0.674,0.641,0.0,0.417,11.852,34.314,23.217,12.109,1.001,3.032,21.904,15.103,120.681,106.145,1.812
2019-20,21.654,3.351,5.035,0.666,3.351,5.035,0.666,0.0,0.0,0.0,1.456,2.14,0.68,2.474,7.368,9.842,1.842,0.316,0.912,1.298,2.0,8.158,9.788,-0.684,0.682,0.666,0.0,0.289,12.005,33.664,23.146,13.288,0.748,3.314,18.111,14.02,132.321,104.143,2.639
2020-21,14.836,2.262,2.964,0.763,2.262,2.952,0.766,0.0,0.012,0.0,0.548,1.095,0.5,1.393,3.69,5.083,1.107,0.202,0.774,1.012,1.381,5.071,5.719,-0.5,0.736,0.763,0.004,0.185,11.495,26.368,19.161,10.43,0.635,4.202,22.784,13.418,130.14,112.088,0.665
2021-22,7.022,1.043,1.591,0.655,1.043,1.591,0.655,0.0,0.0,0.0,0.237,0.43,0.55,0.903,2.011,2.914,0.237,0.129,0.398,0.419,0.806,2.323,2.615,-1.914,0.652,0.655,0.0,0.149,14.498,31.144,22.946,5.318,0.778,5.4,18.424,13.576,125.14,107.08,-0.97
2022-23,5.819,0.874,1.146,0.763,0.864,1.136,0.761,0.01,0.01,1.0,0.223,0.485,0.46,0.505,1.495,2.0,0.34,0.117,0.233,0.485,0.709,1.981,1.974,-1.01,0.729,0.767,0.008,0.195,9.023,27.8,18.756,7.567,0.944,4.172,21.058,13.656,119.186,110.279,-0.847
2023-24,4.302,0.621,1.0,0.621,0.621,1.0,0.621,0.0,0.0,0.0,0.295,0.579,0.509,0.579,1.105,1.684,0.274,0.074,0.179,0.242,0.632,1.537,1.604,-1.137,0.612,0.621,0.0,0.295,15.105,26.868,21.011,6.397,0.566,3.061,15.711,13.729,121.526,114.158,-3.042
