SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2021-22,6.207,1.365,2.365,0.577,1.333,2.254,0.592,0.032,0.111,0.286,0.381,0.651,0.585,1.286,1.254,2.54,0.27,0.159,0.238,0.476,0.952,3.143,2.859,0.937,0.593,0.584,0.047,0.161,20.7,19.779,19.803,5.3,1.336,2.633,12.039,22.318,112.03,114.455,-2.003
2022-23,7.629,1.267,2.32,0.546,1.187,2.173,0.546,0.08,0.147,0.545,0.493,0.76,0.649,1.347,1.4,2.747,0.56,0.2,0.44,0.587,1.227,3.107,3.068,-1.467,0.585,0.563,0.063,0.213,19.236,23.51,21.802,10.842,0.9,4.726,19.704,18.39,118.62,112.58,0.83
2023-24,14.385,2.625,4.594,0.571,2.562,4.359,0.588,0.062,0.234,0.267,1.172,1.922,0.61,2.516,3.562,6.078,1.328,0.375,0.688,1.094,2.047,6.484,6.722,1.0,0.596,0.578,0.051,0.255,19.08,27.42,23.149,14.205,1.426,4.315,16.495,20.207,123.18,112.574,-0.77
