SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2002-03,6.073,0.924,1.772,0.521,0.924,1.772,0.521,0.0,0.0,0.0,0.316,0.633,0.5,0.405,0.911,1.316,0.266,0.089,0.152,0.329,0.823,2.165,1.447,0.215,0.528,0.521,0.0,0.179,6.676,15.78,11.211,6.393,0.52,1.496,11.039,19.839,86.13,110.5,-6.933
2003-04,19.996,3.388,6.507,0.521,3.388,6.493,0.522,0.0,0.015,0.0,1.567,2.239,0.7,1.866,2.687,4.552,0.761,0.433,0.299,1.194,2.731,8.343,5.875,-1.493,0.557,0.521,0.002,0.241,10.478,14.918,12.729,7.142,1.051,1.017,15.949,19.208,101.262,111.046,-3.657
2004-05,14.184,2.38,4.634,0.514,2.38,4.634,0.514,0.0,0.0,0.0,1.239,2.028,0.611,0.887,2.324,3.211,0.535,0.366,0.338,1.085,1.817,6.0,3.877,-0.761,0.543,0.514,0.0,0.267,8.615,20.463,14.996,7.269,1.322,1.926,16.102,22.161,92.241,107.056,-4.891
2005-06,19.123,3.212,5.625,0.571,3.212,5.6,0.574,0.0,0.025,0.0,1.4,1.912,0.732,1.475,3.65,5.125,0.65,0.412,0.425,0.9,2.288,7.825,6.445,0.225,0.605,0.571,0.004,0.249,8.294,19.683,14.205,4.922,1.127,1.665,12.309,17.143,104.896,105.481,-1.93
2006-07,31.155,5.217,9.867,0.529,5.217,9.795,0.533,0.0,0.072,0.0,2.892,4.229,0.684,2.145,5.434,7.578,0.988,0.843,0.458,1.53,2.988,13.325,10.231,-0.735,0.568,0.529,0.007,0.293,7.974,21.067,14.559,5.13,1.328,1.252,11.746,19.848,109.927,110.329,-1.905
2007-08,26.344,5.061,9.667,0.524,5.061,9.621,0.526,0.0,0.045,0.0,2.424,3.758,0.645,1.909,4.652,6.561,1.121,0.697,0.545,1.561,2.636,12.545,9.25,-2.803,0.554,0.524,0.005,0.251,7.856,18.947,13.498,7.565,1.285,1.379,11.956,21.495,103.823,108.839,-1.647
2008-09,13.457,2.359,4.744,0.497,2.359,4.692,0.503,0.0,0.051,0.0,1.013,1.795,0.564,1.231,2.321,3.551,0.603,0.333,0.205,0.962,1.756,5.731,3.833,-2.308,0.518,0.497,0.011,0.214,11.239,21.01,15.871,7.627,1.379,1.116,12.435,20.648,99.79,110.113,-4.292
2009-10,6.889,0.984,1.875,0.525,0.984,1.875,0.525,0.0,0.0,0.0,0.406,0.812,0.5,0.688,1.141,1.828,0.203,0.203,0.188,0.594,1.0,2.375,1.6,-2.266,0.532,0.525,0.0,0.217,9.4,22.585,15.509,4.659,1.744,2.588,21.021,18.671,87.441,107.353,-5.788
2010-11,13.815,2.597,4.472,0.581,2.597,4.458,0.583,0.0,0.014,0.0,0.694,1.236,0.562,1.319,2.444,3.764,0.597,0.403,0.236,0.597,2.014,5.889,4.821,-0.111,0.587,0.581,0.003,0.155,12.458,21.653,16.954,7.07,1.579,1.267,10.958,20.105,111.018,111.018,-1.193
2011-12,16.042,2.133,3.567,0.598,2.133,3.567,0.598,0.0,0.0,0.0,0.8,1.3,0.615,1.267,2.8,4.067,0.4,0.367,0.3,1.0,2.133,5.067,3.953,-1.5,0.612,0.598,0.0,0.224,9.704,17.007,13.7,3.193,1.129,1.425,20.443,15.364,101.107,101.143,-3.464
2012-13,10.855,1.429,1.987,0.719,1.429,1.974,0.724,0.0,0.013,0.0,0.506,0.753,0.672,0.714,1.649,2.364,0.286,0.416,0.364,0.442,1.623,3.364,3.219,-0.792,0.725,0.719,0.007,0.255,7.167,19.957,13.856,4.332,1.925,3.237,11.43,11.768,118.333,100.889,1.235
