SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2007-08,27.816,3.951,9.247,0.427,3.691,8.309,0.444,0.259,0.938,0.276,2.185,2.938,0.744,1.247,3.432,4.679,1.469,0.568,0.605,1.951,2.444,10.346,6.146,-6.272,0.491,0.441,0.101,0.236,4.776,13.593,9.23,7.804,0.983,1.69,16.912,19.144,91.45,110.975,-4.469
2008-09,36.367,6.025,13.519,0.446,4.81,10.392,0.463,1.215,3.127,0.389,3.063,3.886,0.788,1.519,5.051,6.57,1.962,1.025,0.418,2.19,2.557,16.329,11.004,-5.19,0.536,0.491,0.231,0.227,4.767,15.915,10.255,8.972,1.429,0.794,12.724,21.329,103.397,111.103,-1.462
2009-10,36.706,5.708,12.809,0.446,4.449,9.0,0.494,1.258,3.809,0.33,2.045,2.73,0.749,1.326,4.494,5.82,1.618,1.213,0.843,1.584,2.663,14.719,10.325,1.045,0.525,0.495,0.297,0.16,4.043,13.73,9.005,7.067,1.738,1.732,10.299,19.548,104.966,105.83,-0.345
2010-11,30.59,4.6,10.271,0.448,3.765,7.6,0.495,0.835,2.671,0.313,2.482,3.082,0.805,0.929,3.588,4.518,1.294,0.682,0.482,1.306,2.706,12.518,8.193,-0.329,0.538,0.489,0.26,0.242,3.313,12.848,8.39,6.171,1.169,1.327,10.182,19.629,105.738,108.25,-1.399
2012-13,28.517,4.693,10.125,0.464,3.784,7.807,0.485,0.909,2.318,0.392,2.864,3.523,0.813,0.693,3.284,3.977,1.614,0.659,0.818,1.716,2.239,13.159,8.906,-0.489,0.564,0.508,0.229,0.283,2.96,13.079,8.114,9.156,1.209,2.128,12.846,22.334,99.621,105.655,-0.883
2013-14,33.8,5.807,14.108,0.412,4.181,9.337,0.448,1.627,4.771,0.341,3.41,4.289,0.795,0.651,3.928,4.578,1.663,0.687,0.566,1.988,2.169,16.651,9.771,-4.169,0.52,0.469,0.338,0.242,2.141,13.732,7.774,8.468,1.054,1.296,11.65,23.663,99.232,110.268,-1.823
2014-15,30.587,5.022,11.944,0.42,3.9,8.5,0.459,1.122,3.444,0.326,2.9,3.478,0.834,0.811,3.411,4.222,1.7,0.644,0.433,1.378,1.833,14.067,9.101,-1.522,0.522,0.467,0.288,0.243,2.973,12.637,7.808,9.006,1.065,1.137,9.106,21.717,103.258,106.326,-0.801
2015-16,27.409,4.261,9.886,0.431,3.455,7.352,0.47,0.807,2.534,0.318,2.034,2.784,0.731,0.875,3.114,3.989,1.614,0.727,0.477,1.091,2.0,11.364,7.694,-0.42,0.511,0.472,0.256,0.206,3.572,12.171,7.874,9.622,1.397,1.512,9.536,20.565,97.558,108.395,-2.316
2016-17,21.909,3.143,7.971,0.394,2.386,5.214,0.458,0.757,2.757,0.275,2.071,2.4,0.863,0.557,2.5,3.057,1.157,0.529,0.186,1.071,1.471,9.114,5.609,-4.229,0.505,0.442,0.346,0.26,2.82,13.035,7.796,8.307,1.141,0.677,10.699,20.659,96.754,112.522,-3.996
2017-18,23.279,3.495,7.525,0.464,2.762,5.149,0.537,0.733,2.376,0.308,2.337,2.772,0.843,0.663,2.297,2.96,1.297,0.475,0.485,0.911,1.832,10.059,7.249,0.703,0.575,0.513,0.316,0.311,3.49,10.88,7.254,8.367,1.004,1.733,9.619,18.886,111.11,114.25,-2.103
2018-19,26.208,4.075,8.588,0.475,2.688,4.588,0.586,1.388,4.0,0.347,2.288,2.575,0.888,0.712,3.15,3.862,1.712,0.538,0.488,1.262,2.0,11.825,8.788,-1.175,0.608,0.555,0.466,0.266,2.818,12.787,7.778,9.406,1.103,1.622,11.277,17.81,112.844,117.143,-1.623
2019-20,21.334,3.443,7.328,0.47,2.049,3.443,0.595,1.393,3.885,0.359,1.426,1.77,0.806,0.475,2.689,3.164,1.131,0.525,0.41,0.934,1.902,9.705,6.862,-1.492,0.599,0.565,0.53,0.195,2.562,13.317,8.022,7.993,1.193,1.78,10.872,18.667,107.533,109.717,-0.767
2020-21,26.444,3.693,7.507,0.492,2.187,3.933,0.556,1.507,3.573,0.422,1.76,2.253,0.781,0.507,3.227,3.733,1.573,0.52,0.387,0.76,1.813,10.653,8.408,1.72,0.627,0.592,0.476,0.234,2.361,12.48,7.646,8.362,0.932,1.338,8.257,15.403,126.243,116.824,-0.55
2021-22,24.226,3.494,6.741,0.518,2.802,4.568,0.614,0.691,2.173,0.318,2.086,2.506,0.833,0.593,2.481,3.074,1.21,0.383,0.358,0.901,1.938,9.765,7.24,0.432,0.623,0.57,0.322,0.31,2.788,10.742,6.885,6.806,0.798,1.316,9.316,15.96,119.238,116.562,-2.982
2022-23,17.705,2.321,4.815,0.482,1.84,3.185,0.578,0.481,1.63,0.295,1.284,1.679,0.765,0.543,1.617,2.16,1.025,0.284,0.296,0.679,1.753,6.407,4.501,-2.519,0.577,0.532,0.338,0.267,3.579,10.221,7.017,8.026,0.763,1.492,10.749,15.438,118.737,117.487,-3.349
2023-24,16.34,2.088,4.575,0.456,1.425,2.575,0.553,0.662,2.0,0.331,1.525,1.862,0.819,0.575,1.65,2.225,0.875,0.2,0.388,0.575,1.25,6.362,4.766,-0.962,0.59,0.529,0.437,0.333,3.949,11.388,7.677,7.732,0.592,2.355,10.324,16.297,111.756,117.282,-2.759
