SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2000-01,4.913,0.452,1.097,0.412,0.355,0.742,0.478,0.097,0.355,0.273,0.258,0.452,0.571,0.129,0.323,0.452,0.226,0.516,0.0,0.226,0.677,1.258,0.958,0.935,0.486,0.456,0.324,0.235,2.425,6.555,4.52,7.475,5.2,0.0,12.995,16.83,67.85,104.65,-44.61
2001-02,10.457,1.209,2.826,0.428,1.07,2.291,0.467,0.14,0.535,0.261,0.419,0.558,0.75,0.372,0.93,1.302,0.826,0.244,0.047,0.558,1.267,2.977,1.756,-1.395,0.485,0.453,0.189,0.148,4.991,10.964,8.958,12.858,1.289,0.125,13.853,15.632,93.974,105.474,-1.761
2002-03,14.63,1.317,2.812,0.468,1.05,2.178,0.482,0.267,0.634,0.422,0.337,0.535,0.63,0.594,1.347,1.941,0.832,0.564,0.079,0.485,1.733,3.238,2.56,0.96,0.531,0.516,0.225,0.12,4.033,9.815,6.922,6.789,1.582,0.597,11.736,10.354,90.033,106.054,-3.011
2003-04,24.349,3.964,9.699,0.409,3.217,7.699,0.418,0.747,2.0,0.373,2.349,2.988,0.786,0.723,2.181,2.904,1.289,0.759,0.157,1.337,3.157,11.024,5.896,-0.795,0.5,0.447,0.206,0.242,3.406,11.346,7.251,9.912,1.743,0.557,11.399,23.774,96.793,106.341,-3.018
2004-05,24.61,4.151,9.137,0.454,3.411,7.301,0.467,0.74,1.836,0.403,1.534,2.055,0.747,0.658,2.096,2.753,1.247,0.603,0.11,1.082,2.808,10.575,6.067,-2.836,0.527,0.495,0.201,0.168,2.927,10.405,6.589,9.367,1.33,0.397,9.311,21.056,99.81,112.492,-3.138
2005-06,37.064,5.143,11.173,0.46,2.724,5.745,0.474,2.418,5.429,0.445,1.52,1.908,0.797,0.531,2.541,3.071,2.49,0.888,0.265,1.01,3.245,14.224,9.947,4.01,0.592,0.568,0.486,0.136,1.702,7.585,4.696,9.477,1.215,0.499,7.2,16.032,116.062,110.469,0.123
2006-07,37.28,5.0,11.522,0.434,2.5,5.511,0.454,2.5,6.011,0.416,1.444,1.844,0.783,0.6,2.556,3.156,2.4,0.667,0.267,1.089,3.033,13.944,9.137,6.189,0.565,0.542,0.522,0.125,1.972,7.44,4.86,8.957,0.921,0.502,7.653,16.413,110.618,110.674,-0.263
2007-08,34.654,4.123,9.667,0.427,1.815,4.037,0.45,2.309,5.63,0.41,1.086,1.272,0.854,0.63,3.037,3.667,2.173,0.691,0.346,0.84,2.901,11.642,8.257,4.506,0.569,0.546,0.582,0.112,2.022,9.147,5.837,9.109,0.991,0.619,7.747,14.478,109.658,111.924,-0.782
2008-09,34.05,4.397,10.059,0.437,2.721,6.074,0.448,1.676,3.985,0.421,1.279,1.5,0.853,0.603,2.971,3.574,2.088,0.735,0.118,1.265,2.441,11.75,7.731,1.25,0.548,0.52,0.396,0.127,2.434,10.27,6.461,9.667,1.13,0.3,9.806,16.869,105.045,110.731,-1.758
2009-10,22.576,3.5,7.625,0.459,2.0,4.25,0.471,1.5,3.375,0.444,0.375,0.375,1.0,0.625,2.25,2.875,1.625,0.5,0.25,0.625,1.875,8.875,6.488,3.5,0.57,0.557,0.443,0.049,2.717,12.6,7.433,13.3,1.117,1.083,6.867,16.917,118.667,100.833,3.283
2010-11,30.393,2.768,6.768,0.409,1.783,3.971,0.449,0.986,2.797,0.352,1.319,1.478,0.892,0.449,2.101,2.551,1.71,0.812,0.203,0.913,2.449,7.841,5.349,-3.087,0.528,0.482,0.413,0.195,1.776,8.319,5.007,8.468,1.35,0.575,10.522,12.7,105.691,114.456,-3.591
2011-12,19.905,2.025,4.35,0.466,1.175,2.175,0.54,0.85,2.175,0.391,0.525,0.625,0.84,0.15,1.075,1.225,0.95,0.325,0.05,0.525,1.95,5.425,3.298,-0.375,0.586,0.563,0.5,0.121,0.856,6.656,3.682,7.365,0.956,0.194,9.944,11.965,105.882,111.559,-3.332
