SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2003-04,10.307,1.315,3.164,0.416,0.836,1.726,0.484,0.479,1.438,0.333,0.712,1.027,0.693,0.658,0.973,1.63,0.37,0.438,0.164,0.548,1.37,3.822,2.475,0.986,0.528,0.491,0.455,0.225,7.189,9.76,8.509,5.279,3.109,1.232,13.474,16.147,80.113,102.151,11.847
2004-05,19.365,3.101,7.261,0.427,2.13,4.435,0.48,0.971,2.826,0.344,2.043,2.928,0.698,0.942,1.797,2.739,1.188,0.667,0.261,1.333,2.014,9.217,5.762,-0.551,0.539,0.494,0.389,0.281,5.036,10.549,7.627,10.064,1.694,1.06,13.182,22.551,95.821,110.657,-2.278
2005-06,21.84,3.13,7.741,0.404,2.093,4.481,0.467,1.037,3.259,0.318,1.611,2.648,0.608,1.074,1.944,3.019,0.815,0.611,0.185,1.444,2.444,8.907,4.55,-2.426,0.5,0.471,0.421,0.208,5.538,10.335,7.877,6.333,1.375,0.556,14.296,21.579,89.288,106.942,-4.985
2006-07,25.552,3.607,7.56,0.477,2.417,4.381,0.552,1.19,3.179,0.375,1.917,2.929,0.654,1.119,3.274,4.393,0.81,0.631,0.762,1.333,3.0,10.321,7.031,-2.048,0.583,0.556,0.42,0.254,4.581,14.406,9.23,4.504,1.09,2.281,11.334,16.729,107.084,109.687,-1.824
2007-08,19.347,2.5,5.691,0.439,1.529,3.0,0.51,0.971,2.691,0.361,0.971,1.441,0.673,0.985,2.574,3.559,0.721,0.971,0.632,0.706,2.941,6.941,5.266,0.368,0.549,0.525,0.473,0.171,4.538,13.836,8.92,5.838,2.383,2.568,10.467,15.318,102.227,108.439,-1.421
2008-09,24.331,3.25,7.5,0.433,1.788,3.512,0.509,1.462,3.988,0.367,1.562,2.188,0.714,0.788,2.188,2.975,0.988,0.612,0.462,0.975,2.538,9.525,6.17,1.988,0.563,0.531,0.532,0.208,3.833,9.996,6.903,6.728,1.264,1.499,10.315,18.245,105.179,105.372,0.328
2009-10,21.876,2.978,6.878,0.433,1.378,2.8,0.492,1.6,4.078,0.392,0.989,1.544,0.64,0.456,2.156,2.611,0.656,0.689,0.411,0.833,1.833,8.544,5.533,1.8,0.565,0.549,0.593,0.144,2.318,11.257,6.938,5.082,1.644,1.599,9.845,18.343,102.09,104.292,1.511
2010-11,16.772,2.167,5.53,0.392,0.879,1.955,0.45,1.288,3.576,0.36,0.591,0.864,0.684,0.227,1.682,1.909,0.5,0.439,0.318,0.591,1.53,6.212,3.571,-0.364,0.526,0.508,0.647,0.107,1.404,10.967,6.195,4.437,1.354,2.056,7.907,18.532,88.14,106.211,-2.516
2011-12,20.867,2.032,5.444,0.373,0.873,1.698,0.514,1.159,3.746,0.309,0.46,0.746,0.617,0.476,2.238,2.714,0.429,0.556,0.238,0.667,2.079,5.683,3.098,0.873,0.492,0.48,0.688,0.085,2.763,11.345,7.274,3.163,1.468,0.966,9.689,15.026,81.468,102.161,-2.784
2012-13,6.661,0.586,1.69,0.347,0.241,0.586,0.412,0.345,1.103,0.312,0.207,0.31,0.667,0.086,0.534,0.621,0.155,0.207,0.103,0.276,0.569,1.724,0.84,-0.621,0.472,0.449,0.653,0.122,1.079,13.253,7.132,3.611,2.032,0.953,12.489,14.5,77.895,106.895,-6.347
