SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2000-01,40.881,9.639,21.831,0.442,8.892,19.361,0.459,0.747,2.47,0.302,4.602,6.434,0.715,3.373,5.241,8.614,1.976,1.373,0.337,2.398,2.711,24.627,15.912,-6.723,0.499,0.459,0.113,0.211,8.102,14.861,11.182,9.082,1.733,0.598,9.168,28.028,102.268,109.037,0.377
2001-02,36.545,7.398,16.566,0.447,6.578,14.036,0.469,0.819,2.53,0.324,3.892,5.301,0.734,2.542,4.157,6.699,1.94,0.843,0.542,1.94,2.241,19.506,13.076,-4.458,0.516,0.471,0.153,0.235,7.352,12.677,9.828,9.449,1.152,0.983,9.715,24.099,106.89,111.439,-0.087
2002-03,38.908,8.325,17.723,0.47,7.542,15.205,0.496,0.783,2.518,0.311,4.518,5.723,0.789,2.349,4.614,6.964,1.88,0.916,0.542,2.133,2.373,21.952,14.952,-1.313,0.542,0.492,0.142,0.255,6.415,12.566,9.461,8.58,1.267,0.906,9.834,24.443,110.415,111.744,0.47
2003-04,28.29,5.841,11.023,0.53,5.636,10.477,0.538,0.205,0.545,0.375,2.625,3.511,0.748,2.818,3.375,6.193,0.818,1.0,0.364,0.977,2.148,14.511,11.753,3.068,0.577,0.539,0.049,0.238,10.384,13.278,11.779,4.498,1.799,0.889,7.247,20.691,117.322,108.621,1.255
2004-05,37.352,7.4,16.888,0.438,6.3,13.862,0.454,1.1,3.025,0.364,3.088,4.1,0.753,2.2,5.075,7.275,2.075,0.775,0.25,1.675,2.188,18.988,12.636,1.9,0.508,0.471,0.179,0.183,6.077,15.222,10.55,10.022,1.038,0.492,8.255,23.581,106.321,111.038,-0.759
2005-06,39.789,7.888,17.899,0.441,6.124,13.348,0.459,1.764,4.551,0.388,2.674,3.64,0.735,1.978,7.101,9.079,1.978,1.079,0.157,1.663,2.382,20.213,13.925,2.933,0.518,0.49,0.254,0.149,5.485,21.318,13.163,9.1,1.458,0.293,7.986,23.823,106.614,107.318,1.007
2006-07,37.788,7.48,16.56,0.452,5.52,11.16,0.495,1.96,5.4,0.363,3.293,4.467,0.737,1.96,6.053,8.013,1.88,1.093,0.533,1.48,2.76,20.213,14.531,0.733,0.546,0.511,0.326,0.199,5.601,18.759,12.042,8.527,1.477,1.078,7.432,23.522,110.027,110.649,1.135
2007-08,37.84,7.523,17.314,0.435,6.058,13.0,0.466,1.465,4.314,0.34,4.035,5.395,0.748,2.686,7.302,9.988,1.442,1.326,0.488,1.395,2.442,20.547,15.267,1.756,0.522,0.477,0.249,0.233,7.825,23.038,15.327,6.929,1.937,1.063,6.427,25.835,110.238,107.857,1.74
2008-09,37.753,8.22,17.573,0.468,6.854,13.683,0.501,1.366,3.89,0.351,4.159,5.512,0.754,2.39,6.402,8.793,1.866,1.159,0.305,1.524,2.659,21.963,16.093,-5.854,0.549,0.507,0.221,0.237,7.291,20.42,13.614,9.367,1.664,0.652,7.233,26.077,113.111,113.123,1.578
2009-10,34.757,6.775,14.662,0.462,5.588,11.088,0.504,1.188,3.575,0.332,2.8,4.262,0.657,1.9,6.05,7.95,1.225,0.975,0.4,1.362,2.712,17.538,12.209,1.275,0.53,0.503,0.244,0.191,5.974,20.014,12.935,6.112,1.484,0.909,7.782,23.482,104.987,107.805,-0.179
2010-11,32.32,6.561,15.368,0.427,4.965,10.754,0.462,1.596,4.614,0.346,3.0,4.105,0.731,1.509,5.07,6.579,1.632,0.877,0.526,1.351,2.404,17.719,11.796,-6.386,0.516,0.479,0.3,0.195,5.184,18.55,11.559,10.193,1.38,1.22,7.587,25.704,101.125,112.732,-0.407
2011-12,32.104,6.284,15.582,0.403,4.925,11.597,0.425,1.358,3.985,0.341,2.761,4.045,0.683,1.836,4.254,6.09,1.955,0.761,0.642,1.343,2.448,16.687,10.597,-4.478,0.481,0.447,0.256,0.177,6.046,15.483,10.495,11.326,1.306,1.468,7.562,26.217,99.815,110.185,-0.654
2012-13,19.708,3.184,6.874,0.463,2.161,4.057,0.533,1.023,2.816,0.363,1.126,1.632,0.69,1.264,2.977,4.241,0.586,0.356,0.276,0.644,1.529,8.517,6.26,-0.356,0.561,0.538,0.41,0.164,6.865,15.498,11.296,4.765,0.944,0.966,7.999,18.279,104.112,109.138,-1.339
2013-14,4.42,0.518,1.643,0.315,0.375,0.911,0.412,0.143,0.732,0.195,0.321,0.446,0.72,0.161,0.821,0.982,0.125,0.161,0.054,0.125,0.518,1.5,0.82,0.982,0.408,0.359,0.446,0.196,3.55,20.377,12.459,3.432,1.65,1.068,4.523,20.65,71.636,96.636,-6.927
