SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2022-23,4.659,0.529,1.324,0.4,0.382,0.765,0.5,0.147,0.559,0.263,0.088,0.088,1.0,0.059,0.647,0.706,0.647,0.294,0.118,0.088,0.676,1.294,1.285,-0.824,0.475,0.456,0.422,0.067,3.513,13.88,8.673,23.12,3.453,1.313,4.467,13.147,94.2,110.733,-0.813
2023-24,8.181,0.938,2.062,0.455,0.5,1.0,0.5,0.438,1.062,0.412,0.125,0.125,1.0,0.375,0.5,0.875,0.875,0.562,0.188,0.312,0.75,2.438,2.475,-2.688,0.576,0.561,0.515,0.061,3.9,9.233,6.567,11.378,4.311,1.567,7.056,10.589,79.556,107.667,-3.822
