SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2001-02,13.862,2.277,4.542,0.501,2.277,4.542,0.501,0.0,0.0,0.0,1.265,1.928,0.656,1.337,1.94,3.277,0.301,0.193,0.639,0.831,2.096,5.819,3.984,-3.084,0.54,0.501,0.0,0.279,10.711,15.974,13.296,3.918,0.796,3.392,14.019,21.243,102.528,108.306,-5.625
2002-03,18.996,4.036,6.904,0.585,4.036,6.904,0.585,0.0,0.0,0.0,2.157,3.458,0.624,1.398,2.855,4.253,0.446,0.217,0.747,1.651,2.723,10.229,6.637,-2.096,0.607,0.585,0.0,0.312,8.875,15.851,12.356,4.278,0.567,2.828,20.196,23.147,101.148,106.58,-3.437
2003-04,28.773,5.56,11.2,0.496,5.547,11.187,0.496,0.013,0.013,1.0,3.133,4.667,0.671,1.907,4.107,6.013,0.907,0.32,1.107,2.36,3.44,14.267,8.597,-3.96,0.538,0.497,0.001,0.28,7.399,15.793,11.558,5.688,0.566,2.708,15.542,24.533,96.603,105.918,-3.77
2004-05,27.454,5.955,11.061,0.538,5.955,11.061,0.538,0.0,0.0,0.0,3.424,4.758,0.72,1.758,3.364,5.121,0.561,0.318,0.879,2.47,3.061,15.333,9.311,-1.182,0.583,0.538,0.0,0.31,7.181,13.302,10.33,4.454,0.584,2.53,16.667,26.368,102.143,102.825,-1.194
2005-06,25.561,4.603,8.178,0.563,4.603,8.178,0.563,0.0,0.0,0.0,4.205,6.658,0.632,1.986,3.932,5.918,0.26,0.384,0.767,2.452,3.274,13.411,8.458,-5.301,0.604,0.563,0.0,0.514,8.994,18.836,14.035,2.131,0.865,2.299,19.66,24.588,104.333,110.556,-2.868
2006-07,34.739,7.134,12.39,0.576,7.122,12.378,0.575,0.012,0.012,1.0,4.939,8.037,0.615,2.378,4.585,6.963,0.829,0.415,0.488,3.598,3.232,19.22,11.648,-2.439,0.603,0.576,0.001,0.399,8.085,15.691,11.865,4.616,0.607,1.102,19.194,25.878,102.519,111.185,-2.646
2007-08,25.503,4.95,9.067,0.546,4.95,9.067,0.546,0.0,0.0,0.0,3.117,5.0,0.623,1.85,2.733,4.583,0.533,0.233,0.483,2.1,2.617,13.017,7.81,-6.767,0.578,0.546,0.0,0.344,8.578,11.603,10.002,3.681,0.439,1.295,16.668,24.09,99.068,114.576,-4.876
2008-09,0.588,0.1,0.1,1.0,0.1,0.1,1.0,0.0,0.0,0.0,0.05,0.15,0.333,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.25,0.25,0.04,-0.7,0.753,1.0,0.0,0.5,0.0,54.8,26.0,0.0,0.0,0.0,15.433,15.033,86.333,100.333,-10.767
2009-10,2.953,0.381,1.0,0.381,0.381,1.0,0.381,0.0,0.0,0.0,0.476,0.81,0.588,0.19,0.429,0.619,0.0,0.0,0.048,0.619,0.619,1.238,-0.014,-1.0,0.456,0.381,0.0,0.476,5.386,16.786,10.871,0.0,0.0,1.857,30.043,30.9,84.143,105.286,-21.029
2011-12,1.757,0.255,0.553,0.462,0.255,0.553,0.462,0.0,0.0,0.0,0.128,0.17,0.75,0.085,0.17,0.255,0.021,0.0,0.043,0.213,0.362,0.638,0.134,-1.34,0.508,0.462,0.0,0.231,5.75,10.643,8.571,1.871,0.0,1.336,29.15,20.536,55.0,104.571,-12.286
2012-13,8.25,1.333,2.667,0.5,1.333,2.667,0.5,0.0,0.0,0.0,0.333,1.333,0.25,0.667,0.667,1.333,0.0,0.0,0.0,1.0,2.333,3.0,0.0,2.0,0.461,0.5,0.0,0.125,7.15,6.25,6.65,0.0,0.0,0.0,31.4,22.6,63.0,112.0,-16.8
