SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2001-02,5.093,0.4,1.167,0.343,0.35,0.983,0.356,0.05,0.183,0.273,0.183,0.25,0.733,0.217,0.683,0.9,0.35,0.15,0.05,0.417,0.65,1.033,0.46,-0.017,0.405,0.364,0.157,0.157,3.712,13.176,8.506,5.062,0.888,1.553,16.132,14.379,53.706,104.912,-12.0
2002-03,7.202,0.68,1.68,0.405,0.544,1.291,0.421,0.136,0.388,0.35,0.291,0.35,0.833,0.398,1.01,1.408,0.447,0.155,0.175,0.456,0.777,1.786,1.264,0.01,0.487,0.445,0.231,0.173,8.444,16.292,12.694,6.583,1.258,1.436,16.674,14.971,79.273,98.818,-2.097
2003-04,10.991,1.078,2.611,0.413,0.911,2.089,0.436,0.167,0.522,0.319,0.678,0.844,0.803,0.544,1.511,2.056,0.733,0.267,0.156,0.511,1.422,3.0,2.18,-0.622,0.503,0.445,0.2,0.26,4.878,15.309,10.308,9.312,1.292,1.012,14.656,14.122,83.654,99.59,-3.749
2004-05,20.418,2.233,5.717,0.391,1.85,4.517,0.41,0.383,1.2,0.319,0.95,1.217,0.781,1.417,2.767,4.183,1.5,0.583,0.333,1.167,1.95,5.8,4.327,0.117,0.464,0.424,0.21,0.166,8.559,15.559,12.034,12.969,1.434,1.629,15.784,17.324,91.569,105.483,-3.116
2005-06,11.3,0.892,2.325,0.383,0.518,1.277,0.406,0.373,1.048,0.356,0.313,0.434,0.722,0.325,1.048,1.373,0.614,0.253,0.229,0.602,1.53,2.47,1.322,-0.313,0.491,0.464,0.451,0.135,3.675,9.559,6.646,6.832,0.869,1.463,17.42,15.31,84.394,110.915,-0.714
2006-07,18.333,1.375,3.411,0.403,0.589,1.446,0.407,0.786,1.964,0.4,0.321,0.411,0.783,0.429,1.446,1.875,1.054,0.411,0.321,0.786,2.321,3.857,2.377,-1.339,0.537,0.518,0.576,0.094,2.887,9.263,6.111,7.685,1.291,1.565,19.435,10.535,95.704,110.556,-3.428
2007-08,7.315,0.414,1.343,0.309,0.2,0.686,0.292,0.214,0.657,0.326,0.214,0.286,0.75,0.314,0.814,1.129,0.571,0.129,0.114,0.371,0.9,1.257,0.796,0.671,0.428,0.388,0.489,0.16,4.637,12.275,8.79,11.065,0.619,1.238,17.935,13.052,88.854,102.479,-5.977
2008-09,11.364,1.061,2.515,0.422,0.5,1.152,0.434,0.561,1.364,0.411,0.303,0.333,0.909,0.212,0.939,1.152,0.455,0.136,0.227,0.258,1.758,2.985,1.72,1.545,0.561,0.533,0.542,0.12,2.227,10.125,6.261,5.839,2.422,1.304,10.306,12.233,91.039,96.216,1.806
2009-10,7.387,0.453,1.328,0.341,0.203,0.562,0.361,0.25,0.766,0.327,0.062,0.094,0.667,0.141,0.609,0.75,0.422,0.141,0.062,0.266,0.922,1.219,0.584,-0.953,0.445,0.435,0.576,0.047,1.702,8.881,5.511,5.845,0.704,0.596,11.757,9.113,69.132,108.679,-3.442
2010-11,1.294,0.147,0.279,0.526,0.147,0.206,0.714,0.0,0.074,0.0,0.0,0.0,0.0,0.015,0.103,0.118,0.088,0.044,0.059,0.074,0.265,0.294,0.166,-0.103,0.526,0.526,0.263,0.0,1.544,7.6,4.6,7.7,1.294,5.617,12.961,17.861,77.944,99.611,-4.089
2011-12,1.823,0.209,0.448,0.467,0.194,0.343,0.565,0.015,0.104,0.143,0.045,0.09,0.5,0.119,0.194,0.313,0.224,0.075,0.09,0.134,0.134,0.478,0.478,0.194,0.49,0.483,0.233,0.1,13.137,11.844,14.27,14.944,1.552,2.233,15.881,21.522,84.481,95.333,1.011
