SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2011-12,4.342,0.556,1.494,0.372,0.346,0.914,0.378,0.21,0.58,0.362,0.099,0.111,0.889,0.049,0.395,0.444,0.457,0.136,0.049,0.272,0.432,1.42,0.79,0.284,0.46,0.442,0.388,0.066,1.109,8.0,4.862,15.2,0.772,0.964,8.543,21.896,71.936,103.511,-5.277
2012-13,21.847,3.078,7.766,0.396,2.208,5.208,0.424,0.87,2.558,0.34,0.61,0.766,0.797,0.623,1.545,2.169,2.675,0.662,0.299,1.364,1.584,7.636,5.016,-3.948,0.471,0.452,0.329,0.079,3.093,7.703,5.364,17.904,1.724,1.132,13.216,19.403,92.4,110.36,-3.037
2013-14,18.822,2.438,5.7,0.428,1.725,3.688,0.468,0.712,2.013,0.354,0.65,0.85,0.765,0.362,1.338,1.7,1.4,0.75,0.162,0.688,1.325,6.238,4.424,-1.838,0.513,0.49,0.353,0.114,2.186,8.085,5.095,11.43,2.061,0.604,9.87,16.905,100.544,109.937,-2.02
2014-15,5.398,0.674,1.526,0.441,0.526,1.116,0.472,0.147,0.411,0.359,0.126,0.211,0.6,0.126,0.389,0.516,0.347,0.232,0.063,0.147,0.484,1.621,1.172,-0.147,0.501,0.49,0.269,0.083,2.053,7.868,5.934,10.459,2.334,0.38,5.897,18.529,85.339,98.22,3.773
2015-16,17.304,2.562,5.329,0.481,1.918,3.904,0.491,0.644,1.425,0.452,0.301,0.479,0.629,0.26,1.562,1.822,1.356,0.507,0.247,0.726,1.411,6.068,4.281,-0.507,0.548,0.541,0.267,0.057,1.576,10.195,5.915,10.485,1.332,0.914,11.754,15.597,93.898,109.22,-2.761
2016-17,23.035,3.582,7.835,0.457,2.608,5.203,0.501,0.975,2.633,0.37,0.722,0.937,0.77,0.418,1.506,1.924,2.076,0.633,0.405,0.785,1.658,8.861,6.389,-1.392,0.537,0.519,0.336,0.092,1.978,6.918,4.397,13.974,1.356,1.458,8.1,17.595,104.863,111.096,-1.753
2017-18,31.194,5.043,10.0,0.504,3.554,6.457,0.551,1.489,3.543,0.42,0.641,0.913,0.702,0.685,2.152,2.837,2.196,0.924,0.141,1.228,2.196,12.217,8.704,1.87,0.587,0.579,0.354,0.064,2.609,7.286,4.998,10.041,1.475,0.362,9.88,16.222,108.121,112.736,-1.925
2018-19,26.125,4.571,9.5,0.481,3.214,6.357,0.506,1.357,3.143,0.432,0.804,1.054,0.763,0.625,1.643,2.268,1.821,0.714,0.143,1.054,2.0,11.304,7.548,0.089,0.567,0.553,0.331,0.085,2.391,6.806,4.63,9.783,1.251,0.438,9.428,17.26,106.396,116.906,-2.898
2019-20,13.971,2.548,5.986,0.426,1.685,3.699,0.456,0.863,2.288,0.377,0.425,0.616,0.689,0.425,1.37,1.795,1.068,0.438,0.151,0.548,1.096,6.384,4.149,-0.63,0.51,0.498,0.382,0.071,2.732,9.589,6.102,10.293,1.662,0.87,8.384,19.338,102.446,113.554,-3.08
2020-21,4.58,0.663,1.463,0.453,0.537,1.042,0.515,0.126,0.421,0.3,0.126,0.147,0.857,0.147,0.432,0.579,0.516,0.168,0.053,0.274,0.368,1.579,1.189,0.105,0.517,0.496,0.288,0.086,3.374,13.403,8.562,16.162,1.362,1.044,13.359,18.903,100.176,111.941,-3.606
2021-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
