SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2005-06,17.208,1.731,4.308,0.402,1.218,2.5,0.487,0.513,1.808,0.284,1.026,1.321,0.777,0.5,1.897,2.397,1.218,0.551,0.628,0.962,1.795,5.0,3.642,-0.872,0.511,0.461,0.42,0.238,2.592,11.411,6.949,9.795,1.474,3.011,16.608,15.774,82.027,106.562,-4.208
2006-07,16.983,1.964,4.578,0.429,1.325,2.783,0.476,0.639,1.795,0.356,1.145,1.373,0.833,0.639,1.831,2.47,1.048,0.542,0.518,0.843,2.289,5.711,4.076,-0.361,0.551,0.499,0.392,0.25,3.848,13.309,8.271,9.668,1.429,2.075,15.085,15.918,98.013,108.962,-3.033
2007-08,26.199,4.35,9.4,0.463,2.938,5.788,0.508,1.412,3.612,0.391,2.025,2.6,0.779,0.65,2.65,3.3,1.6,1.2,0.625,1.6,2.9,12.138,8.315,-1.638,0.576,0.538,0.384,0.215,2.839,11.978,7.466,9.97,2.132,1.809,14.223,20.662,104.722,110.19,-0.462
2008-09,29.929,4.47,10.076,0.444,3.136,6.727,0.466,1.333,3.348,0.398,2.212,2.697,0.82,0.848,2.455,3.303,2.273,1.212,1.015,1.697,2.97,12.485,8.985,-6.53,0.554,0.51,0.332,0.22,3.383,9.386,6.363,12.194,2.098,2.471,12.732,19.755,106.077,115.2,-0.497
2009-10,19.841,2.828,6.069,0.466,2.034,4.034,0.504,0.793,2.034,0.39,0.517,0.586,0.882,0.379,1.897,2.276,1.552,0.345,0.655,0.724,1.69,6.966,5.145,-0.517,0.55,0.531,0.335,0.085,2.496,10.544,6.384,11.876,0.816,2.124,8.532,17.128,105.24,111.36,-3.068
2010-11,22.716,3.393,7.787,0.436,2.066,4.115,0.502,1.328,3.672,0.362,1.066,1.246,0.855,0.393,1.787,2.18,1.164,0.836,0.803,0.738,2.066,9.18,6.475,-1.885,0.551,0.521,0.472,0.137,1.833,9.053,5.434,7.712,1.636,2.569,8.538,16.978,108.345,110.534,-0.014
2011-12,12.874,1.387,3.694,0.376,0.774,1.581,0.49,0.613,2.113,0.29,0.387,0.484,0.8,0.177,1.419,1.597,0.5,0.581,0.597,0.355,1.177,3.774,2.777,-1.871,0.483,0.459,0.572,0.105,1.227,12.955,6.714,5.665,1.837,3.676,9.237,14.963,75.857,110.0,-4.073
2012-13,14.558,1.707,4.268,0.4,0.683,1.634,0.418,1.024,2.634,0.389,0.256,0.317,0.808,0.134,1.22,1.354,0.878,0.61,0.524,0.439,1.329,4.695,3.446,-0.598,0.533,0.52,0.617,0.06,1.231,9.339,5.236,9.166,2.17,2.677,11.495,15.202,95.828,110.203,-1.223
2013-14,14.548,1.579,3.947,0.4,0.671,1.368,0.49,0.908,2.579,0.352,0.171,0.303,0.565,0.289,1.342,1.632,0.829,0.355,0.434,0.395,1.618,4.237,2.855,0.447,0.519,0.515,0.653,0.043,2.209,9.277,5.904,7.216,1.233,2.067,9.826,13.27,99.912,109.737,-1.182
2014-15,9.11,0.773,2.864,0.27,0.318,0.818,0.389,0.455,2.045,0.222,0.045,0.182,0.25,0.136,0.636,0.773,0.682,0.409,0.227,0.455,0.909,2.045,0.809,-0.455,0.347,0.349,0.714,0.016,1.086,8.071,4.714,8.643,2.707,2.136,13.643,15.971,69.5,100.857,-4.379
