SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2008-09,37.594,6.771,15.458,0.438,5.024,10.904,0.461,1.747,4.554,0.384,2.976,3.386,0.879,0.675,3.036,3.711,3.157,1.096,0.157,2.723,2.458,18.265,11.082,-5.036,0.539,0.495,0.295,0.193,2.152,9.782,5.898,15.818,1.566,0.391,13.944,24.615,102.256,113.159,-1.41
2009-10,37.511,6.53,14.253,0.458,4.892,9.976,0.49,1.639,4.277,0.383,2.554,3.157,0.809,0.735,3.012,3.747,2.916,1.181,0.205,2.12,2.096,17.253,11.471,-0.675,0.551,0.516,0.3,0.179,2.2,9.451,5.767,11.777,1.611,0.394,11.928,20.971,109.524,113.317,-0.009
2010-11,26.254,4.188,10.365,0.404,2.824,6.682,0.423,1.365,3.682,0.371,1.435,1.882,0.763,0.529,1.953,2.482,2.071,0.988,0.353,1.365,1.988,11.176,6.899,1.859,0.499,0.47,0.355,0.138,2.274,8.607,5.337,13.011,2.056,1.124,11.102,21.894,96.012,108.595,-1.237
2011-12,26.138,4.284,10.784,0.397,2.838,6.743,0.421,1.446,4.041,0.358,2.081,2.689,0.774,0.432,2.743,3.176,2.486,1.081,0.324,1.919,2.095,12.095,7.434,0.176,0.505,0.464,0.375,0.193,1.916,12.796,7.266,16.567,2.185,1.075,14.36,24.473,98.507,103.438,0.416
2012-13,35.099,5.554,12.361,0.449,3.843,8.157,0.471,1.711,4.205,0.407,2.301,2.807,0.82,0.434,3.072,3.506,4.349,1.12,0.277,2.53,2.349,15.12,10.601,-1.241,0.556,0.519,0.34,0.186,1.402,9.787,5.61,19.446,1.621,0.624,15.63,20.952,102.89,109.817,-0.728
2013-14,22.067,3.672,9.016,0.407,2.295,5.295,0.433,1.377,3.721,0.37,1.246,1.443,0.864,0.393,1.639,2.033,1.852,0.459,0.213,1.557,1.82,9.967,5.433,-5.852,0.516,0.484,0.413,0.138,1.717,8.742,5.112,13.504,1.029,0.777,14.017,22.721,88.096,114.308,-5.779
2014-15,22.327,3.783,9.096,0.416,2.518,5.53,0.455,1.265,3.566,0.355,1.53,1.819,0.841,0.373,2.12,2.494,2.59,0.771,0.229,1.651,2.157,10.361,6.52,-0.807,0.523,0.485,0.392,0.168,2.0,10.627,6.284,19.491,1.761,0.783,14.812,23.655,95.39,105.597,-1.592
2015-16,25.944,2.833,7.643,0.371,1.595,3.786,0.421,1.238,3.857,0.321,0.738,0.952,0.775,0.31,2.19,2.5,2.81,1.143,0.19,1.714,3.0,7.643,4.543,-1.357,0.474,0.452,0.505,0.097,1.256,9.007,5.12,15.21,2.073,0.668,19.337,16.868,86.39,111.0,-5.934
