SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2012-13,22.864,2.339,6.29,0.372,1.887,4.903,0.385,0.452,1.387,0.326,0.952,1.742,0.546,0.258,1.5,1.758,2.048,0.419,0.145,1.194,1.968,6.081,2.902,-2.548,0.431,0.408,0.221,0.151,1.649,7.531,4.464,14.046,0.933,0.505,16.939,17.19,83.295,114.82,-7.821
2013-14,16.326,2.341,5.78,0.405,1.902,4.573,0.416,0.439,1.207,0.364,1.341,2.11,0.636,0.317,1.256,1.573,1.951,0.549,0.11,0.939,1.634,6.463,4.044,-0.171,0.482,0.443,0.209,0.232,2.41,8.116,5.207,17.612,1.542,0.58,11.928,20.406,91.275,115.087,-4.651
2014-15,19.709,2.707,6.533,0.414,2.141,4.728,0.453,0.565,1.804,0.313,1.054,1.576,0.669,0.359,1.554,1.913,1.859,0.63,0.196,0.837,1.891,7.033,4.526,-1.815,0.487,0.458,0.276,0.161,2.049,8.593,5.331,12.984,1.493,0.922,10.94,18.35,92.467,110.478,-3.629
2015-16,21.433,3.36,7.693,0.437,2.48,5.0,0.496,0.88,2.693,0.327,1.133,1.667,0.68,0.347,1.6,1.947,1.533,0.68,0.12,0.907,1.987,8.733,5.337,-2.36,0.518,0.494,0.35,0.147,1.744,7.956,4.888,11.184,1.596,0.434,11.001,19.756,95.712,109.164,-3.322
2016-17,27.486,4.256,9.705,0.439,2.782,5.705,0.488,1.474,4.0,0.369,1.718,2.474,0.694,0.269,1.897,2.167,2.641,0.628,0.141,1.538,2.474,11.705,7.117,-0.282,0.542,0.515,0.412,0.177,1.073,7.323,4.279,14.053,1.239,0.421,12.138,20.104,99.545,112.987,-3.04
2017-18,33.17,5.5,12.984,0.424,3.306,7.177,0.461,2.194,5.806,0.378,1.645,2.565,0.642,0.435,1.903,2.339,3.903,1.194,0.258,1.758,2.452,14.839,9.826,-1.032,0.526,0.508,0.447,0.127,1.48,6.33,3.911,17.439,1.789,0.718,10.605,21.051,103.213,114.918,-1.423
2018-19,25.203,2.91,7.124,0.409,1.562,3.056,0.511,1.348,4.067,0.331,0.607,1.135,0.535,0.303,1.753,2.056,1.989,0.584,0.27,0.854,2.674,7.775,4.721,1.404,0.51,0.503,0.571,0.085,1.262,7.801,4.476,10.245,1.109,0.865,10.751,14.62,97.837,115.953,-4.737
2019-20,22.282,2.84,6.938,0.409,1.543,3.173,0.486,1.296,3.765,0.344,1.086,1.531,0.71,0.358,2.173,2.531,1.593,0.691,0.136,0.716,1.864,8.062,5.505,1.235,0.53,0.503,0.543,0.157,1.539,9.871,5.526,9.605,1.449,0.409,7.581,15.35,103.612,113.5,-3.65
2020-21,20.535,2.393,5.607,0.427,1.071,2.125,0.504,1.321,3.482,0.379,0.625,0.839,0.745,0.161,1.607,1.768,1.821,0.571,0.089,0.804,1.714,6.732,4.693,-1.143,0.563,0.545,0.621,0.111,0.82,9.015,4.785,12.42,1.287,0.35,12.276,14.767,98.674,116.565,-3.761
2021-22,20.898,2.026,4.842,0.418,0.934,1.645,0.568,1.092,3.197,0.342,0.434,0.592,0.733,0.25,1.289,1.539,1.263,0.763,0.092,0.763,1.789,5.579,3.732,0.592,0.547,0.531,0.66,0.09,1.549,6.444,4.094,7.725,1.636,0.399,12.867,12.362,89.361,116.042,-5.104
2022-23,14.019,1.263,2.868,0.44,0.671,1.171,0.573,0.592,1.697,0.349,0.395,0.513,0.769,0.079,1.079,1.158,1.0,0.382,0.053,0.329,1.066,3.513,2.705,-2.145,0.568,0.544,0.592,0.138,0.475,7.847,4.137,8.225,1.019,0.514,9.344,10.119,90.491,118.86,-5.0
