SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2005-06,2.097,0.333,0.754,0.442,0.304,0.623,0.488,0.029,0.13,0.222,0.116,0.188,0.615,0.043,0.232,0.275,0.145,0.072,0.0,0.188,0.188,0.812,0.399,-0.348,0.485,0.462,0.173,0.154,4.837,11.88,9.76,4.81,2.35,0.0,19.25,28.923,62.267,108.6,-18.513
2006-07,9.431,1.274,2.89,0.441,1.11,2.384,0.466,0.164,0.507,0.324,0.877,1.26,0.696,0.233,0.726,0.959,1.507,0.301,0.014,0.63,0.575,3.589,2.808,0.521,0.521,0.469,0.175,0.303,2.848,7.462,5.048,23.595,1.649,0.069,14.566,21.289,95.426,111.148,0.474
2007-08,22.951,3.943,9.333,0.422,3.287,7.471,0.44,0.655,1.862,0.352,2.862,3.678,0.778,0.506,1.552,2.057,3.046,1.0,0.149,1.517,1.621,11.402,8.01,0.299,0.521,0.458,0.2,0.307,2.567,8.208,5.341,23.62,2.353,0.501,11.77,24.733,107.36,109.105,1.417
2008-09,23.241,4.011,10.056,0.399,3.236,7.404,0.437,0.775,2.652,0.292,3.528,4.494,0.785,0.427,1.596,2.022,2.91,0.989,0.169,1.831,1.551,12.326,7.974,-0.674,0.512,0.437,0.264,0.351,2.256,8.259,5.199,20.952,2.299,0.577,14.044,27.624,101.759,110.517,-0.548
2009-10,29.415,4.892,10.415,0.47,3.815,7.246,0.527,1.077,3.169,0.34,2.954,3.585,0.824,0.385,2.492,2.877,4.123,1.231,0.231,1.631,1.692,13.815,11.217,-1.554,0.576,0.521,0.304,0.284,1.434,9.862,5.683,23.323,2.189,0.639,11.706,21.552,114.078,112.281,1.245
2010-11,23.173,4.198,10.457,0.401,3.037,7.086,0.429,1.16,3.37,0.344,3.79,4.63,0.819,0.395,1.543,1.938,3.296,0.642,0.21,1.309,1.654,13.346,9.235,0.63,0.534,0.457,0.322,0.362,1.846,7.862,4.804,24.21,1.48,0.614,9.666,27.846,106.25,109.012,1.125
2011-12,26.156,4.718,11.846,0.398,3.551,8.295,0.428,1.167,3.551,0.329,3.564,4.41,0.808,0.423,1.91,2.333,3.333,0.846,0.231,1.115,1.372,14.167,9.969,3.423,0.514,0.448,0.3,0.301,1.76,8.2,4.936,22.274,1.694,0.601,7.065,27.105,105.974,103.208,3.034
2012-13,27.975,4.675,11.075,0.422,2.875,6.175,0.466,1.8,4.9,0.367,2.625,3.025,0.868,0.2,1.8,2.0,3.475,1.1,0.25,1.85,1.375,13.775,9.72,0.125,0.555,0.503,0.442,0.237,0.897,6.918,3.959,20.097,2.254,0.641,14.046,24.038,101.769,106.641,0.603
2013-14,20.49,2.805,7.052,0.398,1.714,3.844,0.446,1.091,3.208,0.34,2.169,2.532,0.856,0.13,1.688,1.818,2.831,0.675,0.065,1.364,0.974,8.87,6.457,-2.429,0.543,0.475,0.455,0.308,0.781,9.587,5.187,21.922,1.721,0.237,14.7,21.333,101.612,109.672,-1.264
2014-15,24.627,4.547,11.384,0.399,2.733,5.942,0.46,1.814,5.442,0.333,4.128,4.802,0.86,0.302,1.535,1.837,1.965,1.093,0.116,1.209,1.302,15.035,10.107,3.151,0.557,0.479,0.478,0.363,1.386,7.017,4.212,12.849,2.337,0.331,8.306,27.23,110.238,110.798,1.656
