SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2022-23,29.27,4.318,9.545,0.452,1.841,3.489,0.528,2.477,6.057,0.409,0.75,0.989,0.759,1.182,3.534,4.716,1.17,0.739,0.5,0.727,2.045,11.864,9.064,0.807,0.594,0.582,0.635,0.079,4.562,13.679,9.107,5.598,1.226,1.605,6.724,15.555,115.276,117.862,-1.226
2023-24,33.31,5.712,12.588,0.454,3.3,5.95,0.555,2.412,6.638,0.363,1.35,1.625,0.831,1.425,4.025,5.45,1.65,1.025,0.75,0.85,2.588,15.188,11.576,1.888,0.571,0.55,0.527,0.107,4.534,13.865,9.027,6.956,1.478,2.046,5.959,18.222,113.114,116.38,-1.313
