SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2000-01,32.497,4.895,10.547,0.464,4.895,10.477,0.467,0.0,0.07,0.0,2.767,4.628,0.598,3.035,6.779,9.814,1.221,0.57,2.767,1.953,3.419,12.558,10.588,0.093,0.499,0.464,0.007,0.262,10.718,22.856,16.969,6.749,0.938,6.284,13.533,21.211,96.953,98.212,-0.808
2001-02,37.157,7.397,15.5,0.477,7.385,15.308,0.482,0.013,0.192,0.067,3.872,5.603,0.691,2.487,7.705,10.192,1.577,0.628,2.231,2.41,3.756,18.679,13.529,1.321,0.52,0.478,0.012,0.25,7.923,22.694,15.574,8.031,0.922,4.248,11.866,25.425,101.026,100.701,-0.273
2002-03,37.321,7.774,16.095,0.483,7.69,15.81,0.486,0.083,0.286,0.292,5.048,6.845,0.737,2.69,8.036,10.726,1.893,0.821,2.333,2.357,3.56,20.679,16.095,2.036,0.541,0.486,0.018,0.314,8.065,23.766,16.082,10.245,1.166,4.754,11.018,26.436,107.084,98.349,2.916
2003-04,35.321,7.531,17.417,0.432,7.51,17.188,0.437,0.021,0.229,0.091,4.427,5.938,0.746,2.312,7.312,9.625,1.906,0.698,2.448,2.188,3.135,19.51,13.844,5.438,0.487,0.433,0.013,0.254,7.489,24.897,16.134,11.13,1.096,5.482,9.599,30.054,99.319,93.713,2.121
2004-05,33.636,7.717,17.75,0.435,7.7,17.6,0.438,0.017,0.15,0.111,5.817,7.717,0.754,1.767,6.433,8.2,1.85,0.533,2.033,2.783,3.683,21.267,13.33,0.117,0.503,0.435,0.008,0.328,6.509,22.354,14.595,13.596,0.879,4.488,12.058,34.672,97.228,101.474,0.56
2005-06,34.802,7.31,15.328,0.477,7.259,15.121,0.48,0.052,0.207,0.25,5.155,7.259,0.71,1.914,7.069,8.983,2.466,0.517,2.259,3.052,3.534,19.828,14.0,2.172,0.535,0.479,0.013,0.336,6.502,23.305,15.205,14.816,0.788,4.647,14.175,29.446,101.491,99.614,1.926
2006-07,35.127,7.114,16.3,0.436,7.114,16.2,0.439,0.0,0.1,0.0,4.9,6.386,0.767,2.186,7.257,9.443,2.386,0.714,2.6,2.9,3.314,19.129,13.656,0.157,0.5,0.436,0.006,0.301,7.061,24.164,15.484,13.045,1.039,5.433,13.075,28.323,98.391,101.159,0.409
2007-08,28.046,5.233,11.907,0.439,5.233,11.791,0.444,0.0,0.116,0.0,2.814,3.791,0.742,1.907,4.674,6.581,2.163,0.465,2.023,2.465,3.0,13.279,9.114,-1.163,0.489,0.439,0.01,0.236,7.25,18.483,12.86,12.479,0.786,5.238,17.055,24.569,91.333,103.381,-2.626
2008-09,28.807,5.171,10.803,0.479,5.171,10.789,0.479,0.0,0.013,0.0,2.618,3.342,0.783,1.75,4.303,6.053,1.724,0.421,1.908,2.026,3.013,12.961,9.425,-1.355,0.528,0.479,0.001,0.242,7.626,17.388,12.622,10.492,0.801,5.161,14.697,24.492,97.284,109.297,-3.545
2009-10,27.736,5.303,10.382,0.511,5.303,10.355,0.512,0.0,0.026,0.0,2.171,3.053,0.711,1.763,5.0,6.763,1.276,0.382,1.382,1.737,2.961,12.776,9.333,2.079,0.545,0.511,0.003,0.209,7.321,20.816,14.105,7.92,0.891,4.087,13.172,23.557,102.267,103.733,-0.789
2010-11,18.483,2.088,4.471,0.467,2.088,4.441,0.47,0.0,0.029,0.0,1.147,1.588,0.722,1.176,2.529,3.706,0.588,0.118,1.353,1.029,2.912,5.324,3.718,2.206,0.515,0.467,0.007,0.257,7.706,15.752,12.155,4.567,0.279,5.309,16.842,16.518,99.879,104.121,-3.652
2011-12,21.905,2.0,4.615,0.433,2.0,4.615,0.433,0.0,0.0,0.0,0.808,1.192,0.677,1.423,3.769,5.192,0.385,0.308,1.654,0.808,3.077,4.808,4.046,0.5,0.468,0.433,0.0,0.175,7.744,19.596,13.948,3.072,0.724,5.844,15.96,13.368,84.8,96.36,-2.98
2012-13,16.074,2.797,5.797,0.482,2.797,5.797,0.482,0.0,0.0,0.0,1.5,1.797,0.835,1.281,3.297,4.578,0.656,0.297,1.219,1.141,1.969,7.094,5.603,-2.062,0.538,0.482,0.0,0.259,8.891,23.9,16.407,7.38,0.925,5.711,16.635,21.507,101.164,103.327,-1.673
2013-14,17.584,2.6,5.091,0.511,2.6,5.091,0.511,0.0,0.0,0.0,1.909,2.545,0.75,1.764,3.073,4.836,0.473,0.273,0.782,1.018,2.073,7.109,5.791,-0.527,0.572,0.511,0.0,0.375,12.2,19.602,16.104,3.72,0.761,3.588,14.949,18.551,105.373,104.392,-1.275
