SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2020-21,3.281,0.443,0.861,0.515,0.329,0.519,0.634,0.114,0.342,0.333,0.165,0.203,0.812,0.228,0.481,0.709,0.152,0.127,0.051,0.139,0.443,1.165,0.98,-0.494,0.613,0.581,0.397,0.191,5.816,15.719,10.509,6.244,1.122,2.047,11.406,12.059,83.531,115.312,-3.638
2021-22,6.525,0.873,1.535,0.569,0.676,1.169,0.578,0.197,0.366,0.538,0.592,0.732,0.808,0.465,0.732,1.197,0.38,0.07,0.155,0.254,0.817,2.535,2.163,0.845,0.682,0.633,0.239,0.385,6.002,14.591,10.193,6.164,0.293,2.209,9.073,12.725,114.0,121.227,-0.5
2022-23,7.905,0.899,1.671,0.538,0.848,1.304,0.65,0.051,0.367,0.138,0.62,0.848,0.731,0.468,0.785,1.253,0.43,0.089,0.152,0.19,0.886,2.468,2.082,-0.025,0.604,0.553,0.22,0.371,5.731,10.727,8.249,8.269,0.639,1.41,8.217,12.627,130.051,120.983,-0.708
2023-24,5.903,0.949,2.025,0.469,0.823,1.506,0.546,0.127,0.519,0.244,0.367,0.456,0.806,0.468,0.722,1.19,0.43,0.165,0.139,0.291,0.608,2.392,1.892,0.063,0.537,0.5,0.256,0.181,7.968,11.678,9.832,8.942,1.874,2.02,9.838,15.198,87.46,122.38,-2.774
