SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2000-01,24.56,4.56,9.36,0.487,4.56,9.28,0.491,0.0,0.08,0.0,2.12,3.12,0.679,2.6,3.8,6.4,0.72,0.6,1.48,2.4,3.12,11.24,7.564,-0.2,0.524,0.487,0.009,0.226,12.138,16.983,14.804,4.65,1.296,4.567,19.054,24.2,92.417,100.167,-3.188
2001-02,20.465,3.708,8.723,0.425,3.708,8.646,0.429,0.0,0.077,0.0,3.2,4.246,0.754,2.092,3.046,5.138,1.077,0.262,1.292,1.446,2.877,10.615,7.275,-1.492,0.501,0.425,0.009,0.367,11.952,17.415,14.569,9.531,0.737,4.561,12.713,27.434,101.097,108.403,-3.692
2002-03,29.679,6.037,13.683,0.441,6.037,13.622,0.443,0.0,0.061,0.0,4.878,6.244,0.781,2.927,4.524,7.451,1.549,0.683,1.854,2.561,3.341,16.951,11.815,-4.585,0.516,0.441,0.004,0.357,10.947,17.093,13.879,10.323,1.189,4.4,13.68,28.156,100.247,106.037,-0.959
2003-04,31.015,5.683,11.768,0.483,5.659,11.683,0.484,0.024,0.085,0.286,3.695,4.951,0.746,3.402,4.561,7.963,1.329,0.476,2.451,1.988,3.378,15.085,12.151,-2.11,0.541,0.484,0.007,0.314,11.953,16.453,14.358,7.974,0.815,5.832,12.906,23.212,107.383,103.0,0.889
2004-05,32.693,5.725,12.238,0.468,5.7,12.15,0.469,0.025,0.088,0.286,5.025,6.288,0.799,3.738,4.662,8.4,1.25,0.662,2.062,2.388,3.912,16.5,12.762,1.562,0.55,0.469,0.007,0.411,12.959,17.06,15.062,6.571,1.151,4.688,13.982,24.115,109.615,105.026,-0.519
2005-06,28.667,5.478,10.957,0.5,5.478,10.902,0.502,0.0,0.054,0.0,3.739,4.522,0.827,3.022,4.293,7.315,1.098,0.467,1.772,1.946,3.543,14.696,11.421,1.5,0.568,0.5,0.005,0.341,12.303,18.047,15.116,7.122,0.89,4.784,13.405,24.02,110.758,104.088,0.962
2006-07,28.063,4.869,10.0,0.487,4.869,9.99,0.487,0.0,0.01,0.0,2.141,2.626,0.815,3.111,4.889,8.0,1.414,0.576,1.152,1.747,3.202,11.879,9.62,2.111,0.532,0.487,0.001,0.214,12.702,21.044,16.839,9.121,1.144,3.309,13.948,21.083,106.102,99.765,0.249
2007-08,29.977,5.547,11.651,0.476,5.547,11.64,0.477,0.0,0.012,0.0,2.593,3.244,0.799,3.395,5.547,8.942,1.407,0.453,1.558,1.814,3.244,13.686,10.947,0.709,0.523,0.476,0.001,0.223,12.636,22.084,17.138,8.789,0.793,3.967,12.296,22.86,105.6,104.459,-0.398
2008-09,27.153,5.05,10.775,0.469,4.838,10.125,0.478,0.212,0.65,0.327,2.0,2.588,0.773,2.3,5.188,7.488,1.012,0.412,1.212,1.238,2.875,12.312,9.304,7.65,0.517,0.479,0.06,0.186,10.837,22.408,16.805,7.027,0.818,3.625,9.168,23.318,107.443,100.899,-0.167
2009-10,18.274,2.584,5.857,0.441,2.442,5.558,0.439,0.143,0.299,0.478,1.0,1.351,0.74,1.571,3.052,4.623,0.662,0.182,0.74,0.831,2.506,6.312,4.451,2.857,0.489,0.453,0.051,0.171,10.739,18.618,14.942,5.965,0.504,3.039,10.234,18.162,104.211,105.239,-3.649
2010-11,14.033,1.978,3.921,0.504,1.978,3.91,0.506,0.0,0.011,0.0,0.449,0.584,0.769,1.382,2.202,3.584,0.326,0.258,0.685,0.685,2.258,4.404,3.402,1.663,0.527,0.504,0.003,0.115,11.509,16.049,13.937,4.032,1.14,3.375,15.086,16.752,97.556,103.568,-4.632
