SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2000-01,41.698,8.419,18.839,0.447,7.258,15.505,0.468,1.161,3.333,0.348,3.097,3.968,0.78,1.312,3.828,5.14,4.344,1.398,0.366,2.301,2.118,21.097,14.542,3.828,0.512,0.478,0.177,0.164,3.564,10.042,6.837,18.454,1.758,0.616,10.013,25.108,104.272,106.109,1.8
2001-02,40.093,8.179,17.641,0.464,7.026,14.295,0.491,1.154,3.346,0.345,3.269,3.859,0.847,1.321,3.936,5.256,3.179,0.987,0.372,1.692,2.154,20.782,14.494,2.91,0.537,0.496,0.19,0.185,3.783,10.344,7.062,13.119,1.516,0.617,8.057,23.594,110.013,110.481,1.349
2002-03,38.471,7.089,16.6,0.427,5.244,11.756,0.446,1.844,4.844,0.381,2.833,3.289,0.861,1.467,4.278,5.744,2.944,1.133,0.367,1.611,1.678,18.856,13.368,6.811,0.522,0.483,0.292,0.171,4.239,12.085,8.165,12.922,1.546,0.662,8.065,23.373,108.404,106.247,2.024
2003-04,38.191,6.923,15.731,0.44,4.91,10.654,0.461,2.013,5.077,0.396,2.179,2.603,0.837,1.077,3.295,4.372,2.885,1.128,0.538,1.179,1.615,18.038,13.068,3.603,0.534,0.504,0.323,0.139,2.922,9.394,6.062,11.7,1.522,1.03,6.77,20.755,112.065,110.26,1.352
2004-05,36.686,5.795,13.59,0.426,4.0,9.154,0.437,1.795,4.436,0.405,1.654,1.974,0.838,0.744,3.333,4.077,2.526,0.833,0.231,0.936,1.987,15.038,10.268,4.577,0.52,0.492,0.326,0.122,2.321,10.11,6.266,11.486,1.147,0.518,5.983,18.858,110.325,110.805,0.221
2005-06,26.912,3.692,8.791,0.42,2.286,5.209,0.439,1.407,3.582,0.393,1.275,1.484,0.859,0.352,2.901,3.253,1.473,0.495,0.11,0.78,1.275,10.066,6.734,2.67,0.533,0.5,0.408,0.145,1.568,12.594,7.241,9.18,0.977,0.276,7.23,18.421,103.533,105.344,-0.027
2006-07,22.925,3.359,8.165,0.411,1.922,4.369,0.44,1.437,3.796,0.379,1.214,1.33,0.912,0.408,2.32,2.728,1.262,0.417,0.194,0.573,1.01,9.369,6.392,2.32,0.535,0.499,0.465,0.149,2.281,12.115,7.383,8.919,1.069,0.616,5.585,19.48,104.294,104.324,0.424
2007-08,25.726,3.566,8.657,0.412,2.071,4.596,0.451,1.495,4.061,0.368,0.737,0.899,0.82,0.283,2.586,2.869,1.323,0.333,0.121,0.616,1.162,9.364,5.903,2.172,0.517,0.498,0.469,0.085,1.233,11.559,6.452,8.511,0.671,0.317,6.222,18.306,100.224,106.612,-1.264
2008-09,28.174,3.591,8.216,0.437,2.023,4.42,0.458,1.568,3.795,0.413,0.614,0.75,0.818,0.33,2.909,3.239,1.352,0.432,0.205,0.739,1.023,9.364,6.472,1.58,0.548,0.533,0.462,0.075,1.358,12.609,7.043,7.645,0.872,0.57,8.262,15.993,102.384,107.919,-0.774
2009-10,10.745,1.132,2.684,0.422,0.671,1.461,0.459,0.461,1.224,0.376,0.132,0.224,0.588,0.092,0.987,1.079,0.618,0.184,0.079,0.276,0.487,2.855,1.954,0.382,0.513,0.507,0.456,0.049,1.241,11.892,6.63,7.416,0.977,0.47,5.916,11.945,83.672,110.203,-2.162
