SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2007-08,21.983,2.22,5.927,0.374,2.134,5.488,0.389,0.085,0.439,0.194,1.073,1.341,0.8,1.0,2.561,3.561,1.354,0.927,0.305,1.085,2.293,5.598,3.783,-3.915,0.429,0.382,0.074,0.181,4.751,12.367,8.501,8.465,2.061,1.223,15.284,15.304,83.278,111.418,-5.47
2008-09,19.188,2.312,5.625,0.411,2.0,4.875,0.41,0.312,0.75,0.417,0.875,1.188,0.737,1.125,1.938,3.062,1.562,0.938,0.188,0.812,2.312,5.812,4.469,-0.375,0.473,0.439,0.133,0.156,5.92,12.993,9.16,11.933,2.347,0.693,11.313,16.893,97.4,106.467,-2.48
2009-10,29.904,4.928,11.434,0.431,3.94,8.578,0.459,0.988,2.855,0.346,2.0,3.084,0.648,0.843,2.518,3.361,2.325,1.41,0.349,1.976,2.699,12.843,7.949,-6.108,0.502,0.474,0.25,0.175,2.894,9.55,6.178,12.637,2.366,0.961,14.006,21.478,95.634,112.122,-2.441
2010-11,16.313,2.096,5.287,0.396,1.766,4.064,0.435,0.33,1.223,0.27,1.447,2.043,0.708,0.606,1.277,1.883,0.957,1.106,0.17,0.947,1.745,5.968,3.926,-1.309,0.482,0.428,0.231,0.274,4.251,9.241,6.647,8.033,3.345,0.752,13.011,18.493,89.36,108.56,-3.517
2011-12,20.056,3.2,7.386,0.433,2.643,5.286,0.5,0.557,2.1,0.265,1.371,1.971,0.696,0.7,1.643,2.343,1.343,1.129,0.271,0.829,1.771,8.329,5.903,0.286,0.505,0.471,0.284,0.186,4.182,9.327,6.855,10.191,2.938,1.08,9.498,19.929,103.742,107.015,0.152
2012-13,24.145,4.449,10.685,0.416,3.326,6.831,0.487,1.124,3.854,0.292,1.831,2.663,0.688,0.652,2.112,2.764,1.472,1.393,0.27,1.225,1.944,11.854,7.521,1.551,0.5,0.469,0.361,0.171,3.124,9.934,6.498,9.284,2.868,0.983,9.682,23.361,100.58,106.716,-0.374
2013-14,31.822,4.732,9.841,0.481,4.012,7.268,0.552,0.72,2.573,0.28,1.988,2.768,0.718,0.768,1.756,2.524,1.646,1.841,0.366,1.28,2.561,12.171,8.872,4.024,0.55,0.517,0.261,0.202,2.574,6.106,4.26,7.843,2.844,0.88,10.667,16.277,105.062,106.951,-0.474
2014-15,25.668,4.235,9.918,0.427,3.469,7.092,0.489,0.765,2.827,0.271,2.071,2.867,0.722,0.929,2.582,3.51,1.959,1.276,0.235,1.49,2.255,11.306,7.583,-1.01,0.506,0.466,0.285,0.209,3.822,10.83,7.271,11.905,2.353,0.777,11.622,21.413,98.299,108.887,-1.539
2015-16,19.842,2.489,6.58,0.378,1.784,3.92,0.455,0.705,2.659,0.265,1.273,1.682,0.757,0.511,1.83,2.341,1.33,0.955,0.227,0.955,2.057,6.955,4.355,-1.136,0.475,0.432,0.404,0.193,2.984,9.846,6.366,9.813,2.236,0.956,13.714,17.659,92.46,110.943,-3.902
2016-17,15.438,1.771,4.193,0.422,1.446,2.771,0.522,0.325,1.422,0.229,0.602,0.819,0.735,0.386,1.614,2.0,1.169,0.735,0.241,0.663,1.602,4.47,3.329,0.867,0.491,0.461,0.339,0.144,2.893,12.035,7.328,10.329,2.088,1.411,11.956,14.654,97.524,110.829,-3.279
2017-18,15.998,1.824,4.012,0.455,1.4,2.588,0.541,0.424,1.424,0.298,0.835,1.129,0.74,0.553,1.412,1.965,0.824,1.012,0.224,0.6,1.835,4.906,3.931,-1.176,0.544,0.507,0.355,0.208,2.99,10.145,6.603,6.445,2.971,0.963,13.906,13.6,94.526,107.846,-2.664
2018-19,12.935,1.395,3.237,0.431,1.026,2.079,0.494,0.368,1.158,0.318,0.816,1.132,0.721,0.684,1.316,2.0,1.026,0.842,0.184,0.5,1.658,3.974,3.539,0.026,0.532,0.488,0.358,0.252,5.803,11.958,8.858,9.697,2.865,1.161,11.829,13.603,115.161,111.645,-1.442
2019-20,3.616,0.222,0.444,0.5,0.222,0.333,0.667,0.0,0.111,0.0,0.111,0.333,0.333,0.222,0.667,0.889,0.222,0.444,0.0,0.222,0.778,0.556,0.667,0.556,0.47,0.5,0.25,0.25,2.68,19.52,10.94,13.58,3.6,0.0,30.64,5.88,81.8,116.8,-1.48
