SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2014-15,6.598,0.739,2.449,0.302,0.565,1.507,0.375,0.174,0.942,0.185,0.449,0.493,0.912,0.058,0.638,0.696,1.507,0.275,0.087,0.478,0.768,2.101,1.503,-1.014,0.394,0.337,0.385,0.183,0.594,10.15,4.982,35.526,2.259,0.95,13.35,19.576,91.824,107.853,-3.635
2015-16,3.657,0.455,1.25,0.364,0.432,1.023,0.422,0.023,0.227,0.1,0.432,0.75,0.576,0.091,0.295,0.386,0.523,0.068,0.0,0.159,0.455,1.364,0.789,-1.341,0.432,0.373,0.182,0.345,3.169,7.808,5.408,26.692,1.508,0.0,10.554,20.438,92.385,108.231,-3.569
2016-17,22.228,2.233,5.033,0.444,1.6,3.35,0.478,0.633,1.683,0.376,2.1,2.65,0.792,0.45,2.283,2.733,3.083,0.733,0.383,1.1,1.983,7.2,6.617,-2.183,0.581,0.507,0.334,0.417,1.98,10.398,6.192,21.114,1.71,1.578,17.202,14.525,108.424,111.966,-1.666
2017-18,28.47,4.0,10.346,0.387,2.259,5.0,0.452,1.741,5.346,0.326,2.691,3.309,0.813,0.494,2.704,3.198,6.469,0.84,0.284,1.58,2.296,12.432,10.768,-1.136,0.527,0.471,0.517,0.26,1.823,10.628,6.104,35.049,1.409,0.719,12.095,20.056,113.825,112.975,0.254
2018-19,27.273,5.24,11.867,0.442,3.467,6.613,0.524,1.773,5.253,0.338,3.96,4.933,0.803,0.4,1.987,2.387,4.253,0.56,0.227,2.133,2.627,16.213,11.001,-1.56,0.578,0.516,0.443,0.334,1.529,7.612,4.599,24.821,1.011,0.662,13.801,25.125,112.589,114.329,0.216
2019-20,30.678,6.523,15.708,0.415,4.631,9.554,0.485,1.892,6.154,0.308,5.338,6.862,0.778,0.492,2.908,3.4,6.646,0.615,0.323,2.677,2.769,20.277,14.208,0.8,0.541,0.476,0.392,0.34,1.802,9.481,5.639,35.845,0.962,0.911,12.848,29.342,110.891,112.516,1.373
2020-21,16.082,1.5,4.0,0.375,1.0,2.25,0.444,0.5,1.75,0.286,1.5,1.5,1.0,0.0,3.25,3.25,2.25,0.5,0.25,1.25,1.0,5.0,4.375,10.5,0.536,0.438,0.438,0.375,0.0,19.067,10.6,22.567,1.167,0.767,16.8,15.233,110.667,97.667,1.2
2021-22,28.851,4.488,10.779,0.416,2.721,5.826,0.467,1.767,4.953,0.357,2.907,3.709,0.784,0.616,3.14,3.756,4.779,0.686,0.221,1.547,2.233,13.651,10.7,-0.419,0.55,0.498,0.46,0.27,2.382,11.855,7.118,25.436,1.189,0.753,11.686,21.954,111.753,115.647,0.325
2022-23,34.342,5.738,13.107,0.438,3.5,7.06,0.496,2.238,6.048,0.37,3.369,4.19,0.804,0.345,3.024,3.369,6.44,0.857,0.298,1.869,2.31,17.083,13.805,-0.476,0.571,0.523,0.461,0.257,1.09,10.39,5.637,30.012,1.271,0.743,11.44,22.241,119.41,118.53,0.347
2023-24,26.873,3.084,7.916,0.39,1.566,3.361,0.466,1.518,4.554,0.333,2.072,2.602,0.796,0.373,2.205,2.578,4.398,0.639,0.277,1.108,1.747,9.759,8.266,0.458,0.539,0.486,0.575,0.262,1.387,8.954,5.194,20.54,1.145,0.857,11.302,15.712,112.598,120.244,-2.554
