SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2003-04,12.68,1.5,3.122,0.48,1.5,3.098,0.484,0.0,0.024,0.0,0.829,1.134,0.731,1.524,2.463,3.988,0.829,0.354,0.39,0.671,1.549,3.829,3.845,-0.939,0.529,0.48,0.008,0.266,14.49,22.153,18.268,9.8,1.214,1.908,17.086,15.99,101.128,100.513,-2.308
2004-05,14.838,2.027,4.649,0.436,1.973,4.514,0.437,0.054,0.135,0.4,0.919,1.351,0.68,1.081,2.405,3.486,0.622,0.324,0.432,1.0,1.676,5.027,3.281,-5.865,0.479,0.442,0.029,0.198,6.747,20.383,13.487,6.933,1.02,1.9,18.477,19.187,78.4,105.733,-5.55
2005-06,32.805,6.883,13.455,0.512,6.844,13.312,0.514,0.039,0.143,0.273,2.584,3.065,0.843,2.182,4.935,7.117,1.195,0.792,0.831,1.364,2.779,16.39,12.275,-2.156,0.554,0.513,0.011,0.192,7.624,18.293,12.855,7.392,1.278,2.265,8.301,23.315,112.135,106.554,1.38
2006-07,35.842,7.113,14.943,0.476,6.962,14.472,0.481,0.151,0.472,0.32,3.528,4.283,0.824,2.377,5.623,8.0,2.151,0.792,0.717,1.849,2.698,17.906,13.211,0.679,0.532,0.481,0.032,0.236,7.196,18.744,12.948,10.415,1.156,1.635,9.717,23.65,108.846,108.288,0.652
2007-08,37.234,8.124,16.921,0.48,8.045,16.618,0.484,0.079,0.303,0.259,3.843,4.494,0.855,2.236,6.404,8.64,2.337,0.843,1.326,2.09,2.674,20.169,15.046,4.854,0.534,0.482,0.018,0.227,6.655,20.191,13.355,11.123,1.213,2.784,10.11,26.591,108.046,104.701,1.807
2008-09,38.539,7.829,16.732,0.468,7.756,16.427,0.472,0.073,0.305,0.24,4.793,5.415,0.885,2.012,6.317,8.329,2.183,0.659,0.854,2.159,2.756,20.524,14.522,1.671,0.537,0.47,0.018,0.286,6.054,19.67,12.83,10.575,0.951,1.909,10.204,26.716,107.568,108.852,0.38
2009-10,35.959,7.549,14.951,0.505,7.463,14.622,0.51,0.085,0.329,0.259,3.61,4.171,0.865,2.0,5.378,7.378,2.915,0.927,0.732,2.11,2.841,18.793,14.368,-2.146,0.56,0.508,0.022,0.241,6.31,17.533,11.844,13.469,1.32,1.438,11.201,24.319,109.741,110.58,0.48
2010-11,34.515,7.437,14.648,0.508,7.408,14.521,0.51,0.028,0.127,0.222,3.718,4.606,0.807,2.183,5.268,7.451,2.31,0.944,0.873,2.0,2.845,18.62,14.128,2.042,0.558,0.509,0.009,0.254,7.776,18.389,12.94,12.367,1.429,2.051,12.14,25.916,108.971,104.671,2.313
2011-12,30.008,5.321,11.077,0.48,5.295,10.962,0.483,0.026,0.115,0.222,2.282,2.821,0.809,1.782,4.974,6.756,2.077,0.769,0.667,1.41,2.474,12.949,10.137,3.769,0.526,0.481,0.01,0.206,6.714,18.612,12.666,13.105,1.349,1.797,10.669,20.852,108.545,103.052,1.734
2012-13,33.235,6.564,13.383,0.49,6.521,13.149,0.496,0.043,0.234,0.182,3.34,4.351,0.768,1.979,5.543,7.521,2.681,0.926,0.894,2.149,2.16,16.511,12.827,4.5,0.54,0.492,0.017,0.25,6.766,19.024,12.999,15.938,1.5,1.973,12.36,24.364,108.109,101.033,3.37
2013-14,30.977,5.676,11.608,0.489,5.618,11.363,0.494,0.059,0.245,0.24,2.363,3.059,0.772,1.412,5.157,6.569,2.922,0.735,0.873,1.725,2.382,13.775,10.889,4.539,0.532,0.492,0.021,0.204,5.467,18.393,12.183,17.148,1.252,2.212,12.103,22.117,106.172,100.525,2.305
2014-15,27.872,4.75,10.088,0.471,4.691,9.794,0.479,0.059,0.294,0.2,1.75,2.368,0.739,1.588,5.015,6.603,3.279,0.706,0.706,1.765,2.353,11.309,9.306,-0.279,0.508,0.474,0.029,0.173,6.353,19.682,13.08,20.303,1.315,1.944,13.759,21.0,103.318,102.394,1.483
2015-16,17.363,2.956,5.527,0.535,2.89,5.385,0.537,0.066,0.143,0.462,0.747,0.978,0.764,0.934,2.868,3.802,1.714,0.549,0.681,0.824,1.769,6.725,6.155,3.879,0.564,0.541,0.026,0.135,6.611,18.151,12.564,15.339,1.715,2.889,13.092,18.352,112.034,98.648,2.494
2016-17,12.504,1.965,3.616,0.543,1.919,3.5,0.548,0.047,0.116,0.4,0.581,0.756,0.769,0.628,2.267,2.895,2.174,0.57,0.709,1.023,1.523,4.558,4.819,1.535,0.577,0.55,0.032,0.161,5.814,19.106,12.862,22.779,2.135,4.314,19.4,17.591,109.976,101.647,1.767
2017-18,12.35,2.558,4.453,0.574,2.516,4.347,0.579,0.042,0.105,0.4,0.674,0.874,0.771,0.789,2.105,2.895,1.789,0.558,0.895,0.947,1.505,5.832,5.729,0.411,0.603,0.579,0.024,0.151,7.677,17.463,12.871,21.901,2.101,5.744,15.54,20.866,119.473,104.198,3.358
