SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2007-08,34.173,7.247,16.864,0.43,6.519,14.333,0.455,0.728,2.531,0.288,4.827,5.531,0.873,0.864,3.432,4.296,2.37,0.963,0.926,2.864,1.506,20.049,12.3,-8.062,0.519,0.451,0.15,0.286,2.816,10.609,6.751,12.31,1.435,1.952,12.66,28.241,98.775,111.225,-0.44
2008-09,38.465,8.813,18.533,0.476,7.52,15.467,0.486,1.293,3.067,0.422,6.027,6.987,0.863,1.027,5.4,6.427,2.733,1.28,0.707,3.0,1.787,24.947,17.427,-6.707,0.577,0.51,0.165,0.325,3.043,16.393,9.608,13.297,1.695,1.28,12.107,28.485,110.486,110.338,2.901
2009-10,38.994,9.404,20.124,0.467,7.854,15.787,0.498,1.551,4.337,0.358,9.101,10.135,0.898,1.27,6.247,7.517,2.753,1.292,1.034,3.292,2.112,29.461,21.291,4.843,0.599,0.506,0.216,0.452,3.799,17.777,11.0,13.541,1.697,1.951,11.756,32.459,116.511,104.534,6.757
2010-11,39.166,9.021,19.615,0.46,7.125,14.167,0.503,1.896,5.448,0.348,7.646,8.771,0.872,0.781,6.219,7.0,2.729,1.083,0.99,2.708,2.198,27.583,19.523,3.333,0.588,0.508,0.278,0.39,2.288,17.791,10.341,13.425,1.465,1.882,10.058,30.582,116.516,107.811,5.057
2011-12,38.889,9.667,19.31,0.501,7.667,14.092,0.544,2.0,5.218,0.383,6.483,7.529,0.861,0.609,7.149,7.759,3.506,1.345,1.161,3.575,2.115,27.816,20.509,5.023,0.615,0.552,0.27,0.336,1.873,20.269,11.64,17.224,1.813,2.24,13.658,30.843,116.721,102.965,7.333
2012-13,38.746,9.065,18.054,0.502,7.333,13.71,0.535,1.731,4.344,0.399,8.301,9.269,0.896,0.57,7.376,7.946,4.763,1.398,1.258,3.473,1.817,28.161,22.787,7.849,0.636,0.55,0.241,0.46,1.746,20.868,11.963,23.128,1.885,2.558,13.653,30.013,122.598,101.315,9.443
2013-14,38.591,10.225,20.686,0.494,7.922,14.647,0.541,2.304,6.039,0.381,8.186,9.49,0.863,0.814,6.716,7.529,5.098,1.196,0.824,3.5,2.108,30.941,23.612,5.118,0.622,0.55,0.292,0.396,2.38,18.695,10.955,25.465,1.627,1.674,12.347,32.791,121.45,105.12,9.667
2014-15,32.592,8.5,16.679,0.51,6.214,11.0,0.565,2.286,5.679,0.403,5.214,6.107,0.854,0.571,5.786,6.357,3.929,0.857,0.893,2.643,1.429,24.5,19.021,6.071,0.633,0.578,0.34,0.313,2.115,18.659,10.622,22.27,1.322,2.256,12.622,29.333,120.778,104.37,10.581
2015-16,35.518,9.387,19.226,0.488,7.054,12.871,0.548,2.333,6.355,0.367,6.204,6.925,0.896,0.624,7.086,7.71,4.527,0.935,1.108,3.387,1.871,27.312,20.627,8.022,0.613,0.549,0.331,0.323,2.034,21.037,12.087,22.632,1.323,2.39,13.218,31.062,120.711,104.889,9.044
2016-17,33.377,8.974,16.59,0.541,6.987,11.487,0.608,1.987,5.103,0.389,5.487,6.244,0.879,0.705,7.397,8.103,4.667,1.0,1.526,2.256,2.0,25.423,22.088,11.385,0.657,0.601,0.308,0.331,2.499,22.012,13.029,21.949,1.422,3.581,10.822,28.104,125.273,103.364,8.277
2017-18,34.805,9.356,18.411,0.508,6.911,12.289,0.562,2.444,6.122,0.399,5.511,6.178,0.892,0.489,6.478,6.967,5.167,0.722,1.6,2.856,1.956,26.667,21.361,6.2,0.631,0.575,0.333,0.299,1.658,19.435,11.138,24.354,1.018,3.651,11.99,30.528,120.27,107.348,7.263
2018-19,34.54,9.297,17.868,0.52,7.407,12.725,0.582,1.89,5.143,0.368,6.044,6.802,0.889,0.374,5.736,6.11,5.615,0.78,1.055,2.945,2.121,26.527,21.074,8.187,0.636,0.573,0.288,0.338,1.152,17.08,9.383,25.707,1.092,2.611,12.614,29.339,124.3,111.478,6.037
2020-21,33.503,9.571,18.061,0.53,7.163,12.531,0.572,2.408,5.531,0.435,6.082,6.918,0.879,0.367,6.939,7.306,5.061,0.878,1.306,3.306,2.061,27.633,22.027,6.388,0.655,0.597,0.306,0.337,1.309,21.349,12.126,25.645,1.232,3.851,14.045,32.302,123.085,110.745,8.957
2021-22,37.132,10.148,19.902,0.51,8.131,14.607,0.557,2.016,5.295,0.381,6.754,7.426,0.909,0.508,6.623,7.131,6.344,0.885,0.918,3.492,2.115,29.066,22.898,4.164,0.627,0.561,0.266,0.339,1.525,18.73,10.57,28.297,1.207,2.198,13.233,31.483,121.0,111.733,6.467
2022-23,35.622,9.833,18.1,0.543,8.0,13.417,0.596,1.833,4.683,0.391,6.583,7.167,0.919,0.4,6.417,6.817,4.933,0.717,1.367,3.25,2.133,28.083,22.342,4.233,0.661,0.594,0.259,0.364,1.333,19.755,11.041,22.847,1.021,3.293,13.353,30.952,122.621,112.759,6.616
2023-24,36.529,9.728,18.556,0.524,7.593,13.383,0.567,2.136,5.173,0.413,4.815,5.642,0.853,0.519,5.914,6.432,4.827,0.877,1.198,3.136,1.741,26.407,20.378,2.704,0.628,0.582,0.279,0.259,1.638,17.463,9.903,22.252,1.199,2.901,12.837,28.941,119.734,116.177,4.191
