SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2008-09,31.741,3.311,7.911,0.419,1.978,4.222,0.468,1.333,3.689,0.361,1.7,2.222,0.765,0.478,2.267,2.744,4.822,2.0,0.1,2.022,2.9,9.656,8.511,0.356,0.543,0.503,0.466,0.215,1.907,8.4,5.156,24.481,3.32,0.254,19.12,16.481,105.112,107.652,-0.852
2009-10,24.524,2.532,6.253,0.405,1.494,3.013,0.496,1.038,3.241,0.32,1.177,1.557,0.756,0.329,1.494,1.823,3.278,1.19,0.152,1.709,2.443,7.278,5.346,0.025,0.525,0.488,0.518,0.188,1.479,7.365,4.424,21.653,2.649,0.71,19.403,16.768,97.936,106.628,-2.077
2010-11,21.328,2.133,5.224,0.408,0.959,2.01,0.477,1.173,3.214,0.365,0.786,0.959,0.819,0.163,1.735,1.898,2.255,1.051,0.082,1.214,2.102,6.224,4.617,3.48,0.551,0.521,0.615,0.15,0.841,8.646,4.987,15.675,2.677,0.409,17.971,15.154,97.923,104.659,-1.83
2011-12,30.042,3.58,8.023,0.446,2.057,4.023,0.511,1.523,4.0,0.381,1.398,1.83,0.764,0.318,2.58,2.898,3.545,1.42,0.193,2.091,2.67,10.08,7.598,5.636,0.571,0.541,0.499,0.174,1.136,10.099,5.839,19.214,2.556,0.52,20.054,17.136,104.437,102.08,0.326
2012-13,26.641,2.971,6.98,0.426,1.529,3.363,0.455,1.441,3.618,0.398,1.265,1.618,0.782,0.284,1.912,2.196,3.373,1.363,0.127,1.539,2.608,8.647,6.811,6.618,0.562,0.529,0.518,0.181,1.412,8.527,5.094,19.16,2.787,0.369,17.063,16.774,105.4,105.56,-0.443
2013-14,28.257,3.135,6.99,0.449,2.073,4.188,0.495,1.062,2.802,0.379,1.458,1.958,0.745,0.448,2.26,2.708,4.469,1.438,0.229,2.0,2.688,8.792,7.596,3.333,0.56,0.525,0.401,0.209,2.147,9.678,5.99,23.416,2.752,0.705,20.001,17.216,107.71,108.548,-0.494
2014-15,28.534,3.217,7.988,0.403,2.337,5.0,0.467,0.88,2.988,0.294,2.482,3.205,0.774,0.289,2.193,2.482,3.699,1.47,0.12,2.084,3.024,9.795,6.911,-1.747,0.521,0.458,0.374,0.311,1.302,8.96,5.23,20.816,2.682,0.356,18.94,18.939,99.825,108.3,-3.095
2015-16,22.142,2.935,7.161,0.41,2.194,4.758,0.461,0.742,2.403,0.309,3.516,4.226,0.832,0.387,2.145,2.532,3.71,1.419,0.21,1.774,2.919,10.129,8.142,1.177,0.561,0.462,0.336,0.491,2.0,11.272,6.62,25.185,3.366,0.833,17.497,22.69,106.492,104.508,0.551
2017-18,18.952,2.24,5.907,0.379,1.533,3.36,0.456,0.707,2.547,0.277,1.573,1.84,0.855,0.173,1.92,2.093,2.627,1.053,0.187,1.56,2.387,6.76,4.62,-0.773,0.503,0.439,0.431,0.266,1.132,11.559,6.267,21.323,2.835,0.874,19.138,19.605,96.53,109.924,-3.618
2021-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
