SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2020-21,12.846,2.671,5.824,0.459,2.259,4.471,0.505,0.412,1.353,0.304,0.882,1.082,0.815,0.141,1.341,1.482,1.6,0.341,0.224,0.541,1.118,6.635,4.678,-0.482,0.527,0.494,0.232,0.152,0.937,10.562,5.94,16.63,0.859,1.255,6.41,22.43,105.986,112.603,-3.229
2021-22,35.63,6.489,13.375,0.485,4.693,9.08,0.517,1.795,4.295,0.418,2.955,3.364,0.878,0.364,2.841,3.205,4.182,0.727,0.386,1.239,2.045,17.727,13.772,2.182,0.597,0.552,0.321,0.221,1.19,8.772,5.056,18.848,1.052,0.994,7.811,20.784,119.46,116.207,0.711
2022-23,33.873,7.236,15.347,0.471,4.542,9.042,0.502,2.694,6.306,0.427,2.889,3.389,0.852,0.444,2.736,3.181,3.292,0.889,0.181,1.222,2.194,20.056,14.358,3.403,0.596,0.559,0.411,0.188,1.521,9.51,5.501,16.486,1.313,0.524,6.723,24.345,119.69,118.62,0.654
2023-24,37.655,9.103,20.167,0.451,6.09,12.09,0.504,3.013,8.077,0.373,4.603,5.282,0.871,0.474,3.269,3.744,6.154,0.949,0.449,1.692,2.154,25.821,19.403,3.795,0.574,0.526,0.401,0.228,1.395,9.252,5.36,27.117,1.245,1.048,6.964,27.966,121.0,118.052,3.094
