SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2005-06,21.146,3.151,7.74,0.407,2.356,5.74,0.411,0.795,2.0,0.397,2.082,2.767,0.752,0.767,1.521,2.288,2.014,0.808,0.014,1.562,2.753,9.178,5.304,-1.151,0.512,0.458,0.258,0.269,4.178,9.971,7.036,16.378,1.867,0.043,14.879,22.918,96.125,112.361,-3.718
2006-07,19.649,3.29,7.58,0.434,2.087,4.493,0.465,1.203,3.087,0.39,1.565,2.014,0.777,0.797,1.406,2.203,1.304,0.725,0.087,1.043,2.319,9.348,5.886,-0.377,0.552,0.513,0.407,0.207,4.93,7.959,6.473,10.986,1.892,0.414,12.647,21.642,100.141,110.766,-0.72
2007-08,24.454,4.299,10.156,0.423,3.039,6.364,0.478,1.26,3.792,0.332,2.0,2.545,0.786,0.662,2.221,2.883,2.753,0.779,0.013,1.338,2.416,11.857,7.791,-1.909,0.526,0.485,0.373,0.197,3.317,9.689,6.506,18.758,1.671,0.057,10.661,23.271,104.236,113.611,-0.396
2008-09,29.447,5.987,13.707,0.437,4.32,8.573,0.504,1.667,5.133,0.325,3.32,3.947,0.841,1.307,2.56,3.867,4.013,1.267,0.08,1.853,2.747,16.96,12.372,0.12,0.549,0.498,0.375,0.242,4.342,9.592,6.878,23.4,2.193,0.196,10.973,25.182,111.243,111.932,1.989
2009-10,12.823,2.464,5.742,0.429,1.454,3.103,0.468,1.01,2.639,0.383,0.639,0.845,0.756,0.33,0.948,1.278,1.866,0.567,0.062,0.825,1.361,6.577,4.524,-0.68,0.538,0.517,0.46,0.111,2.185,8.833,5.534,23.955,2.388,0.363,11.086,23.741,95.603,109.521,-0.238
2010-11,12.059,1.788,4.506,0.397,1.0,2.082,0.48,0.788,2.424,0.325,0.447,0.541,0.826,0.176,0.882,1.059,1.318,0.341,0.047,0.8,1.365,4.812,2.674,0.353,0.507,0.484,0.538,0.099,1.479,8.281,4.948,19.755,1.324,0.205,15.731,23.365,90.613,105.435,-3.608
2011-12,19.872,3.417,8.067,0.424,2.317,5.05,0.459,1.1,3.017,0.365,1.567,1.883,0.832,0.25,1.417,1.667,3.85,0.983,0.033,1.25,1.967,9.5,7.358,0.583,0.534,0.492,0.374,0.194,1.306,8.714,5.073,32.624,2.559,0.222,14.051,23.659,105.02,111.49,-0.433
2012-13,26.215,4.947,11.411,0.434,3.232,7.063,0.458,1.716,4.347,0.395,1.747,2.211,0.79,0.368,1.905,2.274,4.326,1.021,0.126,1.853,2.579,13.358,9.247,0.116,0.539,0.509,0.381,0.153,1.585,8.345,4.907,29.586,2.106,0.378,12.417,25.302,106.926,106.447,1.973
2013-14,18.426,3.489,8.149,0.428,2.255,4.872,0.463,1.234,3.277,0.377,1.511,1.809,0.835,0.447,1.277,1.723,2.383,0.766,0.085,1.234,1.957,9.723,6.468,1.766,0.544,0.504,0.402,0.185,2.5,7.425,4.9,20.607,2.284,0.361,12.298,23.475,100.455,108.864,0.114
2014-15,13.43,2.0,5.795,0.345,1.295,3.25,0.399,0.705,2.545,0.277,0.705,1.045,0.674,0.386,0.75,1.136,2.205,0.455,0.068,0.682,1.727,5.409,3.184,-2.909,0.432,0.406,0.439,0.122,3.483,5.857,4.705,25.307,2.062,0.295,10.276,23.217,92.452,110.262,-3.488
2015-16,7.767,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,0.333,0.0,0.0,1.667,0.0,0.367,-6.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.5,1.25,0.0,0.0,1.1,164.5,117.5,-3.65
