SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2007-08,19.663,2.269,4.705,0.482,2.269,4.692,0.484,0.0,0.013,0.0,1.718,2.487,0.691,2.231,3.103,5.333,1.077,0.872,0.821,1.141,2.218,6.256,6.227,-0.333,0.539,0.482,0.003,0.365,12.196,17.434,14.773,9.63,2.28,2.942,16.146,14.847,102.608,104.959,-1.07
2008-09,24.548,2.589,4.7,0.551,2.589,4.689,0.552,0.0,0.011,0.0,1.578,2.3,0.686,3.022,4.733,7.756,1.356,0.611,1.389,1.0,2.989,6.756,8.084,-0.111,0.591,0.551,0.002,0.336,14.232,21.143,17.755,7.945,1.354,4.117,16.515,12.408,117.08,106.264,0.093
2009-10,29.759,4.085,8.07,0.506,4.085,8.07,0.506,0.0,0.0,0.0,2.549,3.352,0.761,3.38,7.451,10.831,2.042,0.577,1.507,1.859,3.07,10.718,10.958,-1.817,0.561,0.506,0.0,0.316,12.801,26.523,19.801,10.433,0.914,3.716,15.657,17.952,111.029,101.261,1.077
2010-11,32.385,4.031,8.092,0.498,4.031,8.077,0.499,0.0,0.015,0.0,2.708,3.677,0.736,3.846,6.323,10.169,2.262,0.985,1.615,1.677,3.369,10.769,11.592,3.631,0.555,0.498,0.002,0.335,14.075,22.698,18.462,11.447,1.577,3.914,14.736,16.075,115.234,98.266,2.586
2011-12,29.2,3.829,7.371,0.519,3.829,7.357,0.52,0.0,0.014,0.0,2.3,3.1,0.742,3.586,5.8,9.386,2.414,0.614,1.371,1.329,2.386,9.957,11.24,4.057,0.57,0.519,0.002,0.312,13.694,21.448,17.585,12.5,1.09,3.37,14.522,15.766,116.522,96.716,3.315
2012-13,35.886,4.494,9.481,0.474,4.494,9.418,0.477,0.0,0.063,0.0,2.57,3.494,0.736,3.949,6.785,10.734,3.671,1.114,2.114,2.532,2.886,11.557,12.625,-0.177,0.524,0.474,0.007,0.271,12.647,22.096,17.306,16.758,1.676,4.292,19.813,17.635,104.474,100.333,2.521
2013-14,35.227,4.663,9.779,0.477,4.663,9.756,0.478,0.0,0.023,0.0,2.988,4.093,0.73,3.453,7.756,11.209,5.279,1.209,1.488,2.477,3.07,12.314,13.878,2.384,0.532,0.477,0.002,0.306,11.307,24.964,18.205,25.327,1.885,3.269,18.006,18.594,109.212,97.188,4.839
2014-15,30.17,2.728,6.21,0.439,2.728,6.185,0.441,0.0,0.025,0.0,1.383,2.395,0.577,3.259,6.346,9.605,4.321,0.716,1.086,1.765,2.963,6.84,8.915,1.136,0.471,0.439,0.004,0.223,11.641,22.143,17.101,21.871,1.176,2.728,19.463,13.477,108.228,102.949,1.232
2015-16,20.498,1.645,4.29,0.383,1.645,4.258,0.386,0.0,0.032,0.0,0.71,1.452,0.489,2.806,5.419,8.226,3.548,0.581,0.935,1.677,2.484,4.0,5.997,-1.032,0.406,0.383,0.008,0.165,14.328,26.562,20.769,24.8,1.417,3.072,26.272,13.955,94.621,97.655,0.917
2016-17,21.587,2.106,4.298,0.49,2.106,4.277,0.493,0.0,0.021,0.0,0.723,1.66,0.436,3.447,5.128,8.574,2.191,0.638,0.787,1.234,2.702,4.936,6.755,-3.043,0.491,0.49,0.005,0.168,17.02,25.567,21.22,13.939,1.248,2.633,19.728,12.626,108.783,108.957,-1.322
2017-18,2.113,0.263,0.526,0.5,0.263,0.526,0.5,0.0,0.0,0.0,0.105,0.211,0.5,0.316,0.421,0.737,0.211,0.105,0.105,0.211,0.263,0.632,0.684,-0.053,0.51,0.5,0.0,0.2,16.271,20.971,17.657,9.1,1.886,5.314,19.157,19.357,96.429,107.286,-4.514
2018-19,14.734,2.34,4.532,0.516,2.34,4.511,0.519,0.0,0.021,0.0,1.66,2.319,0.716,1.234,3.83,5.064,1.894,0.426,0.66,1.064,2.043,6.34,6.185,0.085,0.571,0.516,0.005,0.366,8.938,30.102,19.264,20.257,1.433,4.676,16.919,20.126,108.643,104.524,0.667
2019-20,4.002,0.308,0.615,0.5,0.308,0.615,0.5,0.0,0.0,0.0,0.462,0.615,0.75,0.385,0.846,1.231,0.538,0.077,0.077,0.462,0.692,1.077,1.0,-1.308,0.608,0.5,0.0,0.75,16.471,20.3,18.457,9.686,0.229,1.443,10.814,7.343,87.714,111.286,-5.214
