SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2010-11,6.101,0.608,1.595,0.381,0.568,1.459,0.389,0.041,0.135,0.3,0.162,0.284,0.571,0.095,0.568,0.662,1.095,0.257,0.027,0.473,0.514,1.419,1.097,-0.743,0.413,0.394,0.085,0.102,1.358,14.023,7.971,22.088,2.106,0.271,22.969,16.223,71.104,109.958,-8.079
2011-12,4.047,0.525,1.373,0.383,0.475,1.22,0.389,0.051,0.153,0.333,0.119,0.169,0.7,0.119,0.492,0.61,0.695,0.254,0.051,0.22,0.254,1.22,1.134,-0.661,0.422,0.401,0.111,0.086,1.57,9.533,5.385,20.878,3.363,0.963,10.507,12.722,65.815,106.037,-2.026
2012-13,6.509,0.691,1.975,0.35,0.593,1.642,0.361,0.099,0.333,0.296,0.037,0.086,0.429,0.148,0.617,0.765,1.111,0.259,0.111,0.469,0.333,1.519,1.194,-0.691,0.377,0.375,0.169,0.019,1.411,8.341,4.902,26.484,1.546,0.764,12.761,15.991,81.964,111.071,-5.952
2013-14,12.126,1.434,3.386,0.423,1.422,3.108,0.457,0.012,0.277,0.043,0.265,0.47,0.564,0.373,1.181,1.554,2.157,0.59,0.157,0.783,0.795,3.145,2.99,-0.12,0.438,0.425,0.082,0.078,3.567,8.899,6.124,23.326,2.631,0.824,16.563,15.159,86.186,107.886,-2.659
2014-15,11.085,1.907,4.893,0.39,1.667,4.093,0.407,0.24,0.8,0.3,0.453,0.76,0.596,0.2,1.133,1.333,2.4,0.48,0.08,1.04,0.667,4.507,3.111,-1.36,0.431,0.414,0.163,0.093,1.618,15.58,10.173,28.542,1.844,0.611,14.111,18.585,75.309,99.509,-2.138
2015-16,28.339,5.025,12.241,0.411,4.316,10.089,0.428,0.709,2.152,0.329,1.544,2.228,0.693,0.544,3.316,3.861,6.354,1.114,0.304,2.215,1.684,12.304,9.734,-4.38,0.465,0.44,0.176,0.126,2.723,12.84,7.656,35.748,1.8,0.777,16.173,22.888,97.156,112.532,-2.551
2016-17,23.466,3.939,9.012,0.437,3.61,7.756,0.465,0.329,1.256,0.262,0.854,1.195,0.714,0.256,2.549,2.805,5.037,0.744,0.39,1.354,1.524,9.061,7.715,0.305,0.475,0.455,0.139,0.095,1.122,12.435,6.595,31.725,1.63,1.475,12.86,20.471,102.15,108.175,-0.28
2017-18,24.61,4.687,9.651,0.486,4.265,8.434,0.506,0.422,1.217,0.347,0.976,1.398,0.698,0.325,2.373,2.699,4.337,0.771,0.241,1.301,1.687,10.771,8.661,0.53,0.525,0.507,0.126,0.101,1.471,10.817,6.039,28.959,1.54,0.855,11.528,21.445,108.829,110.024,-0.159
2018-19,21.833,3.525,8.639,0.408,2.787,6.311,0.442,0.738,2.328,0.317,0.82,1.082,0.758,0.393,2.164,2.557,3.557,0.508,0.197,1.066,1.918,8.607,6.092,0.754,0.472,0.451,0.269,0.095,2.02,11.37,6.403,24.737,1.113,0.728,10.982,19.985,99.733,112.633,-2.91
2019-20,25.168,4.338,9.704,0.447,3.465,7.324,0.473,0.873,2.38,0.367,0.873,1.211,0.721,0.423,2.662,3.085,4.704,0.831,0.423,1.338,1.493,10.423,8.808,-1.972,0.509,0.492,0.245,0.09,1.726,11.971,6.746,27.124,1.519,1.546,11.366,19.153,107.544,117.206,-1.768
2020-21,20.832,2.981,6.827,0.437,2.577,5.731,0.45,0.404,1.096,0.368,0.442,0.75,0.59,0.462,2.962,3.423,3.75,0.808,0.308,0.962,1.5,6.808,6.396,1.404,0.476,0.466,0.161,0.065,2.4,15.114,8.624,24.459,1.816,1.343,12.959,15.88,105.765,114.0,-1.308
2021-22,14.075,2.312,5.375,0.43,2.0,4.538,0.441,0.312,0.838,0.373,0.188,0.3,0.625,0.312,1.438,1.75,3.05,0.588,0.288,0.975,0.975,5.125,4.451,-1.938,0.465,0.459,0.156,0.035,2.074,11.746,6.848,29.069,2.074,1.997,15.943,19.1,96.569,116.2,-4.098
2022-23,4.452,0.576,1.446,0.398,0.554,1.315,0.421,0.022,0.13,0.167,0.022,0.043,0.5,0.054,0.543,0.598,1.098,0.087,0.076,0.478,0.38,1.196,0.885,-0.402,0.408,0.406,0.09,0.015,0.791,11.491,6.249,23.423,1.013,1.285,21.449,16.698,73.66,114.957,-8.674
2023-24,15.763,1.404,3.362,0.418,1.319,3.191,0.413,0.085,0.17,0.5,0.064,0.085,0.75,0.234,1.383,1.617,3.085,0.362,0.085,1.0,1.043,2.957,2.9,-5.957,0.435,0.43,0.051,0.019,1.616,10.453,5.728,25.672,1.153,0.633,25.03,11.842,99.93,125.907,-7.053
