SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2006-07,9.71,1.37,2.407,0.569,1.37,2.407,0.569,0.0,0.0,0.0,0.84,1.568,0.535,0.877,1.531,2.407,0.16,0.148,0.296,0.444,1.358,3.58,2.705,-0.173,0.578,0.569,0.0,0.349,11.436,18.059,14.932,2.966,0.652,3.514,9.904,15.59,94.151,105.233,-4.063
2007-08,22.728,3.051,5.564,0.548,3.051,5.564,0.548,0.0,0.0,0.0,1.269,2.782,0.456,2.462,4.064,6.526,0.705,0.462,0.782,0.872,1.987,7.372,6.871,-1.923,0.543,0.548,0.0,0.228,11.713,19.203,15.497,4.47,1.037,2.341,11.083,15.11,103.0,110.014,-3.776
2008-09,14.21,1.614,3.057,0.528,1.614,3.057,0.528,0.0,0.0,0.0,0.457,1.214,0.376,1.486,2.2,3.686,0.443,0.314,0.686,0.443,1.514,3.686,3.644,-0.6,0.513,0.528,0.0,0.15,12.087,18.177,14.895,4.7,1.026,3.708,11.063,13.108,105.355,110.065,-3.018
2009-10,13.939,1.56,2.973,0.525,1.56,2.973,0.525,0.0,0.0,0.0,0.253,0.773,0.328,1.653,2.547,4.2,0.387,0.4,0.64,0.493,1.48,3.373,3.663,-3.173,0.509,0.525,0.0,0.085,11.568,20.678,15.783,3.638,1.363,2.99,11.903,11.832,100.905,108.778,-3.348
