SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2007-08,23.816,3.259,7.621,0.428,2.741,6.052,0.453,0.517,1.569,0.33,1.552,2.121,0.732,0.362,2.034,2.397,3.828,0.759,0.034,1.534,1.466,8.586,6.533,-4.931,0.502,0.462,0.206,0.204,2.015,9.081,5.442,24.542,1.647,0.092,14.977,18.898,99.906,114.736,-3.509
2008-09,30.22,3.892,8.795,0.442,2.831,6.181,0.458,1.06,2.614,0.406,1.94,2.373,0.817,0.301,3.024,3.325,4.265,1.084,0.096,1.723,1.759,10.783,8.839,-3.494,0.548,0.503,0.297,0.221,1.248,12.527,6.745,23.573,1.763,0.193,14.506,17.688,108.963,112.061,-1.095
2009-10,30.947,4.446,10.0,0.445,3.458,7.446,0.464,0.988,2.554,0.387,1.675,2.253,0.743,0.361,1.94,2.301,5.12,1.313,0.145,2.048,2.145,11.554,9.029,0.422,0.526,0.494,0.255,0.167,1.348,7.382,4.41,24.738,2.159,0.365,15.894,18.527,106.575,112.512,-1.079
2010-11,35.194,5.146,11.833,0.435,4.198,9.188,0.457,0.948,2.646,0.358,2.344,3.125,0.75,0.406,2.688,3.094,6.365,1.646,0.219,2.146,2.302,13.583,11.324,3.083,0.514,0.475,0.224,0.198,1.311,9.078,5.151,27.743,2.448,0.483,13.984,19.781,107.564,107.777,0.86
2011-12,35.013,4.686,10.857,0.432,3.671,8.271,0.444,1.014,2.586,0.392,2.286,2.714,0.842,0.371,2.186,2.557,6.486,2.029,0.157,2.014,2.171,12.671,11.486,3.914,0.526,0.478,0.238,0.211,1.219,7.532,4.3,29.78,3.072,0.348,14.109,18.206,108.043,103.913,2.223
2012-13,34.706,5.177,12.042,0.43,3.885,8.323,0.467,1.292,3.719,0.347,3.177,3.906,0.813,0.573,2.51,3.083,6.188,2.083,0.302,2.323,2.135,14.823,12.776,5.646,0.539,0.484,0.309,0.264,1.779,8.648,5.132,30.102,3.378,0.734,14.123,21.379,110.274,101.495,4.594
2013-14,33.49,6.259,13.975,0.448,4.926,10.049,0.49,1.333,3.926,0.34,3.025,3.728,0.811,0.568,2.457,3.025,6.123,1.531,0.173,2.037,1.914,16.877,13.586,1.506,0.54,0.496,0.281,0.216,1.961,8.91,5.434,30.358,2.419,0.422,11.824,24.595,111.475,107.125,3.38
2014-15,30.853,5.425,12.225,0.444,3.962,8.35,0.475,1.462,3.875,0.377,2.962,3.462,0.856,0.362,2.362,2.725,5.188,1.25,0.175,2.1,1.862,15.275,11.809,2.8,0.556,0.504,0.317,0.242,1.345,8.455,4.883,27.535,2.128,0.509,13.283,23.679,108.423,105.808,2.741
2015-16,30.886,5.158,12.211,0.422,3.789,8.439,0.449,1.368,3.772,0.363,3.351,4.018,0.834,0.456,2.421,2.877,6.0,1.175,0.281,1.474,1.754,15.035,12.726,1.193,0.538,0.478,0.309,0.274,1.693,9.166,5.389,33.545,2.002,0.873,9.255,22.991,114.464,108.839,2.954
2016-17,32.669,6.675,14.442,0.462,4.234,8.506,0.498,2.442,5.935,0.411,4.506,5.26,0.857,0.416,2.974,3.39,6.169,1.325,0.286,2.182,1.779,20.299,16.691,2.571,0.606,0.547,0.411,0.312,1.433,10.895,6.081,34.865,2.177,0.9,11.608,26.767,121.08,110.28,7.175
2017-18,26.661,4.571,12.0,0.381,2.857,6.5,0.44,1.714,5.5,0.312,3.786,4.714,0.803,0.0,1.929,1.929,3.5,0.857,0.214,1.286,1.714,14.643,9.764,-1.143,0.52,0.452,0.458,0.315,0.0,8.142,4.1,23.475,1.6,0.817,7.9,26.45,104.667,109.333,0.375
2018-19,30.811,6.447,14.737,0.438,4.408,9.132,0.483,2.039,5.605,0.364,4.513,5.342,0.845,0.526,2.618,3.145,5.908,1.237,0.289,1.711,1.618,19.447,15.75,0.263,0.569,0.507,0.38,0.306,1.861,9.661,5.691,33.84,2.017,0.91,9.486,27.419,115.029,111.2,4.266
2019-20,28.833,4.962,11.906,0.417,2.811,6.434,0.437,2.151,5.472,0.393,2.528,3.038,0.832,0.679,2.434,3.113,4.415,0.83,0.113,1.83,2.151,14.604,10.566,1.358,0.551,0.507,0.46,0.212,2.485,8.677,5.702,24.002,1.46,0.373,11.862,22.952,112.058,112.788,0.96
2020-21,28.848,5.397,12.207,0.442,2.707,5.793,0.467,2.69,6.414,0.419,2.362,2.724,0.867,0.672,2.741,3.414,6.052,1.224,0.207,1.948,1.948,15.845,13.484,10.19,0.591,0.552,0.525,0.194,2.475,9.623,6.235,32.154,2.075,0.565,12.381,23.096,123.982,110.684,4.553
2021-22,28.255,4.595,10.734,0.428,2.392,5.177,0.462,2.203,5.557,0.396,1.785,2.241,0.797,0.62,2.367,2.987,5.241,1.278,0.291,1.722,2.038,13.177,11.077,4.076,0.562,0.531,0.518,0.166,2.476,8.915,5.79,27.483,2.274,0.958,12.721,20.853,116.821,112.423,2.236
