SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2007-08,0.686,0.146,0.244,0.6,0.146,0.22,0.667,0.0,0.024,0.0,0.0,0.0,0.0,0.049,0.195,0.244,0.049,0.024,0.0,0.049,0.024,0.293,0.273,0.366,0.6,0.6,0.1,0.0,5.712,31.688,20.188,8.5,4.125,0.0,7.288,20.838,64.25,98.25,4.212
2008-09,4.17,0.522,1.239,0.422,0.522,1.09,0.479,0.0,0.149,0.0,0.149,0.194,0.769,0.388,0.716,1.104,0.239,0.179,0.239,0.179,0.612,1.194,1.094,-0.328,0.451,0.422,0.12,0.12,11.621,18.348,16.297,4.394,1.585,2.464,9.358,17.688,82.091,108.394,-5.139
2009-10,7.822,1.134,2.179,0.521,1.015,1.836,0.553,0.119,0.343,0.348,0.284,0.567,0.5,0.597,1.299,1.896,0.657,0.254,0.239,0.284,1.104,2.672,2.449,-0.313,0.55,0.548,0.158,0.13,7.155,20.252,13.56,12.21,1.326,2.033,13.957,14.452,90.857,105.929,-3.026
2010-11,20.437,2.671,5.0,0.534,2.39,4.256,0.562,0.28,0.744,0.377,1.183,1.585,0.746,1.427,3.451,4.878,1.902,0.622,0.707,1.195,2.22,6.805,6.612,0.659,0.597,0.562,0.149,0.237,7.734,18.636,13.214,14.083,1.49,2.449,18.644,15.181,111.078,105.091,1.294
2011-12,10.059,0.781,1.671,0.467,0.74,1.562,0.474,0.041,0.11,0.375,0.315,0.493,0.639,0.836,1.562,2.397,0.712,0.205,0.26,0.452,1.027,1.918,2.066,-1.137,0.508,0.48,0.066,0.189,7.491,16.83,12.305,8.929,0.748,1.495,23.895,9.579,81.839,108.054,-4.511
2012-13,17.921,1.88,4.133,0.455,1.59,3.12,0.51,0.289,1.012,0.286,0.783,1.024,0.765,1.12,2.795,3.916,1.699,0.386,0.325,0.795,1.578,4.831,4.593,-2.964,0.527,0.49,0.245,0.19,6.945,17.737,12.276,13.206,0.978,1.206,15.527,13.539,107.284,110.806,-1.97
2013-14,30.288,3.157,7.217,0.437,1.795,3.506,0.512,1.361,3.711,0.367,0.843,1.145,0.737,1.036,3.783,4.819,4.193,0.747,0.566,1.072,2.434,8.518,8.501,0.361,0.552,0.532,0.514,0.117,3.826,14.543,9.087,21.922,1.34,1.511,12.237,13.715,115.695,106.061,1.856
2014-15,14.09,1.333,2.524,0.528,0.952,1.619,0.588,0.381,0.905,0.421,0.381,0.619,0.615,0.333,1.81,2.143,1.571,0.571,0.143,1.048,1.952,3.429,2.819,1.524,0.613,0.604,0.358,0.151,2.059,16.782,9.388,14.941,1.724,1.053,27.135,14.241,86.412,112.0,-7.1
2015-16,10.258,1.0,2.563,0.39,0.831,1.775,0.468,0.169,0.789,0.214,0.479,0.648,0.739,0.408,1.437,1.845,1.268,0.324,0.169,0.479,1.239,2.648,2.258,0.535,0.465,0.423,0.308,0.187,3.906,15.867,10.192,16.773,1.454,1.606,16.279,15.05,88.173,103.769,-4.515
2016-17,11.211,1.294,3.471,0.373,0.912,2.559,0.356,0.382,0.912,0.419,0.176,0.265,0.667,0.676,1.5,2.176,1.471,0.294,0.118,0.676,0.912,3.147,2.488,-2.118,0.439,0.428,0.263,0.051,6.773,16.695,11.591,21.109,1.345,1.064,14.305,17.255,103.591,109.545,-1.659
2017-18,0.303,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,-0.079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,105.5,-22.35
