SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2013-14,5.632,0.468,0.961,0.486,0.468,0.961,0.486,0.0,0.0,0.0,0.416,0.844,0.492,0.662,1.351,2.013,0.091,0.104,0.532,0.416,0.74,1.351,1.391,-0.325,0.507,0.486,0.0,0.432,14.558,28.273,21.742,2.131,0.744,7.902,23.744,17.12,89.244,105.889,-4.596
2014-15,26.004,3.108,5.145,0.604,3.108,5.12,0.607,0.0,0.024,0.0,2.048,3.289,0.623,3.193,6.145,9.337,1.313,0.771,2.277,1.337,2.108,8.265,10.593,0.108,0.627,0.604,0.005,0.398,14.15,26.626,20.471,8.083,1.51,7.46,19.223,14.139,122.195,98.976,3.909
2015-16,31.163,3.194,5.71,0.559,3.194,5.71,0.559,0.0,0.0,0.0,2.597,4.565,0.569,3.355,7.419,10.774,1.468,0.726,2.177,1.839,2.629,8.984,10.439,2.419,0.582,0.559,0.0,0.455,12.793,26.938,20.048,7.259,1.216,5.636,19.028,14.325,112.262,98.492,1.77
2016-17,32.855,4.978,7.56,0.658,4.978,7.549,0.659,0.0,0.011,0.0,3.681,5.78,0.637,3.692,8.659,12.352,1.187,0.637,2.484,1.714,3.033,13.637,14.958,4.209,0.675,0.658,0.001,0.487,12.65,29.672,21.428,5.909,1.022,6.067,14.586,16.671,126.567,100.5,3.918
2017-18,31.874,4.797,7.652,0.627,4.797,7.652,0.627,0.0,0.0,0.0,3.464,5.174,0.669,3.014,7.406,10.42,1.319,0.783,2.232,1.855,2.71,13.058,13.597,4.536,0.658,0.627,0.0,0.453,10.848,25.746,18.484,6.458,1.245,5.801,15.616,16.64,121.313,98.209,2.881
2018-19,31.365,5.69,8.552,0.665,5.69,8.552,0.665,0.0,0.0,0.0,4.023,6.264,0.642,3.816,8.736,12.552,1.931,0.793,2.299,1.598,2.839,15.402,17.108,3.77,0.681,0.665,0.0,0.47,13.928,29.4,21.773,10.208,1.219,5.903,12.629,17.897,132.814,101.221,5.237
2019-20,33.806,5.636,8.195,0.688,5.636,8.195,0.688,0.0,0.0,0.0,3.584,5.779,0.62,3.299,9.636,12.935,1.416,0.714,1.883,1.805,3.13,14.857,15.664,4.143,0.692,0.688,0.0,0.437,11.127,30.673,21.249,6.609,1.064,4.728,14.48,16.471,129.933,105.493,3.332
2020-21,30.881,5.434,7.952,0.683,5.434,7.892,0.689,0.0,0.06,0.0,3.313,5.301,0.625,3.41,9.783,13.193,1.181,0.554,2.566,1.627,2.518,14.181,15.858,9.169,0.689,0.683,0.008,0.417,12.454,32.851,23.094,5.607,0.845,6.874,14.085,16.93,133.024,103.573,4.545
2021-22,30.898,5.107,7.213,0.708,5.107,7.16,0.713,0.0,0.053,0.0,4.44,6.44,0.689,3.493,10.467,13.96,1.0,0.613,1.907,1.693,2.6,14.653,16.347,5.253,0.729,0.708,0.007,0.616,12.382,35.786,24.631,4.975,0.965,5.485,14.553,16.74,138.375,103.903,4.554
2022-23,30.229,5.064,7.731,0.655,5.064,7.692,0.658,0.0,0.038,0.0,3.141,4.885,0.643,3.244,8.103,11.346,1.269,0.744,1.282,1.692,3.013,13.269,13.519,-0.128,0.672,0.655,0.005,0.406,11.782,29.846,20.821,5.672,1.147,3.612,15.133,16.329,128.105,110.816,0.499
2023-24,33.392,5.054,7.72,0.655,5.054,7.688,0.657,0.0,0.032,0.0,3.247,5.043,0.644,3.495,8.645,12.14,1.355,0.71,1.903,1.516,3.151,13.355,14.508,5.441,0.672,0.655,0.004,0.421,12.446,28.282,20.743,5.755,1.081,5.167,13.163,15.405,130.275,106.549,1.448
