SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2009-10,2.251,0.294,0.765,0.385,0.176,0.333,0.529,0.118,0.431,0.273,0.078,0.118,0.667,0.157,0.176,0.333,0.098,0.118,0.059,0.098,0.176,0.784,0.573,-0.412,0.48,0.462,0.564,0.103,8.245,10.62,9.565,6.995,5.2,2.785,6.3,18.08,90.35,94.45,3.54
2010-11,4.485,0.864,1.864,0.463,0.5,0.818,0.611,0.364,1.045,0.348,0.0,0.0,0.0,0.136,0.591,0.727,0.182,0.136,0.091,0.273,0.364,2.091,1.314,0.955,0.561,0.561,0.561,0.0,1.867,8.325,4.992,8.608,1.208,1.242,10.55,23.317,69.25,108.583,18.133
2011-12,22.367,3.074,7.012,0.438,1.568,3.407,0.46,1.506,3.605,0.418,1.062,1.358,0.782,0.704,2.667,3.37,1.247,0.802,0.691,1.012,1.617,8.716,6.711,4.37,0.573,0.546,0.514,0.151,4.239,13.531,9.132,8.792,1.756,2.261,11.39,18.689,104.1,103.3,2.756
2012-13,27.859,3.689,8.243,0.448,1.437,3.126,0.46,2.252,5.117,0.44,0.767,0.913,0.84,0.524,2.689,3.214,1.68,1.107,0.748,1.097,1.699,10.398,8.249,3.301,0.601,0.584,0.621,0.093,2.307,10.747,6.755,9.329,2.097,1.994,11.376,16.362,108.851,102.752,2.943
2013-14,23.444,3.183,7.14,0.446,1.247,2.634,0.473,1.935,4.505,0.43,0.634,0.796,0.797,0.366,2.839,3.204,1.344,1.043,0.839,1.032,1.688,8.935,7.117,4.72,0.597,0.581,0.631,0.089,1.78,12.902,7.534,8.016,2.392,2.511,12.182,16.393,102.242,101.407,2.798
2014-15,27.945,3.811,8.878,0.429,1.556,3.356,0.464,2.256,5.522,0.408,1.278,1.478,0.865,0.678,3.378,4.056,1.922,1.2,1.044,1.089,1.944,11.156,9.283,5.011,0.585,0.556,0.622,0.144,2.651,13.373,8.034,10.167,2.266,2.749,11.58,17.384,111.239,101.398,4.033
2015-16,25.592,2.648,6.879,0.385,1.11,2.516,0.441,1.538,4.363,0.353,0.396,0.538,0.735,0.527,3.143,3.67,1.626,1.099,0.791,0.89,1.769,7.231,5.923,6.088,0.508,0.497,0.634,0.058,2.549,13.315,8.172,8.843,2.198,2.424,10.233,14.429,102.854,99.101,1.721
2016-17,26.296,2.607,6.512,0.4,0.917,2.024,0.453,1.69,4.488,0.377,0.417,0.548,0.761,0.5,2.81,3.31,1.738,0.94,0.857,1.095,1.762,7.321,5.904,2.75,0.542,0.53,0.689,0.064,2.152,11.927,7.22,9.116,1.882,2.939,12.882,13.531,107.916,106.145,0.893
2017-18,24.599,2.922,7.675,0.381,1.351,3.26,0.414,1.571,4.416,0.356,0.649,0.844,0.769,0.584,2.792,3.377,1.442,0.831,1.091,0.987,1.688,8.065,5.971,0.571,0.501,0.483,0.575,0.085,2.445,12.313,7.341,8.311,1.759,3.563,10.064,16.443,96.787,105.467,-0.672
2018-19,27.612,3.295,7.476,0.441,1.038,2.2,0.472,2.257,5.276,0.428,0.552,0.638,0.866,0.733,3.114,3.848,1.448,1.0,0.61,0.962,2.2,9.4,7.496,7.105,0.606,0.592,0.706,0.074,2.906,12.113,7.62,7.505,1.845,1.869,10.945,13.913,111.394,108.029,1.253
2019-20,24.571,2.844,7.156,0.398,1.078,2.244,0.48,1.767,4.911,0.36,0.478,0.7,0.683,0.844,2.389,3.233,1.3,1.167,0.533,0.833,2.044,7.933,6.08,4.667,0.531,0.521,0.686,0.067,4.011,10.989,7.509,6.819,2.313,1.918,10.526,14.421,104.056,108.079,-0.269
2020-21,26.998,3.101,7.494,0.414,0.709,1.557,0.455,2.392,5.937,0.403,0.392,0.506,0.775,0.81,2.747,3.557,1.759,1.278,0.81,0.911,1.747,8.987,7.795,4.949,0.582,0.573,0.792,0.052,3.165,11.506,7.396,8.539,2.323,2.616,10.496,13.421,111.974,108.935,1.717
2021-22,22.009,2.132,5.382,0.396,0.368,0.816,0.452,1.763,4.566,0.386,0.145,0.197,0.733,0.539,2.013,2.553,0.974,0.947,0.539,0.763,1.684,6.171,4.787,1.447,0.564,0.56,0.848,0.027,2.597,10.704,6.764,6.216,2.377,2.199,10.658,13.023,102.527,111.608,0.12
2022-23,6.147,0.793,1.862,0.426,0.207,0.448,0.462,0.586,1.414,0.415,0.034,0.034,1.0,0.172,0.552,0.724,0.241,0.276,0.138,0.414,0.793,2.207,1.317,-1.034,0.588,0.583,0.759,0.019,3.993,10.94,7.533,3.967,1.733,1.893,19.127,15.0,84.733,110.267,-4.967
2023-24,4.612,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.25,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.0,8.15,4.3,4.3,1.75,0.0,0.0,6.5,30.0,120.0,-11.85
