SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2022-23,10.635,1.597,4.333,0.369,0.722,1.681,0.43,0.875,2.653,0.33,0.486,0.611,0.795,0.431,0.764,1.194,0.583,0.208,0.111,0.542,0.861,4.556,2.45,-2.847,0.495,0.47,0.612,0.112,3.944,8.956,6.362,5.579,0.9,1.417,10.388,19.025,76.962,119.827,-7.738
2023-24,23.823,3.652,7.942,0.46,1.71,3.101,0.551,1.942,4.841,0.401,0.783,0.957,0.818,0.928,2.638,3.565,1.464,0.638,0.333,0.986,1.594,10.029,7.574,-0.391,0.6,0.582,0.609,0.099,5.061,11.453,8.18,9.476,1.273,1.224,11.73,16.945,110.439,120.197,-1.506
