SEASON,MP,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,+/-,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORTG,DRTG,BPM
2013-14,14.986,1.216,2.255,0.539,1.216,2.255,0.539,0.0,0.0,0.0,0.853,1.559,0.547,1.608,2.373,3.98,0.461,0.402,0.794,0.794,2.461,3.284,3.249,0.324,0.558,0.539,0.0,0.378,12.931,16.48,14.84,4.57,1.168,4.496,21.652,10.834,98.404,103.596,-2.596
2014-15,24.592,3.014,5.542,0.544,3.014,5.514,0.547,0.0,0.028,0.0,1.431,2.847,0.502,2.764,4.5,7.264,0.917,0.528,1.194,1.375,3.083,7.458,6.9,0.639,0.549,0.544,0.005,0.258,12.104,19.041,15.563,5.73,0.994,4.154,17.303,14.543,108.986,104.914,-1.486
2015-16,25.931,3.323,5.424,0.613,3.323,5.414,0.614,0.0,0.01,0.0,1.616,2.717,0.595,2.838,4.273,7.111,0.758,0.515,1.04,1.02,2.808,8.263,8.254,5.222,0.624,0.613,0.002,0.298,12.77,17.185,14.982,4.166,0.99,3.115,12.956,12.813,123.418,105.939,0.2
2016-17,29.61,4.558,7.942,0.574,4.558,7.93,0.575,0.0,0.012,0.0,1.872,3.116,0.601,3.465,4.058,7.523,1.081,1.105,1.012,1.744,2.43,10.988,10.251,2.453,0.59,0.574,0.001,0.236,12.872,15.36,14.155,5.7,1.927,2.704,15.774,16.113,113.859,106.906,-0.1
2017-18,32.375,5.723,9.133,0.627,5.723,9.108,0.628,0.0,0.024,0.0,2.036,3.602,0.565,4.855,3.94,8.795,1.169,1.157,0.988,1.59,2.771,13.482,13.3,3.675,0.629,0.627,0.003,0.223,15.932,13.933,14.939,5.81,1.798,2.687,12.787,16.454,125.024,108.232,1.15
2018-19,32.89,5.919,9.895,0.598,5.919,9.86,0.6,0.0,0.035,0.0,1.733,3.488,0.497,4.686,4.57,9.256,1.523,1.419,0.942,1.674,2.523,13.57,13.42,4.093,0.594,0.598,0.004,0.175,14.081,14.795,14.512,6.828,2.0,2.611,13.047,16.488,119.047,107.071,1.102
2019-20,26.26,4.361,7.361,0.592,4.347,7.306,0.595,0.014,0.056,0.25,1.75,3.069,0.57,3.347,5.875,9.222,2.153,0.764,0.958,1.528,1.833,10.486,11.336,1.389,0.602,0.593,0.008,0.238,14.279,23.757,19.1,12.96,1.419,3.061,15.86,18.004,117.514,106.614,1.447
2020-21,25.881,3.048,4.968,0.614,3.048,4.919,0.62,0.0,0.048,0.0,0.968,2.177,0.444,3.435,4.855,8.29,1.79,0.871,0.613,1.258,1.823,7.065,8.75,0.242,0.596,0.614,0.01,0.195,14.509,19.984,17.533,9.069,1.65,2.219,16.617,11.874,124.431,113.534,-0.283
2021-22,24.563,2.547,4.709,0.541,2.547,4.698,0.542,0.0,0.012,0.0,1.326,2.442,0.543,4.233,5.128,9.36,3.151,0.767,0.709,1.384,1.919,6.419,9.514,4.256,0.555,0.541,0.002,0.281,17.59,22.771,19.964,16.864,1.414,2.473,20.26,11.923,127.434,109.301,1.675
2022-23,26.355,3.651,6.116,0.597,3.651,6.093,0.599,0.0,0.023,0.0,1.093,3.0,0.364,4.977,6.302,11.279,2.256,0.837,1.07,1.837,2.279,8.395,10.602,5.651,0.564,0.597,0.004,0.179,19.779,24.438,22.036,11.352,1.476,3.888,20.4,14.421,116.667,107.31,0.352
